data,1241490600,810052.0;29050.0;813641.0;34683.0;761460.0;27749.0;814024.0;38955.0;1.18864068941;1.01617148595;1.33442067189,7426.0 378.0 109594;6200.0 311.0 109596;12556.0 712.0 109597;6918.0 350.0 109598;3192.0 128.0 109599;2179.0 62.0 109600;1724.0 51.0 109601;13928.0 893.0 109602;2006.0 88.0 109603;20883.0 732.0 109476;15511.0 1118.0 109605;1872.0 59.0 109606;2334.0 108.0 109608;5161.0 296.0 109609;843.0 32.0 109610;216.0 7.0 109611;456.0 41.0 109612;751.0 16.0 109613;1025.0 52.0 109614;796.0 37.0 109615;1396.0 80.0 109617;70.0 2.0 109618;12032.0 408.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241490900,810820.0;29081.0;814496.0;34740.0;762266.0;27788.0;814833.0;38995.0;1.18920294081;1.01640281089;1.33430597774,7460.0 380.0 109594;6230.0 311.0 109596;12589.0 713.0 109597;6938.0 351.0 109598;3262.0 133.0 109599;2201.0 63.0 109600;1751.0 51.0 109601;13955.0 896.0 109602;2048.0 91.0 109603;20911.0 732.0 109476;15572.0 1125.0 109605;1896.0 59.0 109606;2376.0 112.0 109608;5198.0 298.0 109609;864.0 32.0 109610;255.0 8.0 109611;555.0 59.0 109612;778.0 16.0 109613;1061.0 54.0 109614;827.0 38.0 109615;1431.0 83.0 109617;109.0 4.0 109618;12063.0 409.0 109517,109594.0 18686;109596.0 18686;109597.0 18686;109598.0 18686;109599.0 18686;109600.0 18686;109601.0 18686;109602.0 18686;109603.0 18686;109476.0 18686;109605.0 18686;109606.0 18686;109608.0 18686;109609.0 18686;109610.0 18686;109611.0 18686;109612.0 18686;109613.0 18686;109614.0 18686;109615.0 18686;109617.0 18686;109618.0 18686;109517.0 18686,109594 787;109596 812;109597 834;109598 793;109599 885;109600 816;109601 791;109602 795;109603 771;109476 860;109605 809;109606 870;109608 812;109609 773;109610 800;109611 820;109612 805;109613 825;109614 814;109615 849;109617 794;109618 794;109517 777
data,1241491200,811652.0;29128.0;815385.0;34795.0;763124.0;27831.0;815708.0;39038.0;1.18908614884;1.01623207045;1.33355838764,7486.0 381.0 109594;6244.0 311.0 109596;12616.0 716.0 109597;6963.0 351.0 109598;3306.0 135.0 109599;2221.0 63.0 109600;1774.0 53.0 109601;14016.0 901.0 109602;2075.0 92.0 109603;20928.0 732.0 109476;15625.0 1127.0 109605;1919.0 60.0 109606;2435.0 115.0 109608;5215.0 298.0 109609;884.0 32.0 109610;288.0 10.0 109611;742.0 78.0 109612;794.0 16.0 109613;1115.0 63.0 109614;859.0 38.0 109615;1487.0 86.0 109617;130.0 4.0 109618;12097.0 411.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 876;109596 851;109597 938;109598 863;109599 855;109600 869;109601 821;109602 894;109603 871;109476 836;109605 895;109606 841;109608 863;109609 867;109610 829;109611 847;109612 904;109613 852;109614 848;109615 879;109617 927;109618 892;109517 882
data,1241491500,812588.0;29167.0;816268.0;34842.0;763983.0;27868.0;816566.0;39094.0;1.18918370081;1.01625044767;1.33382071698,7507.0 381.0 109594;6255.0 311.0 109596;12676.0 722.0 109597;6991.0 352.0 109598;3341.0 135.0 109599;2240.0 64.0 109600;1800.0 53.0 109601;14061.0 904.0 109602;2108.0 94.0 109603;20942.0 732.0 109476;15660.0 1127.0 109605;1937.0 60.0 109606;2487.0 117.0 109608;5238.0 299.0 109609;895.0 32.0 109610;311.0 11.0 109611;970.0 94.0 109612;812.0 17.0 109613;1185.0 69.0 109614;888.0 40.0 109615;1525.0 88.0 109617;144.0 5.0 109618;12129.0 413.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 899;109596 842;109597 886;109598 881;109599 882;109600 835;109601 863;109602 833;109603 884;109476 868;109605 866;109606 897;109608 903;109609 887;109610 859;109611 848;109612 853;109613 838;109614 901;109615 878;109617 879;109618 856;109517 862
data,1241491500,813437.0;29190.0;817210.0;34890.0;764813.0;27907.0;817450.0;39152.0;1.18975386676;1.01682852029;1.33469668465,7529.0 381.0 109594;6274.0 312.0 109596;12748.0 724.0 109597;7006.0 353.0 109598;3388.0 138.0 109599;2261.0 64.0 109600;1816.0 53.0 109601;14115.0 907.0 109602;2137.0 95.0 109603;20954.0 732.0 109476;15686.0 1128.0 109605;1955.0 60.0 109606;2529.0 119.0 109608;5267.0 303.0 109609;906.0 32.0 109610;351.0 14.0 109611;1225.0 107.0 109612;827.0 18.0 109613;1258.0 73.0 109614;926.0 44.0 109615;1572.0 90.0 109617;157.0 5.0 109618;12157.0 416.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 850;109596 841;109597 891;109598 894;109599 883;109600 852;109601 863;109602 839;109603 851;109476 857;109605 844;109606 833;109608 861;109609 867;109610 895;109611 931;109612 901;109613 838;109614 910;109615 909;109617 855;109618 903;109517 832
data,1241491800,814300.0;29231.0;818083.0;34951.0;765647.0;27938.0;818342.0;39223.0;1.19015355978;1.01650024977;1.33520124499,7551.0 381.0 109594;6280.0 312.0 109596;12796.0 725.0 109597;7025.0 353.0 109598;3412.0 139.0 109599;2280.0 66.0 109600;1841.0 56.0 109601;14157.0 909.0 109602;2164.0 99.0 109603;20974.0 733.0 109476;15716.0 1131.0 109605;1972.0 61.0 109606;2560.0 119.0 109608;5295.0 303.0 109609;922.0 32.0 109610;388.0 15.0 109611;1465.0 134.0 109612;841.0 19.0 109613;1334.0 80.0 109614;957.0 45.0 109615;1608.0 92.0 109617;166.0 5.0 109618;12213.0 420.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 815;109596 809;109597 857;109598 867;109599 893;109600 863;109601 852;109602 942;109603 892;109476 849;109605 848;109606 875;109608 872;109609 824;109610 987;109611 908;109612 880;109613 884;109614 884;109615 835;109617 846;109618 877;109517 841
data,1241492100,815132.0;29256.0;818960.0;34997.0;766543.0;27978.0;819226.0;39262.0;1.19064179276;1.01693486991;1.33530872579,7566.0 382.0 109594;6295.0 314.0 109596;12820.0 727.0 109597;7044.0 354.0 109598;3439.0 140.0 109599;2302.0 67.0 109600;1868.0 56.0 109601;14219.0 914.0 109602;2198.0 101.0 109603;20990.0 733.0 109476;15761.0 1134.0 109605;1990.0 61.0 109606;2581.0 119.0 109608;5310.0 303.0 109609;931.0 32.0 109610;419.0 15.0 109611;1741.0 152.0 109612;857.0 19.0 109613;1409.0 84.0 109614;987.0 46.0 109615;1637.0 95.0 109617;174.0 5.0 109618;12256.0 422.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 895;109596 838;109597 873;109598 934;109599 865;109600 879;109601 879;109602 894;109603 878;109476 867;109605 878;109606 882;109608 857;109609 858;109610 827;109611 809;109612 881;109613 862;109614 879;109615 851;109617 892;109618 877;109517 845
data,1241492400,816038.0;29308.0;819847.0;35038.0;767424.0;28014.0;820112.0;39312.0;1.18995543345;1.01639834043;1.33467698756,7572.0 382.0 109594;6304.0 314.0 109596;12863.0 729.0 109597;7051.0 354.0 109598;3462.0 140.0 109599;2314.0 67.0 109600;1886.0 56.0 109601;14301.0 925.0 109602;2228.0 101.0 109603;21002.0 734.0 109476;15791.0 1135.0 109605;2006.0 61.0 109606;2596.0 119.0 109608;5322.0 304.0 109609;946.0 32.0 109610;432.0 15.0 109611;2080.0 169.0 109612;870.0 19.0 109613;1471.0 86.0 109614;1010.0 46.0 109615;1679.0 100.0 109617;184.0 5.0 109618;12311.0 423.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 859;109597 904;109598 885;109599 886;109600 863;109601 906;109602 816;109603 869;109476 845;109605 884;109606 870;109608 894;109609 868;109610 879;109611 867;109612 900;109613 852;109614 836;109615 854;109617 868;109618 867;109517 872
data,1241492700,816888.0;29332.0;820726.0;35079.0;768249.0;28053.0;820984.0;39364.0;1.19033677912;1.01694659877;1.33532004944,7589.0 383.0 109594;6317.0 314.0 109596;12906.0 732.0 109597;7059.0 354.0 109598;3480.0 140.0 109599;2328.0 67.0 109600;1900.0 56.0 109601;14432.0 933.0 109602;2251.0 102.0 109603;21011.0 734.0 109476;15817.0 1136.0 109605;2018.0 61.0 109606;2606.0 119.0 109608;5343.0 306.0 109609;960.0 32.0 109610;445.0 15.0 109611;2367.0 185.0 109612;882.0 20.0 109613;1526.0 88.0 109614;1037.0 49.0 109615;1738.0 101.0 109617;195.0 5.0 109618;12353.0 425.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 877;109596 888;109597 868;109598 869;109599 874;109600 880;109601 857;109602 845;109603 833;109476 847;109605 845;109606 898;109608 865;109609 857;109610 906;109611 893;109612 857;109613 905;109614 849;109615 884;109617 838;109618 876;109517 889
data,1241493300,817790.0;29378.0;821562.0;35124.0;769160.0;28102.0;821837.0;39420.0;1.19009928473;1.01704485664;1.33521283777,7603.0 385.0 109594;6326.0 315.0 109596;12963.0 736.0 109597;7068.0 354.0 109598;3493.0 140.0 109599;2340.0 68.0 109600;1911.0 57.0 109601;14544.0 943.0 109602;2275.0 103.0 109603;21027.0 734.0 109476;15854.0 1139.0 109605;2028.0 61.0 109606;2619.0 119.0 109608;5367.0 307.0 109609;968.0 32.0 109610;458.0 15.0 109611;2650.0 198.0 109612;893.0 20.0 109613;1578.0 91.0 109614;1052.0 49.0 109615;1794.0 105.0 109617;201.0 5.0 109618;12384.0 426.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 917;109596 896;109597 851;109598 821;109599 874;109600 905;109601 860;109602 832;109603 859;109476 837;109605 960;109606 859;109608 884;109609 879;109610 861;109611 878;109612 834;109613 871;109614 842;109615 848;109617 930;109618 829;109517 873
data,1241493600,818682.0;29415.0;822416.0;35181.0;770006.0;28130.0;822726.0;39486.0;1.1905921592;1.01676833361;1.33577806662,7618.0 385.0 109594;6341.0 316.0 109596;13025.0 740.0 109597;7076.0 354.0 109598;3509.0 142.0 109599;2348.0 68.0 109600;1920.0 57.0 109601;14690.0 952.0 109602;2293.0 105.0 109603;21038.0 734.0 109476;15881.0 1141.0 109605;2040.0 61.0 109606;2630.0 121.0 109608;5393.0 309.0 109609;974.0 32.0 109610;464.0 16.0 109611;2908.0 218.0 109612;908.0 20.0 109613;1624.0 93.0 109614;1099.0 56.0 109615;1845.0 108.0 109617;217.0 5.0 109618;12409.0 426.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 818;109596 887;109597 916;109598 870;109599 873;109600 847;109601 871;109602 919;109603 903;109476 806;109605 822;109606 903;109608 857;109609 875;109610 859;109611 838;109612 901;109613 894;109614 872;109615 916;109617 845;109618 886;109517 822
