data,1241350800,415658.0;14894.0;417317.0;18130.0;388824.0;13929.0;417513.0;20380.0;1.21242957466;0.999750589204;1.36225675848,1927.0 56.0 109568;980.0 21.0 109569;15927.0 946.0 109571;5821.0 73.0 109536;4595.0 145.0 109541;11089.0 408.0 109542;8090.0 303.0 109551;3606.0 75.0 109553;8839.0 365.0 109476;19941.0 817.0 109524;5398.0 168.0 109557;3770.0 112.0 109560;4894.0 177.0 109561;3222.0 87.0 109562;2776.0 67.0 109563;2427.0 63.0 109564;1663.0 43.0 109565;1939.0 52.0 109566;3757.0 126.0 109567,109536.0 16129;109568.0 16129;109571.0 16129;109476.0 16129;109541.0 16129;109542.0 16129;109569.0 16129;109551.0 16129;109553.0 16129;109524.0 16129;109557.0 16129;109560.0 16129;109561.0 16129;109562.0 16129;109563.0 16129;109564.0 16129;109565.0 16129;109566.0 16129;109567.0 16129,109568 847;109569 847;109571 854;109536 839;109541 886;109542 848;109551 857;109553 826;109476 792;109524 823;109557 851;109560 862;109561 831;109562 877;109563 840;109564 851;109565 878;109566 803;109567 917
data,1241351100,415864.0;14900.0;417498.0;18139.0;389047.0;13933.0;417700.0;20382.0;1.21261796922;0.999557137064;1.36190677423,5831.0 73.0 109536;1934.0 56.0 109568;15934.0 946.0 109571;8843.0 365.0 109476;4602.0 146.0 109541;11098.0 408.0 109542;994.0 22.0 109569;8099.0 303.0 109551;3619.0 75.0 109553;19947.0 818.0 109524;5406.0 168.0 109557;3784.0 114.0 109560;4901.0 177.0 109561;3224.0 87.0 109562;2790.0 67.0 109563;2440.0 64.0 109564;1678.0 44.0 109565;1953.0 54.0 109566;3765.0 126.0 109567,109536.0 3871;109568.0 3871;109571.0 3871;109476.0 3871;109541.0 3871;109542.0 3871;109569.0 3871;109551.0 3871;109553.0 3871;109524.0 3871;109557.0 3871;109560.0 3871;109561.0 3871;109562.0 3871;109563.0 3871;109564.0 3871;109565.0 3871;109566.0 3871;109567.0 3871,109536 190;109568 201;109571 189;109476 190;109541 183;109542 199;109569 226;109551 208;109553 231;109524 193;109557 223;109560 192;109561 215;109562 195;109563 215;109564 207;109565 213;109566 201;109567 200
data,1241351700,416957.0;14931.0;418595.0;18164.0;390088.0;13954.0;418675.0;20405.0;1.21176897926;0.998937925653;1.36101196732,1984.0 57.0 109568;1042.0 22.0 109569;15992.0 950.0 109571;8892.0 366.0 109476;5878.0 73.0 109536;11155.0 410.0 109542;8172.0 307.0 109551;3659.0 76.0 109553;20014.0 819.0 109524;5477.0 170.0 109557;2840.0 67.0 109563;3862.0 116.0 109560;4951.0 177.0 109561;3295.0 89.0 109562;4656.0 147.0 109541;2500.0 66.0 109564;1743.0 45.0 109565;2012.0 55.0 109566;3815.0 126.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1045;109569 1046;109571 998;109476 1097;109536 1011;109542 1073;109551 1013;109553 1049;109524 1090;109557 1069;109563 1071;109560 1043;109561 1093;109562 1054;109541 1074;109564 1010;109565 998;109566 1107;109567 1059
data,1241352300,418027.0;14960.0;419667.0;18198.0;391177.0;13985.0;419750.0;20447.0;1.21169015766;0.998991743504;1.36116769101,5917.0 73.0 109536;1078.0 22.0 109569;16129.0 963.0 109571;8923.0 369.0 109476;11221.0 415.0 109542;2037.0 57.0 109568;8261.0 308.0 109551;3710.0 76.0 109553;4728.0 149.0 109541;20057.0 819.0 109524;5528.0 170.0 109557;3920.0 117.0 109560;4980.0 177.0 109561;3352.0 91.0 109562;2881.0 68.0 109563;2558.0 68.0 109564;1815.0 47.0 109565;2074.0 56.0 109566;3842.0 127.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1055;109569 1022;109571 1026;109476 1030;109542 1050;109568 1008;109551 1070;109553 1088;109541 1057;109524 1023;109557 1059;109560 1054;109561 1079;109562 1037;109563 1123;109564 1089;109565 1067;109566 1036;109567 1027
data,1241352900,419147.0;14986.0;420705.0;18227.0;392224.0;14014.0;420780.0;20502.0;1.21176430091;0.999329211643;1.3627675188,5941.0 73.0 109536;2059.0 57.0 109568;16344.0 972.0 109571;8995.0 371.0 109476;4790.0 153.0 109541;11296.0 416.0 109542;1110.0 22.0 109569;8314.0 309.0 109551;3743.0 77.0 109553;20097.0 820.0 109524;5562.0 171.0 109557;3980.0 119.0 109560;5005.0 177.0 109561;3438.0 96.0 109562;2915.0 70.0 109563;2612.0 68.0 109564;1850.0 47.0 109565;2120.0 56.0 109566;3878.0 127.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1010;109568 1034;109571 1012;109476 1086;109541 1015;109542 1061;109569 1064;109551 1031;109553 1033;109524 1034;109557 1058;109560 1100;109561 1037;109562 1115;109563 1098;109564 1110;109565 1046;109566 1020;109567 1036
data,1241353500,420165.0;15020.0;421769.0;18284.0;393232.0;14046.0;421866.0;20558.0;1.21268078605;0.999203051923;1.36318963886,5965.0 74.0 109536;1129.0 22.0 109569;16622.0 997.0 109571;9079.0 376.0 109476;4889.0 159.0 109541;11364.0 418.0 109542;2076.0 58.0 109568;8358.0 311.0 109551;3771.0 79.0 109553;20129.0 822.0 109524;5596.0 172.0 109557;4061.0 123.0 109560;5026.0 177.0 109561;3521.0 99.0 109562;2960.0 71.0 109563;2645.0 68.0 109564;1870.0 48.0 109565;2144.0 57.0 109566;3908.0 127.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1020;109569 1072;109571 1056;109476 1101;109541 1098;109542 1041;109568 1090;109551 1076;109553 989;109524 1075;109557 1026;109560 1052;109561 1053;109562 1077;109563 1057;109564 1041;109565 994;109566 1033;109567 1049
data,1241354100,421183.0;15038.0;422773.0;18335.0;394324.0;14074.0;422900.0;20613.0;1.21465914357;0.999643368377;1.36516225247,2097.0 60.0 109568;1149.0 23.0 109569;17004.0 1024.0 109571;9122.0 376.0 109476;4976.0 162.0 109541;11449.0 424.0 109542;8413.0 315.0 109551;3831.0 84.0 109553;20149.0 822.0 109524;5616.0 172.0 109557;5978.0 74.0 109536;4094.0 123.0 109560;5040.0 177.0 109561;3558.0 99.0 109562;2985.0 71.0 109563;2666.0 68.0 109564;1893.0 49.0 109565;2170.0 57.0 109566;3927.0 129.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1114;109571 1017;109476 1006;109541 1112;109542 1010;109551 1031;109553 1075;109524 1042;109557 1027;109536 1090;109560 1097;109561 1010;109562 1016;109563 1061;109564 1075;109565 1012;109566 1065;109567 1083
data,1241354700,422203.0;15063.0;423820.0;18380.0;395439.0;14111.0;423982.0;20670.0;1.21555299777;1.00020295081;1.3664787936,5998.0 74.0 109536;1172.0 23.0 109569;17459.0 1054.0 109571;9150.0 376.0 109476;5026.0 162.0 109541;11513.0 427.0 109542;2116.0 60.0 109568;8506.0 320.0 109551;3906.0 86.0 109553;20183.0 824.0 109524;5633.0 172.0 109557;4122.0 123.0 109560;5055.0 177.0 109561;3578.0 99.0 109562;3014.0 74.0 109563;2676.0 68.0 109564;1909.0 49.0 109565;2195.0 57.0 109566;3953.0 129.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1071;109569 1070;109571 1055;109476 1017;109541 1005;109542 1042;109568 1048;109551 1085;109553 1092;109524 1063;109557 1020;109560 1028;109561 1092;109562 1061;109563 1071;109564 1020;109565 1084;109566 1079;109567 997
data,1241355300,423243.0;15096.0;424896.0;18419.0;396464.0;14141.0;425033.0;20718.0;1.21537780802;1.00000981099;1.36663668745,6016.0 74.0 109536;1190.0 23.0 109569;18050.0 1086.0 109571;9183.0 377.0 109476;11562.0 428.0 109542;2137.0 60.0 109568;8566.0 320.0 109551;3942.0 87.0 109553;20208.0 824.0 109524;5651.0 172.0 109557;3042.0 74.0 109563;4150.0 123.0 109560;5083.0 178.0 109561;3595.0 99.0 109562;3974.0 130.0 109567;2692.0 68.0 109564;1929.0 50.0 109565;2212.0 58.0 109566;5058.0 162.0 109541,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1069;109569 1070;109571 1074;109476 1023;109542 1045;109568 1018;109551 1043;109553 1157;109524 1068;109557 1050;109563 1020;109560 1074;109561 1025;109562 960;109567 1091;109564 1042;109565 1035;109566 1111;109541 1025
data,1241355600,424257.0;15122.0;425996.0;18473.0;397548.0;14175.0;426095.0;20776.0;1.21661086875;1.00035299693;1.36796593121,2162.0 62.0 109568;1208.0 25.0 109569;18710.0 1119.0 109571;9223.0 379.0 109476;6031.0 74.0 109536;11605.0 431.0 109542;8602.0 321.0 109551;3985.0 90.0 109553;5077.0 162.0 109541;20226.0 825.0 109524;5662.0 172.0 109557;4159.0 123.0 109560;5104.0 179.0 109561;3619.0 99.0 109562;3073.0 75.0 109563;2714.0 69.0 109564;1944.0 50.0 109565;2234.0 60.0 109566;4002.0 132.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1048;109569 1023;109571 1080;109476 1110;109536 1032;109542 1041;109551 1073;109553 1093;109541 1048;109524 1047;109557 1043;109560 1037;109561 1024;109562 1076;109563 1031;109564 1011;109565 1018;109566 1075;109567 1090
data,1241356200,425350.0;15157.0;427085.0;18532.0;398623.0;14203.0;427199.0;20843.0;1.2177023932;0.999886996186;1.36918832617,2183.0 64.0 109568;1224.0 26.0 109569;19380.0 1166.0 109571;9244.0 379.0 109476;5096.0 163.0 109541;11650.0 433.0 109542;8632.0 322.0 109551;4038.0 90.0 109553;20256.0 826.0 109524;5677.0 172.0 109557;6042.0 74.0 109536;4176.0 123.0 109560;5113.0 180.0 109561;3639.0 100.0 109562;3088.0 75.0 109563;2735.0 69.0 109564;1966.0 52.0 109565;2253.0 60.0 109566;4037.0 132.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 999;109569 1108;109571 1108;109476 976;109541 1051;109542 1043;109551 1024;109553 1082;109524 1112;109557 1091;109536 1020;109560 1062;109561 979;109562 1066;109563 1071;109564 1059;109565 1079;109566 1032;109567 1038
