data,1241866500,1823653.0;65967.0;1833174.0;83604.0;1714029.0;63021.0;1834688.0;94889.0;1.26077863007;1.01644198585;1.42977968068,2735.0 56.0 109728;8419.0 170.0 109697;12851.0 283.0 109667;6588.0 284.0 109734;2314.0 55.0 109735;6218.0 251.0 109711;5141.0 235.0 109746;5045.0 231.0 109742;7447.0 378.0 109743;1906.0 49.0 109745;1119.0 25.0 109714;1503.0 41.0 109747;4458.0 174.0 109748;2990.0 118.0 109749;5660.0 166.0 109720;24780.0 1317.0 109721;5952.0 206.0 109722;3158.0 42.0 109723;3017.0 73.0 109726,109728.0 4623;109697.0 4623;109667.0 4623;109734.0 4623;109735.0 4623;109711.0 4623;109714.0 4623;109742.0 4623;109743.0 4623;109745.0 4623;109746.0 4623;109747.0 4623;109748.0 4623;109749.0 4623;109720.0 4623;109721.0 4623;109722.0 4623;109723.0 4623;109726.0 4623,109728 267;109697 252;109667 242;109734 231;109735 240;109711 215;109746 264;109742 252;109743 220;109745 223;109714 254;109747 231;109748 239;109749 282;109720 236;109721 255;109722 255;109723 247;109726 218
data,1241867100,1824462.0;65993.0;1834001.0;83630.0;1714861.0;63040.0;1835501.0;94909.0;1.26066437225;1.01630539644;1.4295183113,2779.0 57.0 109728;8467.0 171.0 109697;12883.0 283.0 109667;6631.0 287.0 109734;2352.0 55.0 109735;1154.0 25.0 109714;5092.0 235.0 109742;6256.0 253.0 109711;3197.0 42.0 109723;1948.0 49.0 109745;5206.0 239.0 109746;1555.0 42.0 109747;4503.0 175.0 109748;3020.0 118.0 109749;5705.0 169.0 109720;24826.0 1318.0 109721;6005.0 207.0 109722;7495.0 381.0 109743;3054.0 74.0 109726,109728.0 15377;109697.0 15377;109667.0 15377;109734.0 15377;109735.0 15377;109711.0 15377;109714.0 15377;109742.0 15377;109743.0 15377;109745.0 15377;109746.0 15377;109747.0 15377;109748.0 15377;109749.0 15377;109720.0 15377;109721.0 15377;109722.0 15377;109723.0 15377;109726.0 15377,109728 782;109697 812;109667 756;109734 802;109735 829;109714 786;109742 832;109711 775;109723 810;109745 816;109746 890;109747 844;109748 847;109749 790;109720 788;109721 831;109722 787;109743 800;109726 800
data,1241867700,1825487.0;66020.0;1835093.0;83657.0;1715911.0;63068.0;1836561.0;94946.0;1.26051329986;1.01628970252;1.42946833607,2833.0 57.0 109728;8511.0 171.0 109697;12919.0 284.0 109667;6686.0 288.0 109734;2392.0 55.0 109735;6318.0 255.0 109711;5284.0 240.0 109746;5207.0 243.0 109742;7564.0 382.0 109743;1993.0 50.0 109745;1199.0 26.0 109714;1623.0 44.0 109747;4562.0 176.0 109748;3063.0 119.0 109749;5782.0 170.0 109720;24893.0 1321.0 109721;6056.0 208.0 109722;3241.0 43.0 109723;3094.0 75.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1048;109697 1001;109667 1052;109734 1075;109735 1038;109711 1069;109746 1065;109742 1067;109743 1066;109745 1034;109714 1023;109747 1113;109748 1090;109749 1001;109720 1129;109721 1041;109722 994;109723 1041;109726 1053
data,1241868300,1826572.0;66040.0;1836163.0;83687.0;1716984.0;63094.0;1837604.0;95003.0;1.26059766738;1.01636931452;1.42993113817,2862.0 57.0 109728;8553.0 172.0 109697;12965.0 285.0 109667;7638.0 383.0 109743;6752.0 292.0 109734;2429.0 56.0 109735;5379.0 244.0 109746;5348.0 247.0 109742;6366.0 255.0 109711;2038.0 50.0 109745;1238.0 28.0 109714;1682.0 46.0 109747;4607.0 177.0 109748;3117.0 123.0 109749;5835.0 170.0 109720;24969.0 1325.0 109721;6101.0 208.0 109722;3275.0 43.0 109723;3136.0 76.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1060;109667 1029;109743 1102;109734 1042;109735 1033;109746 1036;109742 1037;109711 1064;109745 1036;109714 1102;109747 1053;109748 1067;109749 1071;109720 1044;109721 1076;109722 1026;109723 1064;109726 1051
data,1241869200,1827632.0;66069.0;1837262.0;83713.0;1718084.0;63122.0;1838602.0;95050.0;1.26041288214;1.01631275822;1.43006379919,2889.0 57.0 109728;8587.0 172.0 109697;12999.0 285.0 109667;6871.0 297.0 109734;2466.0 57.0 109735;1292.0 29.0 109714;7700.0 385.0 109743;5518.0 252.0 109742;6424.0 256.0 109711;2064.0 50.0 109745;5466.0 245.0 109746;1736.0 46.0 109747;4642.0 178.0 109748;3168.0 124.0 109749;5875.0 172.0 109720;25076.0 1331.0 109721;6130.0 208.0 109722;3308.0 43.0 109723;3178.0 76.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1080;109697 1016;109667 1041;109734 1104;109735 1052;109714 1078;109743 1012;109742 1100;109711 1024;109745 1060;109746 988;109747 1097;109748 1038;109749 1036;109720 1027;109721 1058;109722 1096;109723 1034;109726 1059
data,1241869800,1828720.0;66116.0;1838284.0;83748.0;1719154.0;63164.0;1839608.0;95093.0;1.260092657;1.01623813117;1.42976250231,2911.0 57.0 109728;8611.0 172.0 109697;13028.0 287.0 109667;6954.0 298.0 109734;2495.0 57.0 109735;6468.0 258.0 109711;5549.0 248.0 109746;5736.0 266.0 109742;7740.0 386.0 109743;2086.0 50.0 109745;1325.0 30.0 109714;1776.0 46.0 109747;4673.0 178.0 109748;3234.0 127.0 109749;5931.0 175.0 109720;25186.0 1334.0 109721;6161.0 209.0 109722;3337.0 44.0 109723;3210.0 76.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1006;109667 1065;109734 1139;109735 1059;109711 1091;109746 1061;109742 1029;109743 1040;109745 1045;109714 1063;109747 1096;109748 1057;109749 1038;109720 1026;109721 1028;109722 1093;109723 987;109726 1070
data,1241870400,1829739.0;66152.0;1839367.0;83791.0;1720179.0;63196.0;1840670.0;95140.0;1.26001335709;1.0161600458;1.42966201693,2927.0 58.0 109728;8638.0 173.0 109697;13055.0 287.0 109667;7035.0 300.0 109734;2518.0 58.0 109735;6523.0 259.0 109711;5624.0 252.0 109746;6004.0 282.0 109742;7790.0 387.0 109743;2117.0 52.0 109745;1352.0 30.0 109714;1809.0 47.0 109747;4706.0 179.0 109748;3320.0 131.0 109749;5988.0 176.0 109720;25295.0 1339.0 109721;6195.0 210.0 109722;3362.0 44.0 109723;3236.0 77.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1040;109697 985;109667 1000;109734 1030;109735 1068;109711 1016;109746 1024;109742 1013;109743 1086;109745 1062;109714 1066;109747 1108;109748 1052;109749 1099;109720 1075;109721 1033;109722 1087;109723 1115;109726 1041
data,1241871000,1830772.0;66193.0;1840458.0;83827.0;1721245.0;63227.0;1841725.0;95181.0;1.25973794133;1.01597280043;1.42937992057,2951.0 58.0 109728;8657.0 173.0 109697;13082.0 287.0 109667;7136.0 306.0 109734;2543.0 58.0 109735;1382.0 31.0 109714;6366.0 302.0 109742;7814.0 387.0 109743;3389.0 44.0 109723;2141.0 52.0 109745;5713.0 253.0 109746;1830.0 47.0 109747;4723.0 179.0 109748;3389.0 131.0 109749;6024.0 177.0 109720;25386.0 1341.0 109721;6233.0 213.0 109722;6573.0 261.0 109711;3253.0 77.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1016;109697 1064;109667 1043;109734 1111;109735 1029;109714 1042;109742 1079;109743 1070;109723 1096;109745 1062;109746 1002;109747 1079;109748 1049;109749 1042;109720 1084;109721 1004;109722 1084;109711 1007;109726 1037
data,1241871300,1831804.0;66223.0;1841493.0;83872.0;1722234.0;63259.0;1842761.0;95220.0;1.25984489036;1.0160154581;1.42931949354,2969.0 59.0 109728;8676.0 175.0 109697;13099.0 287.0 109667;7841.0 388.0 109743;7225.0 309.0 109734;2554.0 58.0 109735;1412.0 32.0 109714;6781.0 324.0 109742;6601.0 262.0 109711;2167.0 54.0 109745;5780.0 255.0 109746;1857.0 48.0 109747;4744.0 180.0 109748;3436.0 132.0 109749;6055.0 178.0 109720;25468.0 1346.0 109721;6273.0 214.0 109722;3405.0 44.0 109723;3277.0 77.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1077;109697 1025;109667 1043;109743 1078;109734 1044;109735 1027;109714 1015;109742 1037;109711 1036;109745 1054;109746 1052;109747 1072;109748 1079;109749 1076;109720 1065;109721 1064;109722 1006;109723 1073;109726 1077
data,1241871900,1832862.0;66252.0;1842549.0;83917.0;1723250.0;63297.0;1843780.0;95279.0;1.25997427313;1.01616823227;1.42961423761,2981.0 59.0 109728;8699.0 175.0 109697;13120.0 287.0 109667;7308.0 312.0 109734;2572.0 58.0 109735;6636.0 262.0 109711;1442.0 32.0 109714;7268.0 357.0 109742;7860.0 388.0 109743;2200.0 56.0 109745;5838.0 258.0 109746;1885.0 50.0 109747;4764.0 181.0 109748;3461.0 132.0 109749;6082.0 178.0 109720;25540.0 1347.0 109721;6304.0 214.0 109722;3420.0 44.0 109723;3296.0 77.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1047;109697 1052;109667 1002;109734 1056;109735 1069;109711 1089;109714 1003;109742 1060;109743 1074;109745 1042;109746 1111;109747 1031;109748 998;109749 1065;109720 1043;109721 1052;109722 1050;109723 1075;109726 1081
data,1241872500,1833876.0;66294.0;1843625.0;83967.0;1724340.0;63336.0;1844836.0;95340.0;1.25988756988;1.01606963349;1.42959534619,2990.0 60.0 109728;8718.0 175.0 109697;13133.0 287.0 109667;7889.0 390.0 109743;7390.0 315.0 109734;2589.0 58.0 109735;5886.0 258.0 109746;7816.0 384.0 109742;6654.0 263.0 109711;2237.0 57.0 109745;1460.0 32.0 109714;1917.0 54.0 109747;4797.0 184.0 109748;3490.0 134.0 109749;6096.0 178.0 109720;25612.0 1353.0 109721;6330.0 214.0 109722;3432.0 44.0 109723;3316.0 77.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1058;109697 1004;109667 1029;109743 1055;109734 1114;109735 1047;109746 1051;109742 1072;109711 1052;109745 1109;109714 1103;109747 1031;109748 1075;109749 1032;109720 1035;109721 1021;109722 1026;109723 1054;109726 1032
