data,1241334900,398360.0;14542.0;399753.0;17524.0;371529.0;13516.0;399950.0;19606.0;1.20086198338;0.996568252617;1.34287281028,1093.0 37.0 109568;5365.0 66.0 109536;8324.0 550.0 109571;8144.0 349.0 109476;4078.0 135.0 109541;10505.0 397.0 109542;564.0 14.0 109569;7580.0 290.0 109551;3246.0 69.0 109553;18905.0 785.0 109524;4596.0 147.0 109557;3308.0 102.0 109560;4370.0 168.0 109561;2769.0 81.0 109562;2294.0 59.0 109563;2056.0 57.0 109564;1283.0 37.0 109565;1541.0 44.0 109566;3076.0 111.0 109567,109536.0 5597;109568.0 5597;109571.0 5597;109476.0 5597;109541.0 5597;109542.0 5597;109569.0 5597;109551.0 5597;109553.0 5597;109524.0 5597;109557.0 5597;109560.0 5597;109561.0 5597;109562.0 5597;109563.0 5597;109564.0 5597;109565.0 5597;109566.0 5597;109567.0 5597,109568 296;109536 299;109571 303;109476 271;109541 278;109542 304;109569 294;109551 300;109553 304;109524 308;109557 280;109560 340;109561 298;109562 327;109563 286;109564 259;109565 276;109566 289;109567 285
data,1241335500,399124.0;14553.0;400504.0;17542.0;372258.0;13532.0;400721.0;19630.0;1.20123385275;0.996949737803;1.3434871324,1134.0 38.0 109568;5407.0 69.0 109536;8369.0 550.0 109571;8190.0 352.0 109476;4130.0 138.0 109541;10549.0 398.0 109542;593.0 15.0 109569;7624.0 291.0 109551;3287.0 69.0 109553;18941.0 785.0 109524;4628.0 147.0 109557;3344.0 102.0 109560;4413.0 169.0 109561;2809.0 81.0 109562;2329.0 61.0 109563;2094.0 57.0 109564;1318.0 37.0 109565;1572.0 45.0 109566;3117.0 112.0 109567,109536.0 14403;109568.0 14403;109571.0 14403;109476.0 14403;109541.0 14403;109542.0 14403;109569.0 14403;109551.0 14403;109553.0 14403;109524.0 14403;109557.0 14403;109560.0 14403;109561.0 14403;109562.0 14403;109563.0 14403;109564.0 14403;109565.0 14403;109566.0 14403;109567.0 14403,109568 767;109536 789;109571 791;109476 747;109541 779;109542 715;109569 753;109551 773;109553 804;109524 720;109557 790;109560 735;109561 743;109562 718;109563 726;109564 759;109565 786;109566 770;109567 738
data,1241336400,400173.0;14575.0;401546.0;17570.0;373304.0;13549.0;401793.0;19677.0;1.20136694147;0.996514951058;1.3446081492,5478.0 69.0 109536;1191.0 42.0 109568;8412.0 553.0 109571;8258.0 354.0 109476;4203.0 138.0 109541;10613.0 400.0 109542;646.0 15.0 109569;7684.0 293.0 109551;3319.0 70.0 109553;18985.0 786.0 109524;4675.0 149.0 109557;3376.0 102.0 109560;4469.0 169.0 109561;2869.0 82.0 109562;2403.0 63.0 109563;2129.0 57.0 109564;1358.0 38.0 109565;1622.0 45.0 109566;3200.0 119.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1073;109568 1034;109571 1066;109476 997;109541 1003;109542 1087;109569 1085;109551 1039;109553 1141;109524 1010;109557 1060;109560 1078;109561 1057;109562 1046;109563 1072;109564 1037;109565 1057;109566 1030;109567 1028
data,1241337300,401199.0;14597.0;402591.0;17591.0;374328.0;13572.0;402886.0;19725.0;1.20094384456;0.996524019176;1.34564675825,5522.0 69.0 109536;1288.0 44.0 109568;8492.0 558.0 109571;8352.0 358.0 109476;4269.0 139.0 109541;10671.0 400.0 109542;681.0 15.0 109569;7722.0 293.0 109551;3343.0 70.0 109553;19022.0 788.0 109524;4761.0 153.0 109557;3416.0 103.0 109560;4512.0 169.0 109561;2902.0 82.0 109562;2462.0 63.0 109563;2165.0 57.0 109564;1392.0 39.0 109565;1658.0 45.0 109566;3305.0 120.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1056;109568 1083;109571 1111;109476 987;109541 1050;109542 1047;109569 1069;109551 1059;109553 1021;109524 1023;109557 1069;109560 1052;109561 1076;109562 1019;109563 1076;109564 1056;109565 1060;109566 1010;109567 1076
data,1241338200,402168.0;14616.0;403660.0;17623.0;375355.0;13596.0;403970.0;19769.0;1.20127683502;0.996662063034;1.34652544351,1381.0 47.0 109568;716.0 16.0 109569;8660.0 569.0 109571;5559.0 70.0 109536;4320.0 139.0 109541;10714.0 401.0 109542;7762.0 294.0 109551;3365.0 70.0 109553;8477.0 362.0 109476;19105.0 793.0 109524;4832.0 155.0 109557;3450.0 103.0 109560;4546.0 171.0 109561;2937.0 83.0 109562;2506.0 63.0 109563;2190.0 57.0 109564;1424.0 39.0 109565;1684.0 45.0 109566;3376.0 120.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1024;109571 1088;109536 994;109541 1090;109542 1093;109551 1033;109553 1054;109476 1113;109524 1028;109557 1058;109560 1072;109561 1088;109562 1039;109563 1029;109564 1080;109565 1043;109566 1002;109567 1015
data,1241339100,403202.0;14638.0;404743.0;17653.0;376422.0;13617.0;405028.0;19819.0;1.20137920307;0.996431330455;1.34783777852,5600.0 71.0 109536;736.0 16.0 109569;8892.0 581.0 109571;8562.0 362.0 109476;4364.0 139.0 109541;10746.0 401.0 109542;1468.0 49.0 109568;7801.0 294.0 109551;3382.0 70.0 109553;19216.0 797.0 109524;4914.0 158.0 109557;3493.0 105.0 109560;4587.0 172.0 109561;2963.0 83.0 109562;2556.0 64.0 109563;2211.0 57.0 109564;1448.0 40.0 109565;1707.0 45.0 109566;3441.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1076;109569 1071;109571 1085;109476 1075;109541 1068;109542 1090;109568 1034;109551 1033;109553 1053;109524 1079;109557 1051;109560 1069;109561 1092;109562 1009;109563 1065;109564 1012;109565 1003;109566 988;109567 1047
data,1241340300,404261.0;14654.0;405804.0;17676.0;377456.0;13639.0;406126.0;19861.0;1.20163709884;0.996831733157;1.34910569767,5633.0 71.0 109536;755.0 16.0 109569;9175.0 591.0 109571;8611.0 362.0 109476;4385.0 139.0 109541;1550.0 50.0 109568;10795.0 404.0 109542;7832.0 294.0 109551;3407.0 70.0 109553;19330.0 801.0 109524;5011.0 159.0 109557;3522.0 105.0 109560;4630.0 173.0 109561;2986.0 84.0 109562;2582.0 64.0 109563;2237.0 58.0 109564;1474.0 40.0 109565;1727.0 46.0 109566;3506.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1022;109569 1059;109571 1045;109476 995;109541 1056;109568 1100;109542 1025;109551 1067;109553 1031;109524 1027;109557 1070;109560 1074;109561 1113;109562 1008;109563 1034;109564 1090;109565 1022;109566 1078;109567 1084
data,1241341200,405371.0;14674.0;406869.0;17709.0;378553.0;13667.0;407160.0;19908.0;1.20238513367;0.997357054116;1.35072422193,1623.0 51.0 109568;781.0 16.0 109569;9554.0 614.0 109571;8647.0 362.0 109476;4416.0 139.0 109541;10847.0 404.0 109542;7858.0 295.0 109551;3428.0 71.0 109553;19439.0 805.0 109524;5069.0 159.0 109557;5666.0 71.0 109536;3549.0 107.0 109560;4658.0 173.0 109561;3029.0 85.0 109562;2599.0 64.0 109563;2254.0 58.0 109564;1490.0 40.0 109565;1754.0 46.0 109566;3552.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1059;109569 1072;109571 1046;109476 976;109541 1057;109542 1106;109551 1070;109553 1106;109524 1063;109557 1017;109536 1076;109560 1079;109561 994;109562 1063;109563 1016;109564 1066;109565 1041;109566 1041;109567 1052
data,1241342400,406461.0;14701.0;407917.0;17748.0;379614.0;13691.0;408220.0;19952.0;1.20295565695;0.99716024018;1.35133853537,1679.0 54.0 109568;818.0 17.0 109569;9995.0 633.0 109571;8671.0 362.0 109476;4428.0 139.0 109541;10881.0 405.0 109542;3574.0 108.0 109560;7883.0 295.0 109551;3448.0 72.0 109553;19568.0 810.0 109524;5108.0 161.0 109557;5684.0 71.0 109536;4714.0 176.0 109561;3059.0 85.0 109562;2624.0 66.0 109563;2268.0 58.0 109564;1511.0 40.0 109565;1772.0 47.0 109566;3576.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1069;109569 1049;109571 1070;109476 1000;109541 1066;109542 1066;109560 1065;109551 1045;109553 1024;109524 1048;109557 1055;109536 1083;109561 1089;109562 1021;109563 1082;109564 1021;109565 1065;109566 1060;109567 1022
data,1241343600,407490.0;14717.0;408990.0;17788.0;380639.0;13714.0;409249.0;20002.0;1.20423736095;0.9975818223;1.35326690683,5700.0 71.0 109536;1737.0 54.0 109568;10537.0 666.0 109571;8698.0 362.0 109476;4449.0 140.0 109541;10911.0 405.0 109542;841.0 18.0 109569;7901.0 296.0 109551;3463.0 72.0 109553;19643.0 812.0 109524;5141.0 161.0 109557;3620.0 109.0 109560;4745.0 176.0 109561;3077.0 85.0 109562;2652.0 66.0 109563;2291.0 59.0 109564;1532.0 40.0 109565;1792.0 47.0 109566;3604.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1072;109568 1055;109571 1035;109476 1073;109541 1050;109542 1059;109569 1043;109551 1019;109553 1075;109524 1084;109557 1016;109560 1012;109561 1041;109562 1092;109563 1026;109564 1094;109565 1083;109566 1024;109567 1047
data,1241344500,408574.0;14738.0;410076.0;17831.0;381717.0;13727.0;410286.0;20045.0;1.20543423531;0.996933766541;1.35441431997,5718.0 71.0 109536;865.0 19.0 109569;11133.0 697.0 109571;8714.0 362.0 109476;4472.0 140.0 109541;10940.0 406.0 109542;1783.0 56.0 109568;7919.0 297.0 109551;3478.0 72.0 109553;19723.0 813.0 109524;5182.0 163.0 109557;3649.0 109.0 109560;4777.0 176.0 109561;3098.0 86.0 109562;2671.0 66.0 109563;2313.0 59.0 109564;1545.0 41.0 109565;1819.0 49.0 109566;3621.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1057;109569 1111;109571 1033;109476 998;109541 1099;109542 1036;109568 1031;109551 1044;109553 1043;109524 1076;109557 1031;109560 1061;109561 1056;109562 1052;109563 1012;109564 1052;109565 1037;109566 1066;109567 1105
data,1241345700,409606.0;14760.0;411154.0;17868.0;382750.0;13752.0;411383.0;20092.0;1.20601129773;0.997081403833;1.35536660471,5732.0 71.0 109536;888.0 19.0 109569;11773.0 726.0 109571;8735.0 362.0 109476;4488.0 142.0 109541;10980.0 407.0 109542;1823.0 56.0 109568;7940.0 297.0 109551;3497.0 72.0 109553;19774.0 815.0 109524;5216.0 164.0 109557;3672.0 109.0 109560;4796.0 176.0 109561;3119.0 86.0 109562;2688.0 66.0 109563;2327.0 60.0 109564;1568.0 41.0 109565;1837.0 50.0 109566;3645.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1097;109569 1017;109571 1071;109476 1046;109541 1053;109542 1085;109568 1017;109551 1024;109553 1097;109524 1093;109557 1107;109560 1053;109561 1063;109562 958;109563 1048;109564 1032;109565 1026;109566 1076;109567 1037
data,1241346600,410684.0;14777.0;412177.0;17912.0;383830.0;13789.0;412379.0;20135.0;1.20776332217;0.998424812946;1.35698986114,1850.0 56.0 109568;902.0 19.0 109569;12418.0 760.0 109571;8747.0 362.0 109476;4513.0 143.0 109541;11001.0 407.0 109542;7965.0 300.0 109551;3510.0 72.0 109553;19812.0 815.0 109524;5255.0 166.0 109557;5751.0 72.0 109536;3686.0 110.0 109560;4812.0 176.0 109561;3145.0 87.0 109562;2704.0 66.0 109563;2344.0 61.0 109564;1585.0 41.0 109565;1853.0 50.0 109566;3668.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1016;109569 1013;109571 990;109476 1085;109541 1093;109542 1029;109551 1053;109553 1081;109524 984;109557 1093;109536 1099;109560 1055;109561 1055;109562 1048;109563 1067;109564 1049;109565 1040;109566 1039;109567 1111
data,1241347500,411763.0;14799.0;413254.0;17950.0;384856.0;13816.0;413463.0;20177.0;1.20854363724;0.998847097795;1.3577971469,5766.0 72.0 109536;924.0 20.0 109569;13130.0 791.0 109571;8771.0 363.0 109476;4525.0 143.0 109541;11022.0 407.0 109542;1873.0 56.0 109568;7997.0 301.0 109551;3535.0 74.0 109553;19835.0 815.0 109524;5293.0 167.0 109557;3701.0 110.0 109560;4832.0 176.0 109561;3161.0 87.0 109562;2717.0 66.0 109563;2361.0 61.0 109564;1600.0 42.0 109565;1870.0 50.0 109566;3685.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1035;109569 1048;109571 1091;109476 1080;109541 1044;109542 1104;109568 1028;109551 1069;109553 1063;109524 1015;109557 1105;109560 1037;109561 1098;109562 1056;109563 1026;109564 1036;109565 985;109566 994;109567 1086
data,1241348400,412843.0;14824.0;414341.0;17990.0;385891.0;13843.0;414527.0;20217.0;1.20918505943;0.999045086185;1.35826154984,5774.0 72.0 109536;941.0 20.0 109569;13884.0 822.0 109571;8795.0 365.0 109476;4547.0 145.0 109541;1886.0 56.0 109568;8023.0 301.0 109551;3556.0 74.0 109553;19874.0 817.0 109524;5320.0 167.0 109557;4850.0 177.0 109561;3719.0 110.0 109560;11044.0 407.0 109542;3175.0 87.0 109562;2729.0 66.0 109563;2369.0 62.0 109564;1611.0 43.0 109565;1885.0 50.0 109566;3703.0 123.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1085;109569 1068;109571 1100;109476 1091;109541 1031;109568 1034;109551 1049;109553 1089;109524 1039;109557 1017;109561 1008;109560 1039;109542 1032;109562 1057;109563 1068;109564 1038;109565 1072;109566 1078;109567 1005
data,1241349300,413885.0;14851.0;415361.0;18036.0;386943.0;13869.0;415576.0;20263.0;1.21014803288;0.998900297841;1.35886801,1899.0 56.0 109568;5788.0 73.0 109536;14576.0 860.0 109571;8811.0 365.0 109476;4568.0 145.0 109541;11065.0 407.0 109542;951.0 20.0 109569;8050.0 302.0 109551;3571.0 75.0 109553;19897.0 817.0 109524;5352.0 168.0 109557;3736.0 111.0 109560;4866.0 177.0 109561;3192.0 87.0 109562;2745.0 66.0 109563;2393.0 63.0 109564;1624.0 43.0 109565;1903.0 51.0 109566;3718.0 124.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1087;109536 1059;109571 1035;109476 1073;109541 1033;109542 1084;109569 1019;109551 1048;109553 1054;109524 1044;109557 1052;109560 1015;109561 1050;109562 1077;109563 1065;109564 1039;109565 1050;109566 1076;109567 1040
data,1241350200,414860.0;14875.0;416450.0;18077.0;387999.0;13893.0;416640.0;20327.0;1.2106206574;0.998642438674;1.36068285701,1915.0 56.0 109568;970.0 20.0 109569;15327.0 898.0 109571;8830.0 365.0 109476;5808.0 73.0 109536;11075.0 408.0 109542;8075.0 302.0 109551;3590.0 75.0 109553;4584.0 145.0 109541;19923.0 817.0 109524;5377.0 168.0 109557;3751.0 111.0 109560;4883.0 177.0 109561;3207.0 87.0 109562;2767.0 66.0 109563;2409.0 63.0 109564;1646.0 43.0 109565;1919.0 52.0 109566;3738.0 125.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1052;109569 1000;109571 1094;109476 1019;109536 1066;109542 1081;109551 1110;109553 984;109541 1034;109524 1056;109557 1068;109560 1072;109561 1015;109562 998;109563 1112;109564 1050;109565 1071;109566 1069;109567 1049
