data,1241584500,1079287.0;39916.0;1082287.0;45040.0;1017203.0;37821.0;1085943.0;56317.0;1.12524183945;1.00534542809;1.40224020103,12182.0 410.0 109601;10162.0 167.0 109613;5192.0 287.0 109616;6341.0 266.0 109624;6222.0 269.0 109625;5081.0 125.0 109627;4742.0 129.0 109628;4945.0 183.0 109629;4668.0 264.0 109631;6740.0 362.0 109632;2984.0 50.0 109633;2874.0 75.0 109634;8835.0 550.0 109635;1473.0 52.0 109636;2297.0 67.0 109637;6848.0 379.0 109638;3494.0 187.0 109641;1198.0 44.0 109644;3783.0 192.0 109646;187.0 6.0 109647;1498.0 65.0 109650;558.0 27.0 109652;408.0 8.0 109653,109601.0 11277;109613.0 11277;109616.0 11277;109624.0 11277;109625.0 11277;109627.0 11277;109628.0 11277;109629.0 11277;109631.0 11277;109632.0 11277;109633.0 11277;109634.0 11277;109635.0 11277;109636.0 11277;109637.0 11277;109638.0 11277;109641.0 11277;109644.0 11277;109646.0 11277;109647.0 11277;109650.0 11277;109652.0 11277;109653.0 11277,109601 485;109613 477;109616 488;109624 518;109625 482;109627 466;109628 520;109629 512;109631 474;109632 530;109633 476;109634 484;109635 495;109636 503;109637 512;109638 497;109641 457;109644 491;109646 498;109647 481;109650 483;109652 462;109653 486
data,1241584800,1079646.0;39924.0;1082653.0;45054.0;1017569.0;37834.0;1086311.0;56324.0;1.12535981801;1.00546214616;1.40212471867,12194.0 410.0 109601;10174.0 167.0 109613;5207.0 287.0 109616;6352.0 266.0 109624;6233.0 269.0 109625;5103.0 126.0 109627;4757.0 130.0 109628;4956.0 183.0 109629;4694.0 266.0 109631;6756.0 363.0 109632;2994.0 50.0 109633;2892.0 75.0 109634;8857.0 552.0 109635;1481.0 52.0 109636;2317.0 67.0 109637;6874.0 380.0 109638;3519.0 189.0 109641;1212.0 44.0 109644;3805.0 194.0 109646;198.0 7.0 109647;1511.0 65.0 109650;573.0 28.0 109652;419.0 8.0 109653,109601.0 8723;109613.0 8723;109616.0 8723;109624.0 8723;109625.0 8723;109627.0 8723;109628.0 8723;109629.0 8723;109631.0 8723;109632.0 8723;109633.0 8723;109634.0 8723;109635.0 8723;109636.0 8723;109637.0 8723;109638.0 8723;109641.0 8723;109644.0 8723;109646.0 8723;109647.0 8723;109650.0 8723;109652.0 8723;109653.0 8723,109601 380;109613 394;109616 389;109624 359;109625 382;109627 386;109628 381;109629 372;109631 374;109632 382;109633 398;109634 370;109635 362;109636 353;109637 380;109638 390;109641 393;109644 362;109646 394;109647 371;109650 363;109652 390;109653 398
data,1241585100,1080506.0;39951.0;1083539.0;45091.0;1018437.0;37871.0;1087206.0;56353.0;1.12549831133;1.00570852723;1.40186027423,12215.0 410.0 109601;10196.0 167.0 109613;5226.0 288.0 109616;6397.0 272.0 109624;6268.0 269.0 109625;5147.0 127.0 109627;4784.0 130.0 109628;4980.0 185.0 109629;4741.0 268.0 109631;6782.0 363.0 109632;3023.0 51.0 109633;2928.0 76.0 109634;8912.0 555.0 109635;1527.0 54.0 109636;2360.0 68.0 109637;6919.0 381.0 109638;3565.0 191.0 109641;1244.0 45.0 109644;3874.0 197.0 109646;246.0 8.0 109647;1544.0 68.0 109650;621.0 31.0 109652;465.0 11.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 867;109613 881;109616 859;109624 887;109625 856;109627 859;109628 857;109629 940;109631 885;109632 880;109633 876;109634 848;109635 902;109636 884;109637 817;109638 851;109641 865;109644 867;109646 822;109647 918;109650 873;109652 855;109653 851
data,1241585700,1081400.0;39975.0;1084387.0;45114.0;1019296.0;37892.0;1088035.0;56390.0;1.1254466831;1.00564593288;1.40202940224,12234.0 410.0 109601;10223.0 167.0 109613;5252.0 289.0 109616;6496.0 275.0 109624;6300.0 270.0 109625;5181.0 127.0 109627;4819.0 131.0 109628;5006.0 185.0 109629;4784.0 269.0 109631;6809.0 364.0 109632;3050.0 52.0 109633;2964.0 77.0 109634;8968.0 555.0 109635;1558.0 55.0 109636;2401.0 71.0 109637;6936.0 381.0 109638;3596.0 191.0 109641;1271.0 46.0 109644;3913.0 198.0 109646;303.0 12.0 109647;1584.0 69.0 109650;666.0 32.0 109652;498.0 12.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 828;109613 876;109616 845;109624 874;109625 881;109627 881;109628 906;109629 858;109631 927;109632 867;109633 845;109634 878;109635 887;109636 900;109637 914;109638 853;109641 855;109644 865;109646 833;109647 810;109650 887;109652 837;109653 893
data,1241586000,1082280.0;39999.0;1085251.0;45145.0;1020124.0;37915.0;1088896.0;56430.0;1.12556339775;1.00565402078;1.40221350948,12260.0 411.0 109601;10252.0 168.0 109613;5278.0 291.0 109616;6583.0 280.0 109624;6324.0 271.0 109625;5213.0 127.0 109627;4845.0 131.0 109628;5023.0 186.0 109629;4831.0 269.0 109631;6835.0 365.0 109632;3087.0 53.0 109633;2991.0 77.0 109634;9001.0 556.0 109635;1594.0 56.0 109636;2441.0 71.0 109637;6976.0 383.0 109638;3627.0 192.0 109641;1293.0 47.0 109644;3951.0 199.0 109646;377.0 17.0 109647;1634.0 71.0 109650;716.0 35.0 109652;544.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 891;109613 887;109616 861;109624 880;109625 833;109627 887;109628 849;109629 873;109631 952;109632 830;109633 916;109634 871;109635 857;109636 829;109637 896;109638 885;109641 818;109644 849;109646 833;109647 871;109650 867;109652 901;109653 864
data,1241586600,1083168.0;40030.0;1086142.0;45186.0;1020995.0;37940.0;1089727.0;56473.0;1.12571258492;1.00550432356;1.40227560518,12285.0 411.0 109601;10280.0 170.0 109613;5314.0 292.0 109616;6684.0 287.0 109624;6346.0 271.0 109625;5239.0 127.0 109627;4871.0 132.0 109628;5048.0 187.0 109629;4858.0 270.0 109631;6876.0 367.0 109632;3105.0 54.0 109633;3025.0 77.0 109634;9053.0 559.0 109635;1633.0 57.0 109636;2485.0 75.0 109637;7010.0 384.0 109638;3663.0 193.0 109641;1327.0 48.0 109644;3988.0 200.0 109646;476.0 24.0 109647;1675.0 74.0 109650;767.0 38.0 109652;559.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 858;109613 852;109616 830;109624 799;109625 889;109627 913;109628 891;109629 896;109631 855;109632 860;109633 828;109634 850;109635 908;109636 909;109637 850;109638 866;109641 899;109644 891;109646 909;109647 919;109650 881;109652 852;109653 795
data,1241587200,1083992.0;40057.0;1086953.0;45217.0;1021883.0;37962.0;1090545.0;56519.0;1.12574139518;1.00529973289;1.40248600068,12322.0 413.0 109601;10313.0 170.0 109613;5338.0 292.0 109616;6778.0 290.0 109624;6372.0 271.0 109625;5263.0 127.0 109627;4899.0 133.0 109628;5072.0 189.0 109629;4889.0 272.0 109631;6902.0 369.0 109632;3134.0 54.0 109633;3058.0 77.0 109634;9092.0 561.0 109635;1656.0 58.0 109636;2520.0 77.0 109637;7032.0 386.0 109638;3687.0 194.0 109641;1345.0 51.0 109644;4019.0 203.0 109646;566.0 26.0 109647;1729.0 76.0 109650;809.0 39.0 109652;583.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 877;109613 922;109616 855;109624 908;109625 894;109627 892;109628 885;109629 872;109631 859;109632 886;109633 854;109634 888;109635 809;109636 854;109637 848;109638 825;109641 848;109644 863;109646 915;109647 829;109650 859;109652 869;109653 889
data,1241587500,1084844.0;40090.0;1087800.0;45236.0;1022740.0;37986.0;1091411.0;56556.0;1.1252949659;1.00505437223;1.40223755509,12342.0 414.0 109601;10343.0 170.0 109613;5366.0 294.0 109616;6859.0 291.0 109624;6395.0 271.0 109625;5289.0 127.0 109627;4919.0 133.0 109628;5106.0 189.0 109629;4918.0 274.0 109631;6943.0 370.0 109632;3157.0 54.0 109633;3089.0 77.0 109634;9143.0 563.0 109635;1678.0 58.0 109636;2571.0 77.0 109637;7066.0 387.0 109638;3709.0 196.0 109641;1384.0 52.0 109644;4060.0 204.0 109646;645.0 27.0 109647;1790.0 79.0 109650;845.0 40.0 109652;608.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 857;109613 850;109616 894;109624 844;109625 901;109627 860;109628 823;109629 860;109631 856;109632 892;109633 925;109634 917;109635 893;109636 828;109637 884;109638 872;109641 895;109644 887;109646 819;109647 870;109650 885;109652 829;109653 859
data,1241588100,1085759.0;40115.0;1088647.0;45271.0;1023649.0;38014.0;1092263.0;56594.0;1.12553667064;1.00512284805;1.40239323971,12368.0 416.0 109601;10362.0 170.0 109613;5394.0 295.0 109616;6938.0 297.0 109624;6429.0 271.0 109625;5318.0 127.0 109627;4943.0 133.0 109628;5127.0 189.0 109629;4951.0 275.0 109631;6983.0 371.0 109632;3181.0 57.0 109633;3109.0 77.0 109634;9231.0 570.0 109635;1707.0 58.0 109636;2603.0 79.0 109637;7105.0 390.0 109638;3731.0 197.0 109641;1414.0 52.0 109644;4110.0 206.0 109646;694.0 27.0 109647;1857.0 83.0 109650;880.0 42.0 109652;637.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 881;109613 860;109616 922;109624 864;109625 884;109627 874;109628 864;109629 838;109631 842;109632 867;109633 883;109634 877;109635 902;109636 892;109637 812;109638 861;109641 841;109644 910;109646 866;109647 843;109650 857;109652 872;109653 888
data,1241588700,1086564.0;40137.0;1089548.0;45302.0;1024509.0;38040.0;1093111.0;56623.0;1.12559307198;1.00515985223;1.40229380116,12400.0 416.0 109601;10396.0 170.0 109613;5438.0 297.0 109616;7022.0 301.0 109624;6451.0 271.0 109625;5350.0 127.0 109627;4967.0 134.0 109628;5158.0 189.0 109629;4981.0 276.0 109631;7012.0 372.0 109632;3213.0 57.0 109633;3124.0 77.0 109634;9331.0 575.0 109635;1732.0 59.0 109636;2650.0 82.0 109637;7173.0 393.0 109638;3763.0 197.0 109641;1442.0 52.0 109644;4150.0 209.0 109646;716.0 27.0 109647;1927.0 86.0 109650;909.0 44.0 109652;668.0 15.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 848;109613 928;109616 841;109624 881;109625 879;109627 871;109628 887;109629 892;109631 861;109632 817;109633 857;109634 842;109635 913;109636 871;109637 869;109638 844;109641 868;109644 906;109646 877;109647 880;109650 885;109652 854;109653 829
data,1241589300,1087438.0;40161.0;1090414.0;45327.0;1025342.0;38060.0;1093998.0;56652.0;1.12555194843;1.00507859435;1.40216365419,12430.0 417.0 109601;10422.0 170.0 109613;5466.0 297.0 109616;7115.0 306.0 109624;6473.0 271.0 109625;5378.0 127.0 109627;5002.0 134.0 109628;5182.0 189.0 109629;5017.0 278.0 109631;7039.0 373.0 109632;3230.0 57.0 109633;3149.0 77.0 109634;9439.0 581.0 109635;1751.0 59.0 109636;2692.0 82.0 109637;7211.0 396.0 109638;3799.0 199.0 109641;1464.0 52.0 109644;4202.0 210.0 109646;742.0 27.0 109647;1992.0 89.0 109650;945.0 45.0 109652;699.0 15.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 929;109613 851;109616 882;109624 878;109625 863;109627 865;109628 891;109629 889;109631 863;109632 814;109633 851;109634 852;109635 901;109636 861;109637 824;109638 906;109641 917;109644 857;109646 889;109647 848;109650 893;109652 804;109653 872
