data,1241842800,1794852.0;65092.0;1801952.0;79992.0;1687625.0;61751.0;1806528.0;94411.0;1.22406467458;1.00894867018;1.44104959602,9524.0 185.0 109697;3828.0 158.0 109711;345.0 2.0 109714;5020.0 151.0 109720;13250.0 635.0 109721;4889.0 175.0 109722;3391.0 65.0 109723;3951.0 150.0 109725;2438.0 52.0 109726;3001.0 80.0 109728;3742.0 172.0 109732;2672.0 137.0 109734;1848.0 41.0 109735;5426.0 274.0 109737;7474.0 425.0 109742;3623.0 182.0 109743;1026.0 15.0 109744;1036.0 33.0 109745;4592.0 256.0 109746;701.0 26.0 109747;786.0 26.0 109748;421.0 23.0 109749;16129.0 396.0 109667,109697.0 16553;109711.0 16553;109714.0 16553;109720.0 16553;109721.0 16553;109722.0 16553;109723.0 16553;109725.0 16553;109726.0 16553;109728.0 16553;109732.0 16553;109734.0 16553;109735.0 16553;109737.0 16553;109742.0 16553;109743.0 16553;109744.0 16553;109745.0 16553;109746.0 16553;109747.0 16553;109748.0 16553;109749.0 16553;109667.0 16553,109697 746;109711 695;109714 741;109720 752;109721 714;109722 766;109723 742;109725 760;109726 696;109728 682;109732 722;109734 752;109735 728;109737 692;109742 726;109743 731;109744 709;109745 685;109746 709;109747 684;109748 763;109749 692;109667 666
data,1241843100,1795009.0;65097.0;1802078.0;79996.0;1687762.0;61760.0;1806678.0;94413.0;1.2240533388;1.00902456342;1.44097583369,9534.0 185.0 109697;3832.0 158.0 109711;351.0 2.0 109714;5025.0 151.0 109720;13257.0 635.0 109721;4896.0 176.0 109722;3397.0 65.0 109723;3952.0 150.0 109725;2446.0 52.0 109726;3002.0 80.0 109728;3750.0 173.0 109732;2674.0 137.0 109734;1855.0 41.0 109735;5431.0 274.0 109737;7478.0 425.0 109742;3628.0 182.0 109743;1032.0 15.0 109744;1042.0 33.0 109745;4595.0 256.0 109746;708.0 28.0 109747;792.0 26.0 109748;427.0 23.0 109749;16135.0 396.0 109667,109697.0 3447;109711.0 3447;109714.0 3447;109720.0 3447;109721.0 3447;109722.0 3447;109723.0 3447;109725.0 3447;109726.0 3447;109728.0 3447;109732.0 3447;109734.0 3447;109735.0 3447;109737.0 3447;109742.0 3447;109743.0 3447;109744.0 3447;109745.0 3447;109746.0 3447;109747.0 3447;109748.0 3447;109749.0 3447;109667.0 3447,109697 166;109711 135;109714 125;109720 169;109721 141;109722 152;109723 158;109725 140;109726 160;109728 166;109732 135;109734 143;109735 144;109737 157;109742 130;109743 155;109744 164;109745 177;109746 133;109747 151;109748 143;109749 154;109667 149
data,1241843400,1795853.0;65132.0;1803018.0;80028.0;1688647.0;61782.0;1807582.0;94450.0;1.22382204321;1.00878696209;1.44072245332,9589.0 188.0 109697;3852.0 158.0 109711;378.0 2.0 109714;5053.0 151.0 109720;13288.0 635.0 109721;4949.0 179.0 109722;3462.0 69.0 109723;3994.0 151.0 109725;2485.0 52.0 109726;3035.0 80.0 109728;3801.0 175.0 109732;2703.0 137.0 109734;1889.0 43.0 109735;5491.0 278.0 109737;7509.0 426.0 109742;3672.0 184.0 109743;1059.0 15.0 109744;1078.0 33.0 109745;4633.0 257.0 109746;776.0 32.0 109747;845.0 29.0 109748;461.0 24.0 109749;16177.0 397.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 845;109711 900;109714 881;109720 880;109721 872;109722 835;109723 927;109725 896;109726 869;109728 836;109732 896;109734 854;109735 835;109737 883;109742 892;109743 909;109744 819;109745 835;109746 873;109747 841;109748 844;109749 906;109667 872
data,1241844000,1796670.0;65160.0;1803925.0;80057.0;1689539.0;61818.0;1808423.0;94488.0;1.22368059994;1.00886712342;1.44066788535,9627.0 188.0 109697;3881.0 160.0 109711;419.0 3.0 109714;5070.0 152.0 109720;13309.0 635.0 109721;5006.0 179.0 109722;3503.0 70.0 109723;4029.0 152.0 109725;2505.0 52.0 109726;3064.0 80.0 109728;3853.0 177.0 109732;2735.0 140.0 109734;1930.0 44.0 109735;5538.0 278.0 109737;7560.0 429.0 109742;3757.0 191.0 109743;1083.0 15.0 109744;1106.0 33.0 109745;4673.0 257.0 109746;849.0 35.0 109747;894.0 31.0 109748;495.0 25.0 109749;16200.0 398.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 874;109711 855;109714 874;109720 864;109721 833;109722 872;109723 844;109725 900;109726 831;109728 845;109732 830;109734 877;109735 887;109737 920;109742 922;109743 922;109744 851;109745 825;109746 868;109747 930;109748 824;109749 897;109667 855
data,1241844300,1797549.0;65191.0;1804843.0;80086.0;1690433.0;61848.0;1809261.0;94519.0;1.22351773319;1.00883651412;1.4404924663,9669.0 190.0 109697;3943.0 162.0 109711;449.0 3.0 109714;5095.0 152.0 109720;13338.0 636.0 109721;5040.0 182.0 109722;3549.0 71.0 109723;4065.0 153.0 109725;2518.0 52.0 109726;3093.0 80.0 109728;3898.0 178.0 109732;2775.0 142.0 109734;1968.0 45.0 109735;5563.0 278.0 109737;7614.0 431.0 109742;3852.0 192.0 109743;1100.0 15.0 109744;1133.0 34.0 109745;4706.0 258.0 109746;940.0 38.0 109747;936.0 34.0 109748;534.0 29.0 109749;16226.0 398.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 879;109711 903;109714 848;109720 889;109721 875;109722 878;109723 854;109725 879;109726 812;109728 891;109732 871;109734 902;109735 802;109737 886;109742 924;109743 887;109744 844;109745 900;109746 818;109747 865;109748 821;109749 919;109667 853
data,1241844900,1798382.0;65219.0;1805697.0;80121.0;1691297.0;61879.0;1810190.0;94570.0;1.22351499471;1.00886073525;1.44057886606,9704.0 190.0 109697;3979.0 162.0 109711;470.0 3.0 109714;5111.0 152.0 109720;13352.0 637.0 109721;5079.0 183.0 109722;3579.0 71.0 109723;4089.0 153.0 109725;2532.0 52.0 109726;3110.0 80.0 109728;3927.0 180.0 109732;2850.0 148.0 109734;1999.0 45.0 109735;5591.0 279.0 109737;7685.0 436.0 109742;3906.0 193.0 109743;1116.0 15.0 109744;1174.0 39.0 109745;4731.0 258.0 109746;987.0 38.0 109747;1055.0 46.0 109748;583.0 30.0 109749;16249.0 398.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 918;109714 833;109720 863;109721 860;109722 807;109723 858;109725 918;109726 828;109728 874;109732 821;109734 891;109735 881;109737 878;109742 878;109743 889;109744 892;109745 911;109746 913;109747 885;109748 863;109749 836;109667 839
data,1241845500,1799220.0;65241.0;1806583.0;80150.0;1692186.0;61908.0;1811082.0;94605.0;1.22351491627;1.00893302325;1.44058748208,9724.0 191.0 109697;4011.0 164.0 109711;494.0 4.0 109714;5144.0 152.0 109720;13380.0 638.0 109721;5124.0 184.0 109722;3609.0 72.0 109723;4118.0 154.0 109725;2548.0 52.0 109726;3128.0 82.0 109728;3974.0 182.0 109732;2926.0 151.0 109734;2017.0 45.0 109735;5621.0 279.0 109737;7766.0 439.0 109742;3953.0 194.0 109743;1134.0 15.0 109744;1203.0 39.0 109745;4764.0 261.0 109746;1025.0 40.0 109747;1196.0 50.0 109748;617.0 30.0 109749;16268.0 399.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 853;109714 896;109720 881;109721 879;109722 884;109723 843;109725 825;109726 854;109728 898;109732 869;109734 867;109735 832;109737 887;109742 881;109743 829;109744 867;109745 867;109746 901;109747 889;109748 823;109749 935;109667 876
data,1241846100,1800063.0;65269.0;1807444.0;80175.0;1693062.0;61931.0;1811946.0;94637.0;1.22336165672;1.00882532653;1.4404442702,9755.0 192.0 109697;4042.0 164.0 109711;518.0 4.0 109714;5168.0 152.0 109720;13404.0 640.0 109721;5146.0 184.0 109722;3644.0 74.0 109723;4139.0 154.0 109725;2572.0 52.0 109726;3147.0 82.0 109728;4005.0 182.0 109732;3026.0 156.0 109734;2047.0 46.0 109735;5645.0 279.0 109737;7861.0 443.0 109742;3991.0 195.0 109743;1153.0 16.0 109744;1237.0 40.0 109745;4790.0 262.0 109746;1062.0 41.0 109747;1322.0 54.0 109748;648.0 31.0 109749;16283.0 399.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 837;109711 888;109714 895;109720 860;109721 941;109722 854;109723 852;109725 885;109726 841;109728 874;109732 932;109734 849;109735 862;109737 896;109742 838;109743 893;109744 889;109745 851;109746 835;109747 875;109748 855;109749 865;109667 833
data,1241846700,1800917.0;65299.0;1808300.0;80205.0;1693940.0;61951.0;1812778.0;94665.0;1.22325817851;1.00864296753;1.44023043603,9776.0 192.0 109697;4066.0 164.0 109711;531.0 5.0 109714;5185.0 154.0 109720;13424.0 641.0 109721;5180.0 187.0 109722;3676.0 74.0 109723;4161.0 154.0 109725;2590.0 52.0 109726;3167.0 82.0 109728;4029.0 183.0 109732;3173.0 162.0 109734;2068.0 48.0 109735;5665.0 280.0 109737;7936.0 445.0 109742;4031.0 197.0 109743;1177.0 16.0 109744;1257.0 40.0 109745;4813.0 262.0 109746;1094.0 42.0 109747;1467.0 60.0 109748;693.0 33.0 109749;16302.0 399.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 905;109711 877;109714 852;109720 919;109721 874;109722 860;109723 897;109725 876;109726 909;109728 894;109732 864;109734 855;109735 862;109737 870;109742 861;109743 834;109744 873;109745 850;109746 832;109747 841;109748 858;109749 896;109667 841
data,1241847300,1801801.0;65322.0;1809139.0;80238.0;1694828.0;61977.0;1813661.0;94692.0;1.22336347338;1.00867735368;1.44013937778,9791.0 192.0 109697;4087.0 165.0 109711;558.0 5.0 109714;5195.0 154.0 109720;13444.0 641.0 109721;5214.0 188.0 109722;3700.0 74.0 109723;4184.0 155.0 109725;2613.0 53.0 109726;3186.0 83.0 109728;4060.0 185.0 109732;3310.0 172.0 109734;2090.0 49.0 109735;5683.0 280.0 109737;8044.0 451.0 109742;4073.0 199.0 109743;1198.0 16.0 109744;1290.0 41.0 109745;4832.0 262.0 109746;1120.0 42.0 109747;1587.0 66.0 109748;724.0 33.0 109749;16317.0 399.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 836;109711 845;109714 869;109720 835;109721 856;109722 853;109723 875;109725 826;109726 830;109728 910;109732 923;109734 842;109735 874;109737 901;109742 865;109743 912;109744 837;109745 876;109746 878;109747 881;109748 965;109749 878;109667 833
data,1241847900,1802617.0;65342.0;1809972.0;80265.0;1695655.0;62007.0;1814554.0;94727.0;1.22339131408;1.00882134891;1.44017386521,9815.0 193.0 109697;4117.0 166.0 109711;572.0 5.0 109714;5216.0 155.0 109720;13465.0 643.0 109721;5245.0 189.0 109722;3719.0 75.0 109723;4206.0 156.0 109725;2633.0 53.0 109726;3206.0 83.0 109728;4100.0 186.0 109732;3489.0 177.0 109734;2117.0 49.0 109735;5703.0 282.0 109737;8138.0 455.0 109742;4105.0 200.0 109743;1208.0 16.0 109744;1308.0 41.0 109745;4849.0 264.0 109746;1147.0 42.0 109747;1698.0 68.0 109748;747.0 34.0 109749;16330.0 400.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 859;109711 858;109714 916;109720 835;109721 906;109722 836;109723 864;109725 844;109726 813;109728 886;109732 887;109734 860;109735 932;109737 847;109742 887;109743 856;109744 812;109745 856;109746 918;109747 894;109748 896;109749 875;109667 863
