data,1241262000,235591.0;9483.0;236819.0;10685.0;219393.0;8591.0;237627.0;12978.0;1.12091047739;0.972823151064;1.3568284138,3506.0 54.0 109536;3892.0 143.0 109542;10899.0 526.0 109510;2895.0 56.0 109543;3418.0 137.0 109544;5299.0 233.0 109417;2322.0 63.0 109546;3112.0 127.0 109547;1931.0 29.0 109548;1459.0 30.0 109550;863.0 25.0 109552;7542.0 340.0 109524;10362.0 565.0 109525;2294.0 45.0 109545;4991.0 132.0 109529;5403.0 213.0 109530;3963.0 111.0 109531;4402.0 104.0 109533;6138.0 264.0 109534,109536.0 8635;109542.0 8635;109510.0 8635;109543.0 8635;109544.0 8635;109417.0 8635;109546.0 8635;109547.0 8635;109548.0 8635;109550.0 8635;109552.0 8635;109524.0 8635;109525.0 8635;109545.0 8635;109529.0 8635;109530.0 8635;109531.0 8635;109533.0 8635;109534.0 8635,109536 434;109542 463;109510 467;109543 444;109544 467;109417 457;109546 464;109547 434;109548 429;109550 497;109552 481;109524 476;109525 457;109545 448;109529 412;109530 448;109531 461;109533 458;109534 438
data,1241262300,236138.0;9495.0;237440.0;10701.0;220017.0;8609.0;238235.0;12991.0;1.12083424618;0.97312220091;1.35615062559,3540.0 55.0 109536;3921.0 144.0 109542;10934.0 527.0 109510;2922.0 56.0 109543;3466.0 139.0 109544;5330.0 234.0 109417;2351.0 64.0 109546;3139.0 128.0 109547;1968.0 29.0 109548;1490.0 30.0 109550;898.0 26.0 109552;7580.0 340.0 109524;10405.0 568.0 109525;2315.0 45.0 109545;5017.0 132.0 109529;5441.0 214.0 109530;3998.0 113.0 109531;4425.0 104.0 109533;6172.0 265.0 109534,109536.0 11365;109542.0 11365;109510.0 11365;109543.0 11365;109544.0 11365;109417.0 11365;109546.0 11365;109547.0 11365;109548.0 11365;109550.0 11365;109552.0 11365;109524.0 11365;109525.0 11365;109545.0 11365;109529.0 11365;109530.0 11365;109531.0 11365;109533.0 11365;109534.0 11365,109536 598;109542 565;109510 616;109543 580;109544 586;109417 586;109546 574;109547 568;109548 619;109550 611;109552 594;109524 624;109525 587;109545 559;109529 600;109530 616;109531 635;109533 619;109534 628
data,1241263200,237173.0;9520.0;238487.0;10732.0;221048.0;8634.0;239286.0;13029.0;1.12109974072;0.973091666048;1.35650716738,3583.0 55.0 109536;11009.0 531.0 109510;3954.0 145.0 109542;2965.0 56.0 109543;3542.0 142.0 109544;5377.0 235.0 109417;2411.0 65.0 109546;3213.0 132.0 109547;2019.0 30.0 109548;1550.0 33.0 109550;961.0 27.0 109552;7616.0 340.0 109524;10462.0 568.0 109525;2364.0 47.0 109545;5084.0 137.0 109529;5506.0 216.0 109530;4055.0 113.0 109531;4466.0 105.0 109533;6222.0 267.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1056;109510 1055;109542 1033;109543 982;109544 1051;109417 1038;109546 1017;109547 1013;109548 1039;109550 1087;109552 1068;109524 1022;109525 1069;109545 1081;109529 1059;109530 1116;109531 1098;109533 1076;109534 1040
data,1241263800,238203.0;9548.0;239609.0;10769.0;222143.0;8664.0;240289.0;13072.0;1.12126190397;0.973017446702;1.35719723326,3637.0 57.0 109536;11115.0 539.0 109510;3992.0 146.0 109542;3003.0 57.0 109543;3609.0 143.0 109544;2415.0 47.0 109545;2467.0 68.0 109546;3333.0 138.0 109547;2074.0 30.0 109548;1609.0 34.0 109550;1001.0 27.0 109552;7662.0 344.0 109524;10562.0 574.0 109525;5421.0 237.0 109417;5145.0 137.0 109529;5563.0 216.0 109530;4091.0 115.0 109531;4517.0 105.0 109533;6265.0 267.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1061;109510 1107;109542 999;109543 1057;109544 1001;109545 1075;109546 1015;109547 1093;109548 1070;109550 1080;109552 1008;109524 1037;109525 1067;109417 1021;109529 1068;109530 1035;109531 1063;109533 1094;109534 1049
data,1241264400,239296.0;9573.0;240650.0;10804.0;223181.0;8694.0;241350.0;13125.0;1.12224089286;0.973755215729;1.35937534592,3675.0 58.0 109536;4030.0 149.0 109542;11328.0 550.0 109510;3047.0 57.0 109543;3657.0 144.0 109544;5472.0 239.0 109417;2533.0 73.0 109546;3424.0 141.0 109547;2118.0 30.0 109548;1651.0 35.0 109550;1041.0 29.0 109552;7703.0 344.0 109524;10631.0 577.0 109525;2448.0 47.0 109545;5174.0 138.0 109529;5600.0 217.0 109530;4135.0 115.0 109531;4554.0 105.0 109533;6301.0 268.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1043;109542 1109;109510 1050;109543 1077;109544 1048;109417 1061;109546 1050;109547 1068;109548 1042;109550 1016;109552 1057;109524 1111;109525 1047;109545 1026;109529 1024;109530 998;109531 1017;109533 1089;109534 1067
data,1241265000,240298.0;9601.0;241768.0;10844.0;224248.0;8723.0;242371.0;13165.0;1.12259829312;0.973578513412;1.35948335689,3711.0 59.0 109536;4076.0 151.0 109542;11501.0 558.0 109510;3089.0 57.0 109543;3692.0 145.0 109544;2498.0 48.0 109545;2593.0 74.0 109546;3564.0 150.0 109547;2158.0 31.0 109548;1692.0 35.0 109550;1087.0 29.0 109552;7746.0 345.0 109524;10736.0 582.0 109525;5528.0 244.0 109417;5210.0 138.0 109529;5637.0 217.0 109530;4188.0 118.0 109531;4592.0 105.0 109533;6342.0 270.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 983;109510 1096;109543 1054;109544 1025;109545 1048;109546 1064;109547 1083;109548 1074;109550 998;109552 1111;109524 1088;109525 1061;109417 1087;109529 1014;109530 1080;109531 1059;109533 993;109534 1050
data,1241265600,241333.0;9633.0;242829.0;10872.0;225336.0;8749.0;243416.0;13205.0;1.12166726028;0.972709118456;1.35907816581,3752.0 59.0 109536;4119.0 152.0 109542;11596.0 560.0 109510;3135.0 59.0 109543;3733.0 145.0 109544;2547.0 48.0 109545;2636.0 74.0 109546;3739.0 157.0 109547;2190.0 33.0 109548;1740.0 37.0 109550;1116.0 30.0 109552;7780.0 345.0 109524;10826.0 585.0 109525;5627.0 248.0 109417;5247.0 140.0 109529;5676.0 217.0 109530;4226.0 119.0 109531;4635.0 105.0 109533;6381.0 271.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1075;109542 1017;109510 1022;109543 1110;109544 1073;109545 1042;109546 1087;109547 1017;109548 992;109550 1119;109552 1074;109524 1002;109525 1106;109417 1048;109529 1040;109530 1066;109531 1052;109533 1027;109534 1031
data,1241266200,242362.0;9658.0;243891.0;10902.0;226447.0;8777.0;244476.0;13232.0;1.12172843723;0.972650587646;1.3582089489,3790.0 59.0 109536;4155.0 153.0 109542;11743.0 568.0 109510;3169.0 60.0 109543;3782.0 148.0 109544;2592.0 50.0 109545;2668.0 75.0 109546;3865.0 159.0 109547;2227.0 33.0 109548;1779.0 38.0 109550;1158.0 31.0 109552;7819.0 345.0 109524;10904.0 586.0 109525;5741.0 252.0 109417;5283.0 141.0 109529;5718.0 218.0 109530;4273.0 120.0 109531;4677.0 106.0 109533;6420.0 272.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1086;109542 1034;109510 1070;109543 988;109544 1047;109545 1028;109546 1018;109547 1071;109548 1080;109550 1083;109552 1059;109524 1056;109525 1036;109417 1082;109529 1043;109530 1025;109531 1103;109533 1053;109534 1038
data,1241266800,243417.0;9690.0;245007.0;10937.0;227467.0;8815.0;245543.0;13267.0;1.12136461609;0.973488992878;1.35728890827,3830.0 60.0 109536;11896.0 571.0 109510;4203.0 154.0 109542;3218.0 60.0 109543;3815.0 149.0 109544;5900.0 259.0 109417;2709.0 76.0 109546;3948.0 161.0 109547;2274.0 34.0 109548;1827.0 38.0 109550;1212.0 33.0 109552;7852.0 346.0 109524;10968.0 591.0 109525;2637.0 52.0 109545;5326.0 141.0 109529;5763.0 222.0 109530;4307.0 122.0 109531;4732.0 108.0 109533;6462.0 272.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1034;109510 1069;109542 1081;109543 1008;109544 1027;109417 1080;109546 1101;109547 1063;109548 994;109550 1079;109552 1080;109524 1063;109525 1037;109545 1013;109529 1050;109530 1054;109531 1008;109533 1076;109534 1083
data,1241267400,244475.0;9738.0;246024.0;10981.0;228518.0;8848.0;246597.0;13313.0;1.12054448097;0.972051744719;1.35535426817,3873.0 60.0 109536;11986.0 573.0 109510;4245.0 156.0 109542;3256.0 62.0 109543;3859.0 151.0 109544;6009.0 263.0 109417;2750.0 80.0 109546;4018.0 163.0 109547;2301.0 35.0 109548;1862.0 39.0 109550;1241.0 35.0 109552;7890.0 347.0 109524;11145.0 605.0 109525;2666.0 53.0 109545;5366.0 141.0 109529;5813.0 223.0 109530;4350.0 124.0 109531;4779.0 108.0 109533;6487.0 275.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1040;109510 1075;109542 1018;109543 1070;109544 1091;109417 1018;109546 1016;109547 1083;109548 1047;109550 1000;109552 1077;109524 1110;109525 1010;109545 1003;109529 1098;109530 1098;109531 1013;109533 1099;109534 1034
data,1241267700,245539.0;9767.0;247150.0;11017.0;229561.0;8883.0;247559.0;13354.0;1.12062944536;0.972793923706;1.35610072214,3913.0 60.0 109536;4298.0 158.0 109542;12037.0 576.0 109510;3294.0 64.0 109543;3900.0 151.0 109544;6112.0 271.0 109417;2803.0 80.0 109546;4070.0 165.0 109547;2342.0 36.0 109548;1915.0 40.0 109550;1280.0 36.0 109552;7938.0 348.0 109524;11423.0 615.0 109525;2712.0 53.0 109545;5413.0 142.0 109529;5840.0 224.0 109530;4391.0 124.0 109531;4822.0 110.0 109533;6519.0 276.0 109534,109536.0 20000;109542.0 20000;109510.0 20000;109543.0 20000;109544.0 20000;109417.0 20000;109546.0 20000;109547.0 20000;109548.0 20000;109550.0 20000;109552.0 20000;109524.0 20000;109525.0 20000;109545.0 20000;109529.0 20000;109530.0 20000;109531.0 20000;109533.0 20000;109534.0 20000,109536 1032;109542 1084;109510 1054;109543 1080;109544 1058;109417 1063;109546 1068;109547 1043;109548 1059;109550 1065;109552 1059;109524 1087;109525 1076;109545 1043;109529 1052;109530 1033;109531 1046;109533 1052;109534 946
