data,1241334900,397077.0;14577.0;399433.0;16229.0;372928.0;13284.0;401024.0;19784.0;1.10676239971;0.970309879056;1.34384851914,1682.0 59.0 109568;9164.0 119.0 109536;4503.0 285.0 109571;8908.0 359.0 109476;4947.0 192.0 109541;11908.0 456.0 109542;771.0 28.0 109569;6936.0 271.0 109551;4993.0 123.0 109553;16532.0 682.0 109524;4446.0 141.0 109557;3314.0 95.0 109560;4713.0 175.0 109561;2885.0 63.0 109562;2742.0 72.0 109563;2671.0 81.0 109564;2321.0 79.0 109565;1906.0 54.0 109566;1849.0 50.0 109567,109536.0 5597;109568.0 5597;109571.0 5597;109476.0 5597;109541.0 5597;109542.0 5597;109569.0 5597;109551.0 5597;109553.0 5597;109524.0 5597;109557.0 5597;109560.0 5597;109561.0 5597;109562.0 5597;109563.0 5597;109564.0 5597;109565.0 5597;109566.0 5597;109567.0 5597,109568 296;109536 299;109571 303;109476 271;109541 278;109542 304;109569 294;109551 300;109553 304;109524 308;109557 280;109560 340;109561 298;109562 327;109563 286;109564 259;109565 276;109566 289;109567 285
data,1241335500,397846.0;14598.0;400189.0;16244.0;373662.0;13304.0;401772.0;19804.0;1.1062402868;0.970342243966;1.34336765509,1726.0 60.0 109568;9208.0 120.0 109536;4540.0 285.0 109571;8950.0 362.0 109476;4986.0 192.0 109541;11961.0 458.0 109542;818.0 30.0 109569;6971.0 272.0 109551;5042.0 123.0 109553;16569.0 682.0 109524;4479.0 142.0 109557;3347.0 95.0 109560;4748.0 176.0 109561;2926.0 63.0 109562;2776.0 73.0 109563;2702.0 81.0 109564;2360.0 80.0 109565;1949.0 55.0 109566;1889.0 50.0 109567,109536.0 14403;109568.0 14403;109571.0 14403;109476.0 14403;109541.0 14403;109542.0 14403;109569.0 14403;109551.0 14403;109553.0 14403;109524.0 14403;109557.0 14403;109560.0 14403;109561.0 14403;109562.0 14403;109563.0 14403;109564.0 14403;109565.0 14403;109566.0 14403;109567.0 14403,109568 767;109536 789;109571 791;109476 747;109541 779;109542 715;109569 753;109551 773;109553 804;109524 720;109557 790;109560 735;109561 743;109562 718;109563 726;109564 759;109565 786;109566 770;109567 738
data,1241336400,398896.0;14622.0;401281.0;16267.0;374697.0;13331.0;402843.0;19831.0;1.10588959361;0.970589110118;1.34295572457,9274.0 121.0 109536;1798.0 63.0 109568;4636.0 293.0 109571;9025.0 362.0 109476;5023.0 192.0 109541;12022.0 458.0 109542;882.0 32.0 109569;7039.0 273.0 109551;5090.0 124.0 109553;16616.0 684.0 109524;4529.0 142.0 109557;3384.0 96.0 109560;4801.0 176.0 109561;2969.0 63.0 109562;2845.0 73.0 109563;2742.0 82.0 109564;2438.0 82.0 109565;1996.0 56.0 109566;1930.0 50.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1073;109568 1034;109571 1066;109476 997;109541 1003;109542 1087;109569 1085;109551 1039;109553 1141;109524 1010;109557 1060;109560 1078;109561 1057;109562 1046;109563 1072;109564 1037;109565 1057;109566 1030;109567 1028
data,1241337300,399892.0;14648.0;402345.0;16300.0;375758.0;13352.0;403921.0;19885.0;1.10599555219;0.970068657056;1.34398229366,9315.0 121.0 109536;1881.0 65.0 109568;4853.0 305.0 109571;9072.0 363.0 109476;5068.0 195.0 109541;12073.0 459.0 109542;927.0 32.0 109569;7086.0 275.0 109551;5125.0 124.0 109553;16668.0 687.0 109524;4580.0 143.0 109557;3426.0 98.0 109560;4861.0 179.0 109561;3004.0 63.0 109562;2888.0 73.0 109563;2781.0 82.0 109564;2493.0 83.0 109565;2032.0 56.0 109566;1970.0 52.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1056;109568 1083;109571 1111;109476 987;109541 1050;109542 1047;109569 1069;109551 1059;109553 1021;109524 1023;109557 1069;109560 1052;109561 1076;109562 1019;109563 1076;109564 1056;109565 1060;109566 1010;109567 1076
data,1241338200,400950.0;14675.0;403413.0;16334.0;376792.0;13377.0;405015.0;19931.0;1.10625378566;0.969994254011;1.34452873756,1934.0 67.0 109568;963.0 32.0 109569;5143.0 320.0 109571;9352.0 121.0 109536;5108.0 196.0 109541;12120.0 460.0 109542;7125.0 275.0 109551;5160.0 125.0 109553;9125.0 363.0 109476;16726.0 689.0 109524;4634.0 145.0 109557;3464.0 99.0 109560;4912.0 179.0 109561;3049.0 63.0 109562;2929.0 74.0 109563;2816.0 83.0 109564;2524.0 85.0 109565;2070.0 57.0 109566;2017.0 56.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1057;109569 1024;109571 1088;109536 994;109541 1090;109542 1093;109551 1033;109553 1054;109476 1113;109524 1028;109557 1058;109560 1072;109561 1088;109562 1039;109563 1029;109564 1080;109565 1043;109566 1002;109567 1015
data,1241339100,402026.0;14697.0;404523.0;16369.0;377799.0;13403.0;406127.0;19975.0;1.10688977602;0.97043546635;1.34539674184,9391.0 121.0 109536;1006.0 33.0 109569;5449.0 338.0 109571;9162.0 363.0 109476;5159.0 200.0 109541;12168.0 460.0 109542;2016.0 72.0 109568;7166.0 275.0 109551;5196.0 125.0 109553;16781.0 691.0 109524;4671.0 146.0 109557;3505.0 99.0 109560;4948.0 181.0 109561;3092.0 63.0 109562;2976.0 74.0 109563;2854.0 84.0 109564;2571.0 85.0 109565;2107.0 57.0 109566;2063.0 57.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1076;109569 1071;109571 1085;109476 1075;109541 1068;109542 1090;109568 1034;109551 1033;109553 1053;109524 1079;109557 1051;109560 1069;109561 1092;109562 1009;109563 1065;109564 1012;109565 1003;109566 988;109567 1047
data,1241340300,403079.0;14719.0;405557.0;16397.0;378787.0;13427.0;407185.0;20013.0;1.10719562747;0.970724052142;1.34596042798,9439.0 121.0 109536;1042.0 34.0 109569;5728.0 346.0 109571;9196.0 365.0 109476;5205.0 200.0 109541;2097.0 74.0 109568;12199.0 461.0 109542;7211.0 278.0 109551;5233.0 125.0 109553;16825.0 693.0 109524;4708.0 146.0 109557;3542.0 99.0 109560;5002.0 184.0 109561;3131.0 63.0 109562;3013.0 75.0 109563;2900.0 86.0 109564;2600.0 87.0 109565;2144.0 58.0 109566;2100.0 57.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1022;109569 1059;109571 1045;109476 995;109541 1056;109568 1100;109542 1025;109551 1067;109553 1031;109524 1027;109557 1070;109560 1074;109561 1113;109562 1008;109563 1034;109564 1090;109565 1022;109566 1078;109567 1084
data,1241341200,404141.0;14737.0;406647.0;16427.0;379820.0;13447.0;408235.0;20063.0;1.10780803983;0.970893075472;1.34775038695,2145.0 75.0 109568;1078.0 34.0 109569;6067.0 365.0 109571;9234.0 365.0 109476;5243.0 200.0 109541;12242.0 462.0 109542;7255.0 279.0 109551;5270.0 127.0 109553;16873.0 694.0 109524;4753.0 147.0 109557;9482.0 122.0 109536;3587.0 100.0 109560;5043.0 184.0 109561;3172.0 63.0 109562;3053.0 75.0 109563;2950.0 86.0 109564;2637.0 87.0 109565;2187.0 59.0 109566;2134.0 58.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1059;109569 1072;109571 1046;109476 976;109541 1057;109542 1106;109551 1070;109553 1106;109524 1063;109557 1017;109536 1076;109560 1079;109561 994;109562 1063;109563 1016;109564 1066;109565 1041;109566 1041;109567 1052
data,1241342400,405192.0;14749.0;407690.0;16457.0;380851.0;13473.0;409305.0;20105.0;1.10896769921;0.971868477606;1.34944539013,2191.0 75.0 109568;1117.0 35.0 109569;6380.0 376.0 109571;9265.0 365.0 109476;5291.0 201.0 109541;12283.0 463.0 109542;3617.0 100.0 109560;7290.0 281.0 109551;5312.0 127.0 109553;16927.0 698.0 109524;4789.0 149.0 109557;9525.0 122.0 109536;5085.0 184.0 109561;3216.0 64.0 109562;3098.0 77.0 109563;2993.0 87.0 109564;2672.0 87.0 109565;2234.0 62.0 109566;2163.0 59.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1069;109569 1049;109571 1070;109476 1000;109541 1066;109542 1066;109560 1065;109551 1045;109553 1024;109524 1048;109557 1055;109536 1083;109561 1089;109562 1021;109563 1082;109564 1021;109565 1065;109566 1060;109567 1022
data,1241343600,406277.0;14771.0;408737.0;16490.0;381898.0;13492.0;410372.0;20157.0;1.10965772627;0.97172032624;1.35101606637,9562.0 122.0 109536;2237.0 75.0 109568;6707.0 397.0 109571;9317.0 365.0 109476;5328.0 202.0 109541;12311.0 464.0 109542;1151.0 35.0 109569;7334.0 281.0 109551;5348.0 127.0 109553;16974.0 699.0 109524;4832.0 151.0 109557;3659.0 101.0 109560;5127.0 184.0 109561;3251.0 64.0 109562;3127.0 77.0 109563;3022.0 88.0 109564;2718.0 89.0 109565;2284.0 64.0 109566;2206.0 60.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1072;109568 1055;109571 1035;109476 1073;109541 1050;109542 1059;109569 1043;109551 1019;109553 1075;109524 1084;109557 1016;109560 1012;109561 1041;109562 1092;109563 1026;109564 1094;109565 1083;109566 1024;109567 1047
data,1241344500,407359.0;14792.0;409797.0;16519.0;382994.0;13514.0;411394.0;20199.0;1.11010841851;0.971722730715;1.35214209495,9605.0 122.0 109536;1196.0 39.0 109569;7040.0 411.0 109571;9353.0 365.0 109476;5361.0 202.0 109541;12359.0 465.0 109542;2275.0 75.0 109568;7369.0 281.0 109551;5388.0 129.0 109553;17037.0 702.0 109524;4860.0 151.0 109557;3699.0 101.0 109560;5170.0 186.0 109561;3298.0 64.0 109562;3161.0 77.0 109563;3064.0 89.0 109564;2758.0 90.0 109565;2324.0 64.0 109566;2238.0 61.0 109567,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1057;109569 1111;109571 1033;109476 998;109541 1099;109542 1036;109568 1031;109551 1044;109553 1043;109524 1076;109557 1031;109560 1061;109561 1056;109562 1052;109563 1012;109564 1052;109565 1037;109566 1066;109567 1105
