data,1241866500,1821842.0;66101.0;1827259.0;75245.0;1715785.0;62427.0;1828691.0;94135.0;1.13495911503;1.00279527362;1.41877484455,4447.0 117.0 109728;13061.0 289.0 109697;21295.0 466.0 109667;5830.0 217.0 109734;3405.0 67.0 109735;7550.0 323.0 109711;3923.0 183.0 109746;4438.0 193.0 109742;4305.0 200.0 109743;2362.0 53.0 109745;1423.0 34.0 109714;2024.0 47.0 109747;2593.0 115.0 109748;1763.0 68.0 109749;6625.0 176.0 109720;22118.0 1158.0 109721;6781.0 252.0 109722;5480.0 89.0 109723;4316.0 76.0 109726,109728.0 4623;109697.0 4623;109667.0 4623;109734.0 4623;109735.0 4623;109711.0 4623;109714.0 4623;109742.0 4623;109743.0 4623;109745.0 4623;109746.0 4623;109747.0 4623;109748.0 4623;109749.0 4623;109720.0 4623;109721.0 4623;109722.0 4623;109723.0 4623;109726.0 4623,109728 267;109697 252;109667 242;109734 231;109735 240;109711 215;109746 264;109742 252;109743 220;109745 223;109714 254;109747 231;109748 239;109749 282;109720 236;109721 255;109722 255;109723 247;109726 218
data,1241867100,1822611.0;66120.0;1828103.0;75267.0;1716572.0;62443.0;1829519.0;94157.0;1.13491957569;1.00272738978;1.41865512314,4491.0 117.0 109728;13093.0 289.0 109697;21332.0 466.0 109667;5877.0 220.0 109734;3464.0 69.0 109735;1457.0 34.0 109714;4474.0 194.0 109742;7592.0 325.0 109711;5526.0 91.0 109723;2413.0 54.0 109745;4007.0 186.0 109746;2079.0 48.0 109747;2648.0 119.0 109748;1798.0 68.0 109749;6658.0 178.0 109720;22158.0 1158.0 109721;6816.0 253.0 109722;4342.0 200.0 109743;4358.0 76.0 109726,109728.0 15377;109697.0 15377;109667.0 15377;109734.0 15377;109735.0 15377;109711.0 15377;109714.0 15377;109742.0 15377;109743.0 15377;109745.0 15377;109746.0 15377;109747.0 15377;109748.0 15377;109749.0 15377;109720.0 15377;109721.0 15377;109722.0 15377;109723.0 15377;109726.0 15377,109728 782;109697 812;109667 756;109734 802;109735 829;109714 786;109742 832;109711 775;109723 810;109745 816;109746 890;109747 844;109748 847;109749 790;109720 788;109721 831;109722 787;109743 800;109726 800
data,1241867700,1823666.0;66157.0;1829166.0;75299.0;1717609.0;62468.0;1830556.0;94198.0;1.13476409671;1.00254250066;1.41849614822,4534.0 121.0 109728;13136.0 290.0 109697;21371.0 466.0 109667;5949.0 222.0 109734;3508.0 70.0 109735;7687.0 329.0 109711;4091.0 189.0 109746;4514.0 196.0 109742;4396.0 201.0 109743;2469.0 54.0 109745;1496.0 34.0 109714;2127.0 48.0 109747;2796.0 128.0 109748;1831.0 70.0 109749;6707.0 179.0 109720;22198.0 1158.0 109721;6856.0 255.0 109722;5581.0 91.0 109723;4399.0 76.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1048;109697 1001;109667 1052;109734 1075;109735 1038;109711 1069;109746 1065;109742 1067;109743 1066;109745 1034;109714 1023;109747 1113;109748 1090;109749 1001;109720 1129;109721 1041;109722 994;109723 1041;109726 1053
data,1241868300,1824703.0;66181.0;1830176.0;75333.0;1718599.0;62492.0;1831599.0;94250.0;1.13488346324;1.00255620744;1.41876289597,4586.0 122.0 109728;13172.0 291.0 109697;21404.0 466.0 109667;4435.0 201.0 109743;5999.0 224.0 109734;3548.0 71.0 109735;4157.0 194.0 109746;4580.0 200.0 109742;7754.0 331.0 109711;2509.0 54.0 109745;1539.0 36.0 109714;2154.0 49.0 109747;3003.0 138.0 109748;1863.0 70.0 109749;6752.0 180.0 109720;22234.0 1162.0 109721;6901.0 255.0 109722;5631.0 91.0 109723;4435.0 76.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1060;109667 1029;109743 1102;109734 1042;109735 1033;109746 1036;109742 1037;109711 1064;109745 1036;109714 1102;109747 1053;109748 1067;109749 1071;109720 1044;109721 1076;109722 1026;109723 1064;109726 1051
data,1241869200,1825796.0;66209.0;1831194.0;75363.0;1719632.0;62534.0;1832632.0;94283.0;1.13490378481;1.00280366829;1.41870908591,4626.0 122.0 109728;13209.0 291.0 109697;21448.0 466.0 109667;6056.0 227.0 109734;3590.0 72.0 109735;1581.0 36.0 109714;4474.0 203.0 109743;4654.0 202.0 109742;7819.0 335.0 109711;2541.0 55.0 109745;4252.0 198.0 109746;2196.0 49.0 109747;3185.0 144.0 109748;1899.0 71.0 109749;6787.0 181.0 109720;22285.0 1165.0 109721;6942.0 256.0 109722;5662.0 91.0 109723;4468.0 77.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1080;109697 1016;109667 1041;109734 1104;109735 1052;109714 1078;109743 1012;109742 1100;109711 1024;109745 1060;109746 988;109747 1097;109748 1038;109749 1036;109720 1027;109721 1058;109722 1096;109723 1034;109726 1059
data,1241869800,1826868.0;66240.0;1832247.0;75407.0;1720688.0;62565.0;1833696.0;94332.0;1.13504868187;1.00280424515;1.41879140722,4655.0 122.0 109728;13243.0 293.0 109697;21485.0 467.0 109667;6133.0 230.0 109734;3635.0 72.0 109735;7893.0 338.0 109711;4386.0 205.0 109746;4704.0 204.0 109742;4513.0 205.0 109743;2567.0 55.0 109745;1630.0 37.0 109714;2243.0 52.0 109747;3349.0 153.0 109748;1939.0 72.0 109749;6825.0 184.0 109720;22336.0 1168.0 109721;6978.0 258.0 109722;5705.0 92.0 109723;4508.0 78.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1007;109697 1006;109667 1065;109734 1139;109735 1059;109711 1091;109746 1061;109742 1029;109743 1040;109745 1045;109714 1063;109747 1096;109748 1057;109749 1038;109720 1026;109721 1028;109722 1093;109723 987;109726 1070
data,1241870400,1827918.0;66284.0;1833289.0;75444.0;1721686.0;62594.0;1834765.0;94373.0;1.13485865623;1.0025978256;1.41845419114,4694.0 122.0 109728;13272.0 293.0 109697;21525.0 467.0 109667;6185.0 231.0 109734;3670.0 73.0 109735;7969.0 342.0 109711;4523.0 211.0 109746;4740.0 206.0 109742;4548.0 206.0 109743;2604.0 55.0 109745;1667.0 38.0 109714;2285.0 53.0 109747;3506.0 160.0 109748;1971.0 73.0 109749;6863.0 186.0 109720;22436.0 1176.0 109721;7014.0 258.0 109722;5746.0 93.0 109723;4551.0 79.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1040;109697 985;109667 1000;109734 1030;109735 1068;109711 1016;109746 1024;109742 1013;109743 1086;109745 1062;109714 1066;109747 1108;109748 1052;109749 1099;109720 1075;109721 1033;109722 1087;109723 1115;109726 1041
data,1241871000,1828936.0;66320.0;1834333.0;75472.0;1722684.0;62634.0;1835843.0;94431.0;1.13464935517;1.00267114932;1.41851209052,4733.0 122.0 109728;13303.0 293.0 109697;21554.0 467.0 109667;6242.0 233.0 109734;3713.0 73.0 109735;1718.0 39.0 109714;4784.0 209.0 109742;4586.0 206.0 109743;5794.0 93.0 109723;2651.0 57.0 109745;4608.0 213.0 109746;2317.0 53.0 109747;3680.0 173.0 109748;2010.0 73.0 109749;6916.0 188.0 109720;22534.0 1177.0 109721;7037.0 258.0 109722;8044.0 344.0 109711;4589.0 79.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1016;109697 1064;109667 1043;109734 1111;109735 1029;109714 1042;109742 1079;109743 1070;109723 1096;109745 1062;109746 1002;109747 1079;109748 1049;109749 1042;109720 1084;109721 1004;109722 1084;109711 1007;109726 1037
data,1241871300,1829982.0;66349.0;1835385.0;75509.0;1723775.0;62658.0;1836917.0;94491.0;1.13470763489;1.00255541463;1.41877441468,4777.0 123.0 109728;13342.0 293.0 109697;21587.0 467.0 109667;4626.0 208.0 109743;6290.0 237.0 109734;3749.0 74.0 109735;1744.0 39.0 109714;4839.0 209.0 109742;8106.0 347.0 109711;2695.0 58.0 109745;4690.0 217.0 109746;2360.0 56.0 109747;3927.0 185.0 109748;2059.0 75.0 109749;6953.0 188.0 109720;22589.0 1178.0 109721;7071.0 259.0 109722;5833.0 95.0 109723;4628.0 79.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1077;109697 1025;109667 1043;109743 1078;109734 1044;109735 1027;109714 1015;109742 1037;109711 1036;109745 1054;109746 1052;109747 1072;109748 1079;109749 1076;109720 1065;109721 1064;109722 1006;109723 1073;109726 1077
data,1241871900,1831039.0;66389.0;1836450.0;75555.0;1724822.0;62690.0;1837962.0;94536.0;1.13471179418;1.00243322924;1.41860720746,4810.0 124.0 109728;13377.0 293.0 109697;21623.0 467.0 109667;6339.0 237.0 109734;3788.0 76.0 109735;8169.0 348.0 109711;1788.0 40.0 109714;4874.0 209.0 109742;4668.0 209.0 109743;2729.0 59.0 109745;4807.0 226.0 109746;2403.0 61.0 109747;4179.0 202.0 109748;2094.0 77.0 109749;6996.0 188.0 109720;22637.0 1181.0 109721;7107.0 260.0 109722;5871.0 97.0 109723;4671.0 79.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1047;109697 1052;109667 1002;109734 1056;109735 1069;109711 1089;109714 1003;109742 1060;109743 1074;109745 1042;109746 1111;109747 1031;109748 998;109749 1065;109720 1043;109721 1052;109722 1050;109723 1075;109726 1081
data,1241872500,1832081.0;66431.0;1837509.0;75601.0;1725876.0;62728.0;1839051.0;94589.0;1.13467620104;1.00236462683;1.41847191611,4856.0 127.0 109728;13402.0 294.0 109697;21665.0 468.0 109667;4702.0 211.0 109743;6378.0 239.0 109734;3825.0 77.0 109735;4906.0 232.0 109746;4927.0 211.0 109742;8211.0 351.0 109711;2770.0 59.0 109745;1824.0 40.0 109714;2433.0 62.0 109747;4479.0 222.0 109748;2135.0 80.0 109749;7027.0 189.0 109720;22675.0 1181.0 109721;7153.0 260.0 109722;5916.0 97.0 109723;4705.0 79.0 109726,109728.0 20000;109697.0 20000;109667.0 20000;109734.0 20000;109735.0 20000;109711.0 20000;109714.0 20000;109742.0 20000;109743.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109726.0 20000,109728 1058;109697 1004;109667 1029;109743 1055;109734 1114;109735 1047;109746 1051;109742 1072;109711 1052;109745 1109;109714 1103;109747 1031;109748 1075;109749 1032;109720 1035;109721 1021;109722 1026;109723 1054;109726 1032
