data,1241584500,1080345.0;39940.0;1082472.0;48212.0;1018318.0;37904.0;1085065.0;56603.0;1.20473875764;1.00682972436;1.41103602049,9778.0 341.0 109601;7493.0 128.0 109613;9720.0 551.0 109616;4579.0 186.0 109624;5123.0 211.0 109625;3566.0 82.0 109627;3670.0 81.0 109628;3702.0 142.0 109629;8254.0 461.0 109631;5194.0 278.0 109632;2194.0 47.0 109633;2139.0 43.0 109634;3673.0 180.0 109635;1214.0 37.0 109636;2152.0 79.0 109637;8326.0 467.0 109638;3718.0 201.0 109641;990.0 39.0 109644;3776.0 205.0 109646;140.0 6.0 109647;1246.0 51.0 109650;895.0 45.0 109652;281.0 8.0 109653,109601.0 11277;109613.0 11277;109616.0 11277;109624.0 11277;109625.0 11277;109627.0 11277;109628.0 11277;109629.0 11277;109631.0 11277;109632.0 11277;109633.0 11277;109634.0 11277;109635.0 11277;109636.0 11277;109637.0 11277;109638.0 11277;109641.0 11277;109644.0 11277;109646.0 11277;109647.0 11277;109650.0 11277;109652.0 11277;109653.0 11277,109601 485;109613 477;109616 488;109624 518;109625 482;109627 466;109628 520;109629 512;109631 474;109632 530;109633 476;109634 484;109635 495;109636 503;109637 512;109638 497;109641 457;109644 491;109646 498;109647 481;109650 483;109652 462;109653 486
data,1241584800,1080720.0;39954.0;1082842.0;48225.0;1018742.0;37909.0;1085396.0;56621.0;1.2046477322;1.0065400045;1.41104947648,9793.0 341.0 109601;7508.0 128.0 109613;9729.0 551.0 109616;4597.0 186.0 109624;5145.0 211.0 109625;3581.0 82.0 109627;3679.0 81.0 109628;3720.0 142.0 109629;8277.0 464.0 109631;5219.0 281.0 109632;2207.0 47.0 109633;2151.0 43.0 109634;3684.0 181.0 109635;1225.0 37.0 109636;2170.0 79.0 109637;8337.0 468.0 109638;3741.0 202.0 109641;1000.0 39.0 109644;3789.0 206.0 109646;153.0 6.0 109647;1262.0 51.0 109650;919.0 46.0 109652;307.0 10.0 109653,109601.0 8723;109613.0 8723;109616.0 8723;109624.0 8723;109625.0 8723;109627.0 8723;109628.0 8723;109629.0 8723;109631.0 8723;109632.0 8723;109633.0 8723;109634.0 8723;109635.0 8723;109636.0 8723;109637.0 8723;109638.0 8723;109641.0 8723;109644.0 8723;109646.0 8723;109647.0 8723;109650.0 8723;109652.0 8723;109653.0 8723,109601 380;109613 394;109616 389;109624 359;109625 382;109627 386;109628 381;109629 372;109631 374;109632 382;109633 398;109634 370;109635 362;109636 353;109637 380;109638 390;109641 393;109644 362;109646 394;109647 371;109650 363;109652 390;109653 398
data,1241585100,1081629.0;39992.0;1083739.0;48263.0;1019608.0;37948.0;1086274.0;56647.0;1.20446673617;1.00660911021;1.41040139555,9827.0 341.0 109601;7535.0 128.0 109613;9792.0 555.0 109616;4638.0 189.0 109624;5176.0 212.0 109625;3600.0 82.0 109627;3703.0 81.0 109628;3754.0 143.0 109629;8402.0 474.0 109631;5278.0 284.0 109632;2234.0 47.0 109633;2190.0 44.0 109634;3716.0 182.0 109635;1264.0 39.0 109636;2202.0 79.0 109637;8364.0 468.0 109638;3774.0 204.0 109641;1032.0 40.0 109644;3829.0 208.0 109646;193.0 9.0 109647;1298.0 54.0 109650;944.0 46.0 109652;345.0 11.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 867;109613 881;109616 859;109624 887;109625 856;109627 859;109628 857;109629 940;109631 885;109632 880;109633 876;109634 848;109635 902;109636 884;109637 817;109638 851;109641 865;109644 867;109646 822;109647 918;109650 873;109652 855;109653 851
data,1241585700,1082479.0;40010.0;1084587.0;48294.0;1020452.0;37972.0;1087148.0;56673.0;1.20470222265;1.00675041999;1.41038753158,9841.0 341.0 109601;7559.0 128.0 109613;9827.0 557.0 109616;4671.0 191.0 109624;5205.0 214.0 109625;3628.0 83.0 109627;3725.0 81.0 109628;3776.0 143.0 109629;8540.0 481.0 109631;5336.0 286.0 109632;2256.0 47.0 109633;2206.0 44.0 109634;3758.0 183.0 109635;1330.0 44.0 109636;2227.0 82.0 109637;8390.0 469.0 109638;3810.0 206.0 109641;1056.0 40.0 109644;3860.0 208.0 109646;236.0 11.0 109647;1349.0 55.0 109650;974.0 46.0 109652;378.0 11.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 828;109613 876;109616 845;109624 874;109625 881;109627 881;109628 906;109629 858;109631 927;109632 867;109633 845;109634 878;109635 887;109636 900;109637 914;109638 853;109641 855;109644 865;109646 833;109647 810;109650 887;109652 837;109653 893
data,1241586000,1083318.0;40031.0;1085430.0;48318.0;1021335.0;38006.0;1088017.0;56707.0;1.2046659878;1.00703245912;1.41045914532,9864.0 341.0 109601;7575.0 128.0 109613;9885.0 558.0 109616;4712.0 192.0 109624;5243.0 215.0 109625;3650.0 83.0 109627;3749.0 81.0 109628;3786.0 143.0 109629;8668.0 484.0 109631;5365.0 286.0 109632;2277.0 47.0 109633;2223.0 44.0 109634;3784.0 183.0 109635;1382.0 44.0 109636;2278.0 85.0 109637;8409.0 469.0 109638;3869.0 210.0 109641;1070.0 40.0 109644;3930.0 214.0 109646;268.0 12.0 109647;1404.0 58.0 109650;992.0 47.0 109652;398.0 11.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 891;109613 887;109616 861;109624 880;109625 833;109627 887;109628 849;109629 873;109631 952;109632 830;109633 916;109634 871;109635 857;109636 829;109637 896;109638 885;109641 818;109644 849;109646 833;109647 871;109650 867;109652 901;109653 864
data,1241586600,1084125.0;40055.0;1086325.0;48347.0;1022209.0;38033.0;1088851.0;56745.0;1.2045709346;1.00703254544;1.41052818748,9891.0 341.0 109601;7593.0 128.0 109613;9915.0 560.0 109616;4755.0 194.0 109624;5269.0 215.0 109625;3674.0 83.0 109627;3773.0 81.0 109628;3810.0 143.0 109629;8781.0 490.0 109631;5417.0 288.0 109632;2308.0 48.0 109633;2248.0 44.0 109634;3827.0 185.0 109635;1419.0 44.0 109636;2320.0 87.0 109637;8428.0 469.0 109638;3920.0 211.0 109641;1087.0 40.0 109644;4030.0 218.0 109646;317.0 15.0 109647;1447.0 58.0 109650;1031.0 50.0 109652;416.0 12.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 858;109613 852;109616 830;109624 799;109625 889;109627 913;109628 891;109629 896;109631 855;109632 860;109633 828;109634 850;109635 908;109636 909;109637 850;109638 866;109641 899;109644 891;109646 909;109647 919;109650 881;109652 852;109653 795
data,1241587200,1084997.0;40086.0;1087240.0;48380.0;1023077.0;38064.0;1089711.0;56793.0;1.20441528208;1.00702886376;1.41065005641,9912.0 342.0 109601;7608.0 128.0 109613;9969.0 560.0 109616;4802.0 195.0 109624;5290.0 215.0 109625;3691.0 83.0 109627;3797.0 82.0 109628;3827.0 143.0 109629;8917.0 495.0 109631;5462.0 289.0 109632;2338.0 48.0 109633;2264.0 44.0 109634;3864.0 188.0 109635;1440.0 45.0 109636;2368.0 88.0 109637;8449.0 469.0 109638;3951.0 213.0 109641;1108.0 43.0 109644;4188.0 229.0 109646;364.0 16.0 109647;1492.0 60.0 109650;1056.0 50.0 109652;434.0 12.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 877;109613 922;109616 855;109624 908;109625 894;109627 892;109628 885;109629 872;109631 859;109632 886;109633 854;109634 888;109635 809;109636 854;109637 848;109638 825;109641 848;109644 863;109646 915;109647 829;109650 859;109652 869;109653 889
data,1241587500,1085872.0;40116.0;1088076.0;48412.0;1023936.0;38090.0;1090595.0;56828.0;1.20435579203;1.00692974981;1.41045710072,9929.0 342.0 109601;7630.0 128.0 109613;9998.0 561.0 109616;4840.0 198.0 109624;5309.0 216.0 109625;3711.0 84.0 109627;3808.0 82.0 109628;3850.0 143.0 109629;9030.0 501.0 109631;5495.0 291.0 109632;2361.0 49.0 109633;2286.0 45.0 109634;3900.0 188.0 109635;1467.0 45.0 109636;2403.0 89.0 109637;8469.0 470.0 109638;4007.0 216.0 109641;1129.0 43.0 109644;4354.0 235.0 109646;391.0 17.0 109647;1524.0 61.0 109650;1077.0 52.0 109652;459.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 857;109613 850;109616 894;109624 844;109625 901;109627 860;109628 823;109629 860;109631 856;109632 892;109633 925;109634 917;109635 893;109636 828;109637 884;109638 872;109641 895;109644 887;109646 819;109647 870;109650 885;109652 829;109653 859
data,1241588100,1086767.0;40142.0;1088942.0;48445.0;1024807.0;38124.0;1091448.0;56867.0;1.20443023028;1.0071492033;1.4105701989,9953.0 343.0 109601;7645.0 128.0 109613;10033.0 562.0 109616;4870.0 198.0 109624;5328.0 216.0 109625;3724.0 85.0 109627;3832.0 83.0 109628;3866.0 143.0 109629;9164.0 509.0 109631;5537.0 294.0 109632;2386.0 49.0 109633;2303.0 45.0 109634;3932.0 189.0 109635;1492.0 46.0 109636;2442.0 90.0 109637;8486.0 471.0 109638;4061.0 217.0 109641;1154.0 43.0 109644;4513.0 243.0 109646;440.0 20.0 109647;1551.0 61.0 109650;1108.0 54.0 109652;473.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 881;109613 860;109616 922;109624 864;109625 884;109627 874;109628 864;109629 838;109631 842;109632 867;109633 883;109634 877;109635 902;109636 892;109637 812;109638 861;109641 841;109644 910;109646 866;109647 843;109650 857;109652 872;109653 888
data,1241588700,1087668.0;40172.0;1089849.0;48471.0;1025703.0;38155.0;1092270.0;56897.0;1.20417206247;1.00716988025;1.41036739663,9975.0 343.0 109601;7669.0 128.0 109613;10064.0 563.0 109616;4907.0 198.0 109624;5354.0 216.0 109625;3743.0 85.0 109627;3852.0 83.0 109628;3882.0 143.0 109629;9333.0 521.0 109631;5594.0 296.0 109632;2419.0 49.0 109633;2330.0 45.0 109634;3960.0 189.0 109635;1517.0 47.0 109636;2464.0 90.0 109637;8503.0 471.0 109638;4116.0 219.0 109641;1176.0 43.0 109644;4659.0 249.0 109646;484.0 21.0 109647;1574.0 62.0 109650;1139.0 54.0 109652;486.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 848;109613 928;109616 841;109624 881;109625 879;109627 871;109628 887;109629 892;109631 861;109632 817;109633 857;109634 842;109635 913;109636 871;109637 869;109638 844;109641 868;109644 906;109646 877;109647 880;109650 885;109652 854;109653 829
data,1241589300,1088559.0;40200.0;1090731.0;48504.0;1026565.0;38173.0;1093168.0;56926.0;1.20416449672;1.00692183554;1.4100992382,9993.0 343.0 109601;7692.0 128.0 109613;10096.0 563.0 109616;4930.0 198.0 109624;5369.0 217.0 109625;3764.0 87.0 109627;3875.0 83.0 109628;3899.0 144.0 109629;9549.0 532.0 109631;5648.0 298.0 109632;2436.0 49.0 109633;2345.0 45.0 109634;3988.0 190.0 109635;1534.0 47.0 109636;2484.0 90.0 109637;8524.0 472.0 109638;4144.0 219.0 109641;1192.0 45.0 109644;4836.0 259.0 109646;520.0 22.0 109647;1596.0 63.0 109650;1162.0 54.0 109652;506.0 13.0 109653,109601.0 20000;109613.0 20000;109616.0 20000;109624.0 20000;109625.0 20000;109627.0 20000;109628.0 20000;109629.0 20000;109631.0 20000;109632.0 20000;109633.0 20000;109634.0 20000;109635.0 20000;109636.0 20000;109637.0 20000;109638.0 20000;109641.0 20000;109644.0 20000;109646.0 20000;109647.0 20000;109650.0 20000;109652.0 20000;109653.0 20000,109601 929;109613 851;109616 882;109624 878;109625 863;109627 865;109628 891;109629 889;109631 863;109632 814;109633 851;109634 852;109635 901;109636 861;109637 824;109638 906;109641 917;109644 857;109646 889;109647 848;109650 893;109652 804;109653 872
