data,1241490600,809750.0;29116.0;812538.0;33817.0;763410.0;27337.0;812774.0;39266.0;1.15747239639;0.995892024131;1.3435879673,5965.0 282.0 109594;10101.0 544.0 109596;6206.0 328.0 109597;6136.0 327.0 109598;3517.0 160.0 109599;3087.0 81.0 109600;2602.0 102.0 109601;6731.0 421.0 109602;2883.0 146.0 109603;17914.0 553.0 109476;12852.0 938.0 109605;2265.0 70.0 109606;2117.0 104.0 109608;7141.0 431.0 109609;1024.0 31.0 109610;309.0 11.0 109611;217.0 18.0 109612;952.0 16.0 109613;3528.0 242.0 109614;1007.0 52.0 109615;669.0 35.0 109617;118.0 3.0 109618;10290.0 335.0 109517,109594.0 1314;109596.0 1314;109597.0 1314;109598.0 1314;109599.0 1314;109600.0 1314;109601.0 1314;109602.0 1314;109603.0 1314;109476.0 1314;109605.0 1314;109606.0 1314;109608.0 1314;109609.0 1314;109610.0 1314;109611.0 1314;109612.0 1314;109613.0 1314;109614.0 1314;109615.0 1314;109617.0 1314;109618.0 1314;109517.0 1314,109594 64;109596 42;109597 61;109598 75;109599 58;109600 49;109601 58;109602 55;109603 69;109476 35;109605 44;109606 58;109608 52;109609 63;109610 73;109611 66;109612 67;109613 41;109614 68;109615 59;109617 52;109618 49;109517 56
data,1241490900,810572.0;29159.0;813339.0;33860.0;764259.0;27371.0;813605.0;39321.0;1.15726902217;0.995563749429;1.34347601373,6038.0 289.0 109594;10136.0 546.0 109596;6228.0 329.0 109597;6179.0 330.0 109598;3544.0 160.0 109599;3109.0 81.0 109600;2632.0 105.0 109601;6768.0 424.0 109602;2915.0 148.0 109603;17944.0 553.0 109476;12875.0 940.0 109605;2297.0 72.0 109606;2152.0 105.0 109608;7159.0 432.0 109609;1045.0 31.0 109610;371.0 14.0 109611;243.0 18.0 109612;982.0 17.0 109613;3577.0 248.0 109614;1046.0 53.0 109615;713.0 38.0 109617;146.0 3.0 109618;10333.0 337.0 109517,109594.0 18686;109596.0 18686;109597.0 18686;109598.0 18686;109599.0 18686;109600.0 18686;109601.0 18686;109602.0 18686;109603.0 18686;109476.0 18686;109605.0 18686;109606.0 18686;109608.0 18686;109609.0 18686;109610.0 18686;109611.0 18686;109612.0 18686;109613.0 18686;109614.0 18686;109615.0 18686;109617.0 18686;109618.0 18686;109517.0 18686,109594 787;109596 812;109597 834;109598 793;109599 885;109600 816;109601 791;109602 795;109603 771;109476 860;109605 809;109606 870;109608 812;109609 773;109610 800;109611 820;109612 805;109613 825;109614 814;109615 849;109617 794;109618 794;109517 777
data,1241491200,811459.0;29201.0;814173.0;33912.0;765141.0;27400.0;814523.0;39383.0;1.15745886276;0.995125707626;1.34361331947,6088.0 289.0 109594;10201.0 554.0 109596;6284.0 333.0 109597;6217.0 332.0 109598;3565.0 160.0 109599;3133.0 81.0 109600;2658.0 105.0 109601;6792.0 425.0 109602;2957.0 150.0 109603;17972.0 554.0 109476;12905.0 941.0 109605;2318.0 73.0 109606;2186.0 107.0 109608;7188.0 434.0 109609;1062.0 31.0 109610;392.0 14.0 109611;260.0 18.0 109612;1005.0 17.0 109613;3715.0 262.0 109614;1077.0 57.0 109615;770.0 44.0 109617;164.0 6.0 109618;10357.0 338.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 876;109596 851;109597 938;109598 863;109599 855;109600 869;109601 821;109602 894;109603 871;109476 836;109605 895;109606 841;109608 863;109609 867;109610 829;109611 847;109612 904;109613 852;109614 848;109615 879;109617 927;109618 892;109517 882
data,1241491500,812311.0;29236.0;815056.0;33962.0;766025.0;27443.0;815371.0;39437.0;1.15773773805;0.995389426662;1.34385679178,6132.0 292.0 109594;10280.0 557.0 109596;6337.0 337.0 109597;6252.0 334.0 109598;3582.0 160.0 109599;3144.0 81.0 109600;2681.0 106.0 109601;6813.0 425.0 109602;2993.0 153.0 109603;17991.0 555.0 109476;12927.0 942.0 109605;2353.0 74.0 109606;2226.0 108.0 109608;7235.0 439.0 109609;1077.0 31.0 109610;418.0 15.0 109611;279.0 20.0 109612;1019.0 17.0 109613;3859.0 274.0 109614;1129.0 61.0 109615;830.0 47.0 109617;209.0 8.0 109618;10383.0 339.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 899;109596 842;109597 886;109598 881;109599 882;109600 835;109601 863;109602 833;109603 884;109476 868;109605 866;109606 897;109608 903;109609 887;109610 859;109611 848;109612 853;109613 838;109614 901;109615 878;109617 879;109618 856;109517 862
data,1241491500,813206.0;29281.0;815923.0;34003.0;766894.0;27472.0;816271.0;39493.0;1.1573980053;0.994877496589;1.34369415346,6164.0 294.0 109594;10319.0 559.0 109596;6386.0 338.0 109597;6278.0 334.0 109598;3595.0 160.0 109599;3161.0 81.0 109600;2700.0 107.0 109601;6833.0 425.0 109602;3025.0 155.0 109603;18016.0 555.0 109476;12946.0 943.0 109605;2381.0 75.0 109606;2252.0 108.0 109608;7292.0 443.0 109609;1106.0 34.0 109610;444.0 16.0 109611;312.0 22.0 109612;1032.0 17.0 109613;4052.0 288.0 109614;1203.0 65.0 109615;876.0 47.0 109617;232.0 8.0 109618;10411.0 342.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 850;109596 841;109597 891;109598 894;109599 883;109600 852;109601 863;109602 839;109603 851;109476 857;109605 844;109606 833;109608 861;109609 867;109610 895;109611 931;109612 901;109613 838;109614 910;109615 909;109617 855;109618 903;109517 832
data,1241491800,814092.0;29316.0;816812.0;34049.0;767750.0;27516.0;817154.0;39566.0;1.15758003006;0.995254728553;1.34458112279,6212.0 297.0 109594;10350.0 560.0 109596;6418.0 339.0 109597;6302.0 335.0 109598;3621.0 162.0 109599;3181.0 82.0 109600;2725.0 108.0 109601;6858.0 426.0 109602;3066.0 158.0 109603;18032.0 555.0 109476;12965.0 944.0 109605;2400.0 75.0 109606;2270.0 108.0 109608;7343.0 446.0 109609;1128.0 35.0 109610;473.0 16.0 109611;336.0 22.0 109612;1051.0 17.0 109613;4314.0 309.0 109614;1248.0 67.0 109615;898.0 49.0 109617;258.0 8.0 109618;10456.0 344.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 815;109596 809;109597 857;109598 867;109599 893;109600 863;109601 852;109602 942;109603 892;109476 849;109605 848;109606 875;109608 872;109609 824;109610 987;109611 908;109612 880;109613 884;109614 884;109615 835;109617 846;109618 877;109517 841
data,1241492100,814926.0;29345.0;817685.0;34099.0;768570.0;27546.0;818016.0;39623.0;1.15808296197;0.995311850535;1.34514659407,6272.0 303.0 109594;10375.0 562.0 109596;6451.0 341.0 109597;6322.0 336.0 109598;3637.0 162.0 109599;3200.0 82.0 109600;2745.0 109.0 109601;6876.0 426.0 109602;3112.0 161.0 109603;18054.0 555.0 109476;12993.0 947.0 109605;2423.0 75.0 109606;2287.0 108.0 109608;7375.0 446.0 109609;1148.0 35.0 109610;492.0 17.0 109611;361.0 24.0 109612;1067.0 17.0 109613;4606.0 333.0 109614;1280.0 67.0 109615;938.0 53.0 109617;278.0 8.0 109618;10486.0 345.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 895;109596 838;109597 873;109598 934;109599 865;109600 879;109601 879;109602 894;109603 878;109476 867;109605 878;109606 882;109608 857;109609 858;109610 827;109611 809;109612 881;109613 862;109614 879;109615 851;109617 892;109618 877;109517 845
data,1241492400,815853.0;29384.0;818588.0;34132.0;769451.0;27577.0;818833.0;39666.0;1.15770354353;0.995100742302;1.34500553042,6355.0 306.0 109594;10391.0 562.0 109596;6488.0 343.0 109597;6347.0 336.0 109598;3655.0 163.0 109599;3222.0 82.0 109600;2774.0 110.0 109601;6894.0 426.0 109602;3162.0 163.0 109603;18080.0 555.0 109476;13027.0 948.0 109605;2444.0 75.0 109606;2307.0 108.0 109608;7396.0 446.0 109609;1161.0 35.0 109610;515.0 17.0 109611;380.0 24.0 109612;1095.0 17.0 109613;4901.0 354.0 109614;1304.0 67.0 109615;980.0 55.0 109617;297.0 8.0 109618;10506.0 345.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 856;109596 859;109597 904;109598 885;109599 886;109600 863;109601 906;109602 816;109603 869;109476 845;109605 884;109606 870;109608 894;109609 868;109610 879;109611 867;109612 900;109613 852;109614 836;109615 854;109617 868;109618 867;109517 872
data,1241492700,816731.0;29427.0;819405.0;34171.0;770321.0;27610.0;819713.0;39721.0;1.15742305666;0.994781545567;1.34490436055,6392.0 306.0 109594;10413.0 562.0 109596;6519.0 345.0 109597;6374.0 338.0 109598;3675.0 164.0 109599;3240.0 83.0 109600;2794.0 112.0 109601;6910.0 427.0 109602;3237.0 171.0 109603;18093.0 555.0 109476;13044.0 949.0 109605;2464.0 75.0 109606;2319.0 108.0 109608;7407.0 446.0 109609;1186.0 35.0 109610;529.0 18.0 109611;400.0 25.0 109612;1111.0 18.0 109613;5208.0 369.0 109614;1324.0 68.0 109615;1009.0 56.0 109617;311.0 8.0 109618;10539.0 346.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 877;109596 888;109597 868;109598 869;109599 874;109600 880;109601 857;109602 845;109603 833;109476 847;109605 845;109606 898;109608 865;109609 857;109610 906;109611 893;109612 857;109613 905;109614 849;109615 884;109617 838;109618 876;109517 889
data,1241493300,817595.0;29457.0;820210.0;34232.0;771177.0;27654.0;820547.0;39789.0;1.15839567054;0.995299078962;1.34588909557,6434.0 308.0 109594;10431.0 566.0 109596;6542.0 346.0 109597;6389.0 338.0 109598;3697.0 166.0 109599;3257.0 84.0 109600;2811.0 112.0 109601;6925.0 427.0 109602;3315.0 176.0 109603;18118.0 555.0 109476;13069.0 950.0 109605;2487.0 78.0 109606;2334.0 109.0 109608;7426.0 449.0 109609;1201.0 36.0 109610;548.0 18.0 109611;419.0 26.0 109612;1131.0 18.0 109613;5506.0 399.0 109614;1342.0 70.0 109615;1040.0 58.0 109617;320.0 9.0 109618;10561.0 347.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 917;109596 896;109597 851;109598 821;109599 874;109600 905;109601 860;109602 832;109603 859;109476 837;109605 960;109606 859;109608 884;109609 879;109610 861;109611 878;109612 834;109613 871;109614 842;109615 848;109617 930;109618 829;109517 873
data,1241493600,818487.0;29486.0;821085.0;34271.0;772032.0;27694.0;821452.0;39858.0;1.15860282582;0.995740818984;1.34688103008,6457.0 308.0 109594;10471.0 569.0 109596;6558.0 346.0 109597;6406.0 340.0 109598;3714.0 166.0 109599;3279.0 85.0 109600;2832.0 112.0 109601;6942.0 428.0 109602;3403.0 181.0 109603;18137.0 555.0 109476;13093.0 952.0 109605;2505.0 78.0 109606;2346.0 109.0 109608;7451.0 450.0 109609;1219.0 37.0 109610;566.0 18.0 109611;436.0 27.0 109612;1149.0 18.0 109613;5849.0 416.0 109614;1363.0 72.0 109615;1079.0 61.0 109617;343.0 9.0 109618;10580.0 347.0 109517,109594.0 20000;109596.0 20000;109597.0 20000;109598.0 20000;109599.0 20000;109600.0 20000;109601.0 20000;109602.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109606.0 20000;109608.0 20000;109609.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109615.0 20000;109617.0 20000;109618.0 20000;109517.0 20000,109594 818;109596 887;109597 916;109598 870;109599 873;109600 847;109601 871;109602 919;109603 903;109476 806;109605 822;109606 903;109608 857;109609 875;109610 859;109611 838;109612 901;109613 894;109614 872;109615 916;109617 845;109618 886;109517 822
