data,1241749200,1554765.0;57314.0;1563710.0;73339.0;1457147.0;54770.0;1564274.0;82760.0;1.27228031151;1.01963189128;1.43519757278,3139.0 118.0 109696;2106.0 44.0 109697;2192.0 65.0 109698;3959.0 192.0 109699;3292.0 136.0 109700;1844.0 59.0 109701;1146.0 22.0 109702;18784.0 1163.0 109703;2074.0 88.0 109704;1036.0 31.0 109706;326.0 9.0 109707;644.0 25.0 109708;174.0 9.0 109709;53.0 0.0 109710;31190.0 1439.0 109635;2180.0 62.0 109651;6440.0 68.0 109660;6729.0 164.0 109667;4956.0 211.0 109673;2999.0 146.0 109675;7485.0 302.0 109683;5361.0 227.0 109689;5088.0 225.0 109690,109696.0 8333;109697.0 8333;109698.0 8333;109699.0 8333;109700.0 8333;109701.0 8333;109702.0 8333;109703.0 8333;109704.0 8333;109706.0 8333;109707.0 8333;109708.0 8333;109709.0 8333;109710.0 8333;109635.0 8333;109651.0 8333;109660.0 8333;109667.0 8333;109673.0 8333;109675.0 8333;109683.0 8333;109689.0 8333;109690.0 8333,109696 378;109697 376;109698 325;109699 357;109700 354;109701 333;109702 402;109703 371;109704 370;109706 377;109707 360;109708 358;109709 377;109710 365;109635 371;109651 363;109660 349;109667 340;109673 359;109675 359;109683 346;109689 377;109690 366
data,1241749500,1555257.0;57332.0;1564216.0;73354.0;1457680.0;54787.0;1564802.0;82775.0;1.27213191892;1.01957786318;1.43497676615,3161.0 119.0 109696;2126.0 44.0 109697;2210.0 65.0 109698;3987.0 193.0 109699;3318.0 137.0 109700;1868.0 60.0 109701;1165.0 22.0 109702;18802.0 1163.0 109703;2098.0 89.0 109704;1066.0 31.0 109706;349.0 10.0 109707;660.0 25.0 109708;197.0 11.0 109709;78.0 2.0 109710;31214.0 1440.0 109635;2199.0 63.0 109651;6471.0 68.0 109660;6749.0 165.0 109667;4983.0 213.0 109673;3017.0 146.0 109675;7502.0 302.0 109683;5377.0 227.0 109689;5106.0 225.0 109690,109696.0 11667;109697.0 11667;109698.0 11667;109699.0 11667;109700.0 11667;109701.0 11667;109702.0 11667;109703.0 11667;109704.0 11667;109706.0 11667;109707.0 11667;109708.0 11667;109709.0 11667;109710.0 11667;109635.0 11667;109651.0 11667;109660.0 11667;109667.0 11667;109673.0 11667;109675.0 11667;109683.0 11667;109689.0 11667;109690.0 11667,109696 462;109697 513;109698 510;109699 505;109700 505;109701 524;109702 483;109703 542;109704 496;109706 550;109707 492;109708 476;109709 509;109710 526;109635 523;109651 499;109660 507;109667 469;109673 498;109675 517;109683 510;109689 496;109690 555
data,1241749800,1556100.0;57360.0;1565086.0;73383.0;1458571.0;54820.0;1565651.0;82811.0;1.2719956198;1.01962345394;1.43489931878,3197.0 120.0 109696;2152.0 44.0 109697;2243.0 66.0 109698;4049.0 195.0 109699;3365.0 139.0 109700;1906.0 60.0 109701;1189.0 22.0 109702;18836.0 1165.0 109703;2137.0 93.0 109704;1100.0 31.0 109706;399.0 11.0 109707;684.0 25.0 109708;245.0 14.0 109709;105.0 2.0 109710;31267.0 1442.0 109635;2239.0 65.0 109651;6502.0 70.0 109660;6790.0 166.0 109667;5028.0 214.0 109673;3064.0 148.0 109675;7536.0 302.0 109683;5402.0 228.0 109689;5138.0 227.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 881;109697 880;109698 912;109699 866;109700 852;109701 870;109702 855;109703 854;109704 834;109706 893;109707 859;109708 874;109709 903;109710 848;109635 895;109651 900;109660 829;109667 857;109673 882;109675 861;109683 891;109689 818;109690 886
data,1241750100,1557000.0;57392.0;1565946.0;73420.0;1459444.0;54851.0;1566510.0;82849.0;1.27196409322;1.01961066035;1.43479994854,3246.0 123.0 109696;2174.0 44.0 109697;2277.0 68.0 109698;4081.0 195.0 109699;3408.0 139.0 109700;1934.0 60.0 109701;1206.0 22.0 109702;18893.0 1171.0 109703;2191.0 94.0 109704;1132.0 34.0 109706;440.0 12.0 109707;705.0 27.0 109708;313.0 18.0 109709;137.0 3.0 109710;31308.0 1446.0 109635;2271.0 65.0 109651;6534.0 70.0 109660;6824.0 167.0 109667;5080.0 218.0 109673;3099.0 148.0 109675;7571.0 305.0 109683;5431.0 229.0 109689;5178.0 228.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 883;109697 855;109698 864;109699 837;109700 864;109701 804;109702 844;109703 895;109704 960;109706 848;109707 828;109708 895;109709 916;109710 875;109635 902;109651 849;109660 875;109667 887;109673 858;109675 846;109683 899;109689 845;109690 871
data,1241750400,1557906.0;57425.0;1566804.0;73460.0;1460315.0;54875.0;1567413.0;82878.0;1.2719689165;1.01945540578;1.43448517338,3286.0 125.0 109696;2197.0 45.0 109697;2310.0 69.0 109698;4127.0 199.0 109699;3434.0 140.0 109700;1953.0 60.0 109701;1226.0 22.0 109702;19000.0 1179.0 109703;2240.0 96.0 109704;1169.0 37.0 109706;469.0 12.0 109707;729.0 30.0 109708;382.0 21.0 109709;161.0 4.0 109710;31364.0 1447.0 109635;2311.0 67.0 109651;6552.0 70.0 109660;6855.0 167.0 109667;5140.0 222.0 109673;3121.0 148.0 109675;7599.0 306.0 109683;5461.0 231.0 109689;5205.0 229.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 843;109697 900;109698 883;109699 897;109700 858;109701 899;109702 872;109703 894;109704 885;109706 821;109707 894;109708 848;109709 859;109710 872;109635 872;109651 884;109660 859;109667 832;109673 855;109675 881;109683 876;109689 848;109690 868
data,1241750700,1558788.0;57467.0;1567717.0;73498.0;1461192.0;54900.0;1568338.0;82920.0;1.27167572626;1.01913938786;1.43412879574,3321.0 127.0 109696;2214.0 46.0 109697;2348.0 72.0 109698;4168.0 199.0 109699;3468.0 143.0 109700;1965.0 60.0 109701;1237.0 22.0 109702;19090.0 1181.0 109703;2284.0 97.0 109704;1197.0 37.0 109706;488.0 12.0 109707;781.0 33.0 109708;499.0 31.0 109709;186.0 4.0 109710;31408.0 1448.0 109635;2353.0 68.0 109651;6568.0 70.0 109660;6875.0 167.0 109667;5214.0 225.0 109673;3142.0 149.0 109675;7649.0 310.0 109683;5501.0 233.0 109689;5248.0 230.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 829;109697 888;109698 849;109699 863;109700 886;109701 852;109702 866;109703 866;109704 914;109706 849;109707 920;109708 871;109709 916;109710 825;109635 928;109651 829;109660 859;109667 844;109673 903;109675 830;109683 845;109689 879;109690 889
data,1241751000,1559651.0;57488.0;1568534.0;73532.0;1462028.0;54925.0;1569214.0;82953.0;1.27184055645;1.01921217682;1.43416840598,3353.0 129.0 109696;2239.0 46.0 109697;2390.0 73.0 109698;4195.0 200.0 109699;3503.0 144.0 109700;1981.0 61.0 109701;1253.0 22.0 109702;19181.0 1188.0 109703;2328.0 100.0 109704;1221.0 37.0 109706;507.0 12.0 109707;822.0 35.0 109708;617.0 38.0 109709;195.0 4.0 109710;31434.0 1448.0 109635;2380.0 70.0 109651;6581.0 70.0 109660;6896.0 167.0 109667;5272.0 227.0 109673;3166.0 151.0 109675;7694.0 311.0 109683;5534.0 234.0 109689;5279.0 231.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 875;109697 863;109698 882;109699 885;109700 918;109701 823;109702 903;109703 895;109704 846;109706 909;109707 882;109708 814;109709 848;109710 859;109635 809;109651 865;109660 900;109667 908;109673 886;109675 877;109683 838;109689 865;109690 850
data,1241751300,1560489.0;57525.0;1569424.0;73563.0;1462899.0;54954.0;1569994.0;82975.0;1.27152009082;1.01903488274;1.4336837167,3387.0 130.0 109696;2256.0 46.0 109697;2425.0 73.0 109698;4238.0 203.0 109699;3536.0 147.0 109700;1999.0 61.0 109701;1267.0 22.0 109702;19295.0 1191.0 109703;2391.0 105.0 109704;1249.0 37.0 109706;523.0 13.0 109707;883.0 38.0 109708;717.0 42.0 109709;211.0 5.0 109710;31459.0 1449.0 109635;2413.0 70.0 109651;6596.0 70.0 109660;6907.0 167.0 109667;5339.0 230.0 109673;3194.0 152.0 109675;7756.0 313.0 109683;5567.0 234.0 109689;5303.0 231.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 862;109697 845;109698 872;109699 797;109700 869;109701 872;109702 895;109703 906;109704 909;109706 888;109707 905;109708 878;109709 869;109710 859;109635 822;109651 878;109660 877;109667 827;109673 827;109675 897;109683 854;109689 924;109690 868
data,1241751600,1561346.0;57558.0;1570279.0;73594.0;1463780.0;54970.0;1570895.0;83005.0;1.27133219712;1.01869315531;1.43334440871,3423.0 131.0 109696;2265.0 46.0 109697;2454.0 74.0 109698;4282.0 203.0 109699;3585.0 149.0 109700;2006.0 62.0 109701;1277.0 22.0 109702;19397.0 1196.0 109703;2459.0 107.0 109704;1264.0 38.0 109706;529.0 13.0 109707;948.0 40.0 109708;851.0 48.0 109709;230.0 5.0 109710;31477.0 1449.0 109635;2448.0 72.0 109651;6608.0 70.0 109660;6924.0 167.0 109667;5402.0 235.0 109673;3214.0 152.0 109675;7809.0 315.0 109683;5597.0 235.0 109689;5317.0 231.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 843;109697 888;109698 872;109699 875;109700 855;109701 840;109702 863;109703 894;109704 881;109706 901;109707 824;109708 888;109709 904;109710 848;109635 870;109651 917;109660 809;109667 848;109673 899;109675 843;109683 901;109689 844;109690 893
data,1241751900,1562180.0;57582.0;1571191.0;73618.0;1464649.0;55007.0;1571746.0;83035.0;1.2711574881;1.01889335204;1.4332539734,3461.0 134.0 109696;2280.0 46.0 109697;2494.0 74.0 109698;4309.0 203.0 109699;3633.0 152.0 109700;2029.0 62.0 109701;1296.0 22.0 109702;19495.0 1198.0 109703;2527.0 109.0 109704;1282.0 38.0 109706;541.0 13.0 109707;1009.0 43.0 109708;990.0 55.0 109709;243.0 6.0 109710;31496.0 1449.0 109635;2484.0 72.0 109651;6622.0 70.0 109660;6940.0 167.0 109667;5493.0 236.0 109673;3239.0 152.0 109675;7869.0 317.0 109683;5619.0 235.0 109689;5327.0 231.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 910;109697 864;109698 844;109699 927;109700 794;109701 895;109702 922;109703 863;109704 801;109706 925;109707 857;109708 838;109709 825;109710 863;109635 929;109651 902;109660 844;109667 879;109673 869;109675 832;109683 890;109689 887;109690 840
data,1241752200,1563051.0;57604.0;1572088.0;73642.0;1465536.0;55031.0;1572633.0;83070.0;1.27106929883;1.01889966752;1.43330076527,3499.0 134.0 109696;2299.0 46.0 109697;2524.0 75.0 109698;4331.0 204.0 109699;3706.0 153.0 109700;2050.0 63.0 109701;1311.0 23.0 109702;19594.0 1201.0 109703;2611.0 112.0 109704;1300.0 39.0 109706;552.0 13.0 109707;1085.0 45.0 109708;1135.0 59.0 109709;256.0 6.0 109710;31511.0 1450.0 109635;2504.0 72.0 109651;6636.0 70.0 109660;6952.0 167.0 109667;5569.0 240.0 109673;3265.0 153.0 109675;7913.0 317.0 109683;5638.0 235.0 109689;5334.0 231.0 109690,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 833;109697 843;109698 841;109699 869;109700 897;109701 843;109702 897;109703 889;109704 886;109706 867;109707 883;109708 895;109709 844;109710 841;109635 860;109651 857;109660 856;109667 868;109673 886;109675 879;109683 907;109689 877;109690 882
