
New Run at  02/05/2015 18:27:30
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio; extremeGreedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241507400,843835.0;30182.0;848445.0;35989.0;795003.0;29058.0;848799.0;38158.0;1.18592057741;1.02189546527;1.25686972271;1.06219738939,2804.0 94.0 109601;3069.0 123.0 109603;21531.0 749.0 109476;17860.0 1220.0 109605;3541.0 153.0 109608;1702.0 59.0 109610;1106.0 40.0 109611;2996.0 235.0 109612;12012.0 411.0 109517;4810.0 264.0 109614;1195.0 22.0 109613;5757.0 331.0 109617;694.0 21.0 109618;255.0 3.0 109619;7389.0 332.0 109594;4186.0 217.0 109615;12116.0 632.0 109596;6439.0 288.0 109598;7786.0 383.0 109599,109601.0 19389;109603.0 19389;109476.0 19389;109605.0 19389;109608.0 19389;109610.0 19389;109611.0 19389;109612.0 19389;109613.0 19389;109614.0 19389;109517.0 19389;109617.0 19389;109618.0 19389;109619.0 19389;109594.0 19389;109615.0 19389;109596.0 19389;109598.0 19389;109599.0 19389,109601 1028;109603 1017;109476 957;109605 1040;109608 999;109610 1044;109611 1017;109612 1138;109517 1087;109614 1078;109613 968;109617 1048;109618 972;109619 1018;109594 1044;109615 936;109596 1009;109598 1051;109599 938
data,1241508000,844899.0;30214.0;849516.0;36034.0;796062.0;29081.0;849835.0;38208.0;1.18614418075;1.02154855601;1.25723442173;1.06304731223,2822.0 94.0 109601;3105.0 123.0 109603;21553.0 749.0 109476;17983.0 1230.0 109605;3556.0 153.0 109608;1728.0 59.0 109610;1125.0 40.0 109611;3031.0 239.0 109612;12033.0 411.0 109517;5185.0 283.0 109614;1210.0 22.0 109613;5787.0 331.0 109617;712.0 21.0 109618;271.0 3.0 109619;7491.0 336.0 109594;4333.0 223.0 109615;12136.0 632.0 109596;6448.0 289.0 109598;7810.0 384.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1035;109603 995;109476 1068;109605 1036;109608 999;109610 1051;109611 997;109612 1059;109517 1032;109614 1071;109613 1104;109617 1053;109618 1056;109619 1090;109594 1089;109615 1044;109596 1132;109598 1042;109599 1047
data,1241508600,845955.0;30247.0;850556.0;36070.0;797122.0;29110.0;850919.0;38245.0;1.18606416641;1.02136827797;1.25704666317;1.06340354332,2836.0 94.0 109601;3135.0 124.0 109603;21571.0 749.0 109476;18117.0 1233.0 109605;3582.0 155.0 109608;1739.0 60.0 109610;1143.0 40.0 109611;3080.0 241.0 109612;12057.0 411.0 109517;5543.0 301.0 109614;4480.0 226.0 109615;1232.0 22.0 109613;5810.0 333.0 109617;727.0 21.0 109618;283.0 3.0 109619;7571.0 338.0 109594;12151.0 632.0 109596;6470.0 290.0 109598;7832.0 385.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1010;109603 1071;109476 1055;109605 1084;109608 1025;109610 1063;109611 1057;109612 1041;109517 1018;109614 1033;109615 1042;109613 1064;109617 1057;109618 1054;109619 1036;109594 1099;109596 1048;109598 1048;109599 1095
data,1241509500,847011.0;30276.0;851641.0;36097.0;798170.0;29132.0;852015.0;38287.0;1.1857826788;1.02109336651;1.25717186024;1.0638757644,2855.0 94.0 109601;3167.0 125.0 109603;21596.0 749.0 109476;18216.0 1235.0 109605;3604.0 156.0 109608;1758.0 60.0 109610;1159.0 40.0 109611;3147.0 244.0 109612;1249.0 22.0 109613;5985.0 316.0 109614;4577.0 228.0 109615;5846.0 333.0 109617;739.0 21.0 109618;302.0 3.0 109619;7658.0 340.0 109594;12168.0 632.0 109596;12080.0 412.0 109517;6488.0 290.0 109598;7850.0 385.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1046;109603 1084;109476 1080;109605 1096;109608 1080;109610 1072;109611 1049;109612 1093;109613 1061;109614 1052;109615 998;109617 1074;109618 1021;109619 1064;109594 1008;109596 1020;109517 1049;109598 1024;109599 1029
data,1241510100,848097.0;30294.0;852699.0;36127.0;799224.0;29151.0;853140.0;38316.0;1.18611022909;1.02111309668;1.2573285174;1.06442305127,2869.0 96.0 109601;3190.0 125.0 109603;21606.0 749.0 109476;18337.0 1237.0 109605;3621.0 156.0 109608;1770.0 60.0 109610;1174.0 40.0 109611;3206.0 245.0 109612;1261.0 22.0 109613;6447.0 335.0 109614;4690.0 234.0 109615;5872.0 333.0 109617;755.0 21.0 109618;316.0 3.0 109619;7729.0 340.0 109594;12181.0 632.0 109596;12103.0 412.0 109517;6507.0 290.0 109598;7868.0 385.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1092;109476 1045;109605 1125;109608 1048;109610 1040;109611 1075;109612 979;109613 1041;109614 1041;109615 1026;109617 1044;109618 1035;109619 1063;109594 1076;109596 1026;109517 1086;109598 1034;109599 1065
data,1241511000,849099.0;30316.0;853774.0;36174.0;800265.0;29178.0;854199.0;38350.0;1.18669753478;1.02119370206;1.25745583541;1.06570871639,2892.0 96.0 109601;3219.0 125.0 109603;21621.0 749.0 109476;18414.0 1241.0 109605;3641.0 156.0 109608;1790.0 60.0 109610;1186.0 40.0 109611;3255.0 245.0 109612;1280.0 22.0 109613;7033.0 373.0 109614;4767.0 235.0 109615;5891.0 333.0 109617;772.0 21.0 109618;330.0 4.0 109619;7764.0 342.0 109594;12193.0 632.0 109596;12118.0 413.0 109517;6523.0 290.0 109598;7888.0 385.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1048;109603 1023;109476 1052;109605 1059;109608 1076;109610 1050;109611 1015;109612 1058;109613 1070;109614 1121;109615 995;109617 1067;109618 1080;109619 980;109594 1100;109596 1052;109517 1060;109598 1060;109599 1034
data,1241511900,850121.0;30335.0;854801.0;36209.0;801313.0;29204.0;855326.0;38384.0;1.18710259528;1.02135541643;1.25763698843;1.06641471635,2901.0 96.0 109601;3232.0 126.0 109603;21644.0 750.0 109476;18485.0 1242.0 109605;3653.0 156.0 109608;1810.0 60.0 109610;1200.0 40.0 109611;3293.0 246.0 109612;1299.0 22.0 109613;7637.0 401.0 109614;12135.0 414.0 109517;5907.0 333.0 109617;790.0 21.0 109618;336.0 4.0 109619;7814.0 343.0 109594;4812.0 235.0 109615;12209.0 632.0 109596;6540.0 290.0 109598;7907.0 386.0 109599,109601.0 20000;109603.0 20000;109476.0 20000;109605.0 20000;109608.0 20000;109610.0 20000;109611.0 20000;109612.0 20000;109613.0 20000;109614.0 20000;109517.0 20000;109617.0 20000;109618.0 20000;109619.0 20000;109594.0 20000;109615.0 20000;109596.0 20000;109598.0 20000;109599.0 20000,109601 1059;109603 1088;109476 1054;109605 1127;109608 999;109610 1076;109611 1021;109612 1056;109613 1053;109614 978;109517 1056;109617 1026;109618 1092;109619 1021;109594 1093;109615 1024;109596 1051;109598 1056;109599 1070
