data,1242005400,2116663.0;75547.0;2125312.0;94631.0;1992988.0;71919.0;2132195.0;103615.0;1.24751343189;1.01105190443;1.36153937671;1.09534929457,21017.0 972.0 109762;6510.0 210.0 109731;1752.0 64.0 109780;4541.0 188.0 109765;8471.0 274.0 109763;107.0 9.0 109730;7706.0 242.0 109769;2180.0 37.0 109770;2132.0 57.0 109771;12011.0 456.0 109740;2910.0 100.0 109773;7637.0 374.0 109774;11700.0 600.0 109775;1879.0 58.0 109776;1353.0 28.0 109777;1682.0 51.0 109778;1308.0 40.0 109779;14703.0 616.0 109684;865.0 31.0 109782;239.0 7.0 109783;10257.0 265.0 109745,109730.0 2003;109731.0 2003;109765.0 2003;109763.0 2003;109777.0 2003;109762.0 2003;109769.0 2003;109770.0 2003;109771.0 2003;109740.0 2003;109773.0 2003;109774.0 2003;109775.0 2003;109776.0 2003;109745.0 2003;109778.0 2003;109779.0 2003;109780.0 2003;109782.0 2003;109783.0 2003;109684.0 2003,109762 92;109731 102;109780 94;109765 91;109763 111;109730 93;109769 92;109770 106;109771 92;109740 94;109773 92;109774 102;109775 83;109776 88;109777 97;109778 76;109779 98;109684 105;109782 103;109783 106;109745 86
data,1242005400,2117519.0;75577.0;2126134.0;94665.0;1993861.0;71946.0;2133067.0;103646.0;1.24748827882;1.01099601046;1.36139990578;1.09525724183,21058.0 973.0 109762;6554.0 211.0 109731;4576.0 192.0 109765;1349.0 41.0 109779;10303.0 266.0 109745;7740.0 243.0 109769;2204.0 37.0 109770;2164.0 57.0 109771;12046.0 457.0 109740;147.0 10.0 109730;7689.0 378.0 109774;2955.0 103.0 109773;1918.0 61.0 109776;1379.0 28.0 109777;1723.0 52.0 109778;8503.0 274.0 109763;14761.0 619.0 109684;908.0 34.0 109782;265.0 7.0 109783;1806.0 69.0 109780;11734.0 601.0 109775,109730.0 17997;109731.0 17997;109765.0 17997;109763.0 17997;109777.0 17997;109762.0 17997;109769.0 17997;109770.0 17997;109771.0 17997;109740.0 17997;109773.0 17997;109774.0 17997;109775.0 17997;109776.0 17997;109745.0 17997;109778.0 17997;109779.0 17997;109780.0 17997;109782.0 17997;109783.0 17997;109684.0 17997,109762 821;109731 838;109765 866;109779 871;109745 902;109769 899;109770 837;109771 828;109740 868;109730 901;109774 866;109773 858;109776 857;109777 867;109778 849;109763 882;109684 840;109782 846;109783 805;109780 855;109775 841
data,1242005700,2118477.0;75602.0;2127049.0;94703.0;1994836.0;71976.0;2134042.0;103673.0;1.2476038629;1.0110461482;1.36129789236;1.09542214245,21139.0 981.0 109762;8529.0 275.0 109763;6584.0 212.0 109731;1422.0 31.0 109777;7773.0 244.0 109769;2229.0 37.0 109770;2198.0 58.0 109771;12076.0 458.0 109740;195.0 14.0 109730;7748.0 380.0 109774;3001.0 103.0 109773;1996.0 64.0 109776;10332.0 266.0 109745;1753.0 53.0 109778;1381.0 41.0 109779;14801.0 620.0 109684;950.0 35.0 109782;299.0 8.0 109783;1881.0 72.0 109780;11767.0 603.0 109775;4643.0 196.0 109765,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 951;109763 968;109731 927;109777 921;109769 960;109770 945;109771 927;109740 950;109730 911;109774 914;109773 1017;109776 952;109745 945;109778 938;109779 936;109684 969;109782 979;109783 984;109780 953;109775 976;109765 977
data,1242006000,2119442.0;75637.0;2128024.0;94744.0;1995781.0;72013.0;2134990.0;103713.0;1.24756285588;1.0110793978;1.36120831365;1.09543181774,10350.0 266.0 109745;21243.0 983.0 109762;6614.0 212.0 109731;4743.0 204.0 109765;8563.0 275.0 109763;256.0 17.0 109730;7804.0 245.0 109769;2243.0 37.0 109770;2231.0 59.0 109771;12132.0 463.0 109740;3036.0 104.0 109773;7853.0 388.0 109774;11801.0 605.0 109775;2055.0 67.0 109776;1450.0 31.0 109777;1791.0 54.0 109778;1409.0 42.0 109779;14843.0 622.0 109684;989.0 35.0 109782;319.0 8.0 109783;1947.0 75.0 109780,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109745 961;109762 969;109731 970;109765 964;109763 968;109730 994;109769 956;109770 941;109771 987;109740 972;109773 950;109774 957;109775 962;109776 961;109777 949;109778 896;109779 963;109684 948;109782 920;109783 910;109780 902
data,1242006600,2120418.0;75673.0;2128983.0;94780.0;1996789.0;72047.0;2135914.0;103753.0;1.24745544046;1.01103049903;1.36112318408;1.09548404777,21321.0 986.0 109762;8584.0 275.0 109763;4860.0 208.0 109765;10363.0 266.0 109745;7834.0 247.0 109769;2254.0 37.0 109770;2252.0 59.0 109771;12200.0 467.0 109740;3058.0 104.0 109773;7936.0 389.0 109774;11846.0 608.0 109775;2121.0 72.0 109776;1484.0 33.0 109777;1815.0 55.0 109778;1438.0 42.0 109779;14877.0 622.0 109684;1025.0 36.0 109782;341.0 9.0 109783;2038.0 79.0 109780;6645.0 213.0 109731;339.0 21.0 109730,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 967;109763 950;109765 961;109745 930;109769 937;109770 951;109771 937;109740 970;109773 968;109774 975;109775 972;109776 960;109777 961;109778 878;109779 991;109684 924;109782 990;109783 963;109780 967;109731 912;109730 936
data,1242006900,2121366.0;75706.0;2129932.0;94814.0;1997714.0;72077.0;2136819.0;103785.0;1.24736063456;1.01099426603;1.36098129542;1.09553962227,21400.0 989.0 109762;6661.0 214.0 109731;2151.0 88.0 109780;4953.0 210.0 109765;8601.0 275.0 109763;406.0 22.0 109730;7882.0 249.0 109769;2265.0 37.0 109770;2272.0 60.0 109771;12257.0 469.0 109740;3083.0 104.0 109773;8012.0 390.0 109774;11936.0 614.0 109775;2188.0 73.0 109776;1507.0 34.0 109777;1852.0 56.0 109778;1462.0 42.0 109779;14890.0 622.0 109684;1059.0 38.0 109782;359.0 9.0 109783;10384.0 267.0 109745,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 951;109731 989;109780 941;109765 932;109763 931;109730 995;109769 959;109770 1000;109771 948;109740 941;109773 947;109774 1001;109775 972;109776 941;109777 899;109778 963;109779 964;109684 905;109782 964;109783 945;109745 912
data,1242007200,2122364.0;75740.0;2130835.0;94854.0;1998644.0;72110.0;2137784.0;103834.0;1.24738465688;1.01100806738;1.36103825445;1.09556604984,21490.0 994.0 109762;8616.0 276.0 109763;5038.0 212.0 109765;481.0 28.0 109730;7914.0 250.0 109769;2282.0 37.0 109770;2291.0 61.0 109771;12314.0 472.0 109740;3101.0 104.0 109773;8103.0 398.0 109774;12023.0 618.0 109775;2235.0 73.0 109776;10401.0 268.0 109745;1886.0 58.0 109778;1474.0 43.0 109779;14910.0 623.0 109684;1086.0 38.0 109782;378.0 10.0 109783;2261.0 91.0 109780;6673.0 214.0 109731;1526.0 34.0 109777,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 982;109763 930;109765 1011;109730 1024;109769 932;109770 929;109771 920;109740 919;109773 953;109774 939;109775 942;109776 965;109745 926;109778 893;109779 966;109684 965;109782 1001;109783 956;109780 951;109731 949;109777 947
data,1242007500,2123292.0;75776.0;2131788.0;94880.0;1999588.0;72137.0;2138725.0;103874.0;1.24712133775;1.01087068528;1.36091172851;1.09558846079,21596.0 999.0 109762;8633.0 276.0 109763;5123.0 215.0 109765;1504.0 45.0 109779;1554.0 34.0 109777;1915.0 58.0 109778;7939.0 250.0 109769;2296.0 37.0 109770;2316.0 61.0 109771;12378.0 475.0 109740;572.0 31.0 109730;8188.0 399.0 109774;12135.0 622.0 109775;2270.0 75.0 109776;10420.0 269.0 109745;3119.0 105.0 109773;6696.0 215.0 109731;2338.0 91.0 109780;1111.0 38.0 109782;397.0 10.0 109783;14936.0 623.0 109684,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 951;109763 995;109765 986;109779 975;109777 959;109778 963;109769 948;109770 928;109771 886;109740 928;109730 948;109774 977;109775 939;109776 951;109745 973;109773 951;109731 938;109780 952;109782 976;109783 935;109684 941
data,1242007800,2124211.0;75813.0;2132785.0;94923.0;2000549.0;72180.0;2139692.0;103916.0;1.24703415572;1.01093132884;1.3607712634;1.09548021666,693.0 37.0 109730;6710.0 215.0 109731;5187.0 222.0 109765;1532.0 46.0 109779;10438.0 269.0 109745;1942.0 60.0 109778;7969.0 250.0 109769;2308.0 37.0 109770;2333.0 61.0 109771;12493.0 482.0 109740;21686.0 1002.0 109762;8254.0 400.0 109774;12271.0 629.0 109775;2316.0 75.0 109776;1577.0 34.0 109777;3138.0 107.0 109773;8649.0 277.0 109763;14961.0 623.0 109684;1136.0 40.0 109782;416.0 10.0 109783;2424.0 95.0 109780,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109730 970;109731 983;109765 924;109779 911;109745 945;109778 991;109769 917;109770 948;109771 941;109740 985;109762 943;109774 951;109775 988;109776 897;109777 961;109773 983;109763 919;109684 967;109782 993;109783 929;109780 954
data,1242008100,2125127.0;75851.0;2133757.0;94963.0;2001431.0;72217.0;2140696.0;103961.0;1.24690407858;1.01093306003;1.36062682552;1.09534202537,21783.0 1008.0 109762;8662.0 277.0 109763;5274.0 225.0 109765;1550.0 47.0 109779;1599.0 34.0 109777;7998.0 251.0 109769;2323.0 37.0 109770;2350.0 61.0 109771;12613.0 489.0 109740;3155.0 107.0 109773;8320.0 402.0 109774;12404.0 639.0 109775;2348.0 75.0 109776;10458.0 269.0 109745;1973.0 61.0 109778;6726.0 215.0 109731;14974.0 623.0 109684;1158.0 41.0 109782;438.0 11.0 109783;2502.0 98.0 109780;797.0 41.0 109730,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109762 891;109763 968;109765 911;109779 964;109777 942;109769 980;109770 971;109771 900;109740 910;109773 977;109774 989;109775 977;109776 941;109745 950;109778 964;109731 959;109684 1004;109782 985;109783 944;109780 931;109730 942
data,1242008400,2126158.0;75882.0;2134737.0;94996.0;2002333.0;72246.0;2141672.0;104005.0;1.24686004167;1.0109606874;1.36068634179;1.09538608203,903.0 44.0 109730;6738.0 215.0 109731;5364.0 229.0 109765;8677.0 277.0 109763;10469.0 269.0 109745;21912.0 1013.0 109762;8014.0 251.0 109769;2337.0 37.0 109770;2362.0 62.0 109771;12754.0 495.0 109740;3171.0 108.0 109773;8384.0 404.0 109774;12563.0 643.0 109775;2369.0 75.0 109776;1618.0 34.0 109777;2004.0 63.0 109778;1573.0 47.0 109779;2556.0 101.0 109780;1179.0 42.0 109782;448.0 12.0 109783;14990.0 623.0 109684,109730.0 20000;109731.0 20000;109765.0 20000;109763.0 20000;109777.0 20000;109762.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109740.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109745.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109684.0 20000,109730 902;109731 925;109765 987;109763 1028;109745 939;109762 972;109769 951;109770 957;109771 888;109740 968;109773 915;109774 943;109775 973;109776 960;109777 934;109778 973;109779 947;109780 953;109782 1001;109783 908;109684 976
