
New Run at  02/05/2015 21:34:18
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio; extremeGreedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241766300,1587549.0;57894.0;1597666.0;74609.0;1489199.0;56008.0;1591317.0;78226.0;1.28055668599;1.03131399381;1.34799413694;1.07371799686,3127.0 74.0 109697;3340.0 97.0 109698;27723.0 1251.0 109635;5083.0 218.0 109699;2382.0 50.0 109701;1826.0 23.0 109702;8789.0 423.0 109704;5413.0 213.0 109673;2084.0 64.0 109706;5116.0 226.0 109675;4601.0 211.0 109708;2098.0 80.0 109709;2448.0 97.0 109710;1076.0 24.0 109707;3124.0 81.0 109651;42.0 0.0 109716;5940.0 226.0 109689;5230.0 177.0 109690;6826.0 136.0 109667;7340.0 88.0 109660,109697.0 11555;109635.0 11555;109667.0 11555;109699.0 11555;109701.0 11555;109702.0 11555;109704.0 11555;109673.0 11555;109706.0 11555;109707.0 11555;109708.0 11555;109709.0 11555;109710.0 11555;109651.0 11555;109716.0 11555;109698.0 11555;109689.0 11555;109690.0 11555;109675.0 11555;109660.0 11555,109697 568;109698 594;109635 570;109699 570;109701 602;109702 549;109704 602;109673 571;109706 581;109675 561;109708 589;109709 604;109710 584;109707 559;109651 581;109716 592;109689 590;109690 578;109667 555;109660 555
data,1241766900,1588530.0;57906.0;1598618.0;74631.0;1490155.0;56033.0;1592352.0;78251.0;1.28069707383;1.03153575458;1.34810175362;1.07389167061,3174.0 75.0 109697;3365.0 98.0 109698;6846.0 137.0 109667;5117.0 218.0 109699;2394.0 50.0 109701;1839.0 23.0 109702;8845.0 426.0 109704;5453.0 213.0 109673;2109.0 64.0 109706;5174.0 227.0 109675;4621.0 211.0 109708;2332.0 88.0 109709;2514.0 98.0 109710;3137.0 81.0 109651;1103.0 25.0 109707;27850.0 1251.0 109635;5998.0 228.0 109689;52.0 0.0 109716;5282.0 180.0 109690;7355.0 88.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 1003;109698 1008;109667 1045;109699 1015;109701 986;109702 979;109704 958;109673 963;109706 998;109675 976;109708 1020;109709 1037;109710 1035;109651 976;109707 1038;109635 1023;109689 940;109716 1023;109690 985;109660 992
data,1241767800,1589542.0;57918.0;1599616.0;74657.0;1491129.0;56051.0;1593413.0;78282.0;1.2808941611;1.03163626315;1.34831699219;1.07417195112,3206.0 75.0 109697;3395.0 99.0 109698;6863.0 138.0 109667;2404.0 50.0 109701;1850.0 23.0 109702;8933.0 429.0 109704;5483.0 213.0 109673;2122.0 65.0 109706;1135.0 25.0 109707;4636.0 211.0 109708;2598.0 97.0 109709;2564.0 98.0 109710;3155.0 81.0 109651;5144.0 218.0 109699;63.0 0.0 109716;27977.0 1257.0 109635;6094.0 230.0 109689;5330.0 180.0 109690;5233.0 229.0 109675;7373.0 89.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 993;109698 993;109667 1018;109701 949;109702 959;109704 1026;109673 1025;109706 946;109707 996;109708 967;109709 1053;109710 1061;109651 967;109699 1031;109716 1000;109635 997;109689 1021;109690 963;109675 984;109660 1051
data,1241768700,1590575.0;57940.0;1600591.0;74673.0;1492060.0;56071.0;1594401.0;78313.0;1.28073385609;1.03163881787;1.34837895105;1.07432999454,3246.0 75.0 109697;3434.0 99.0 109698;28128.0 1262.0 109635;5163.0 218.0 109699;2422.0 50.0 109701;1868.0 23.0 109702;9023.0 431.0 109704;5514.0 213.0 109673;2140.0 65.0 109706;1166.0 26.0 109707;4653.0 211.0 109708;2848.0 103.0 109709;2609.0 98.0 109710;3164.0 81.0 109651;78.0 0.0 109716;6881.0 138.0 109667;6145.0 230.0 109689;5373.0 181.0 109690;5290.0 230.0 109675;7388.0 89.0 109660,109697.0 20000;109635.0 20000;109667.0 20000;109699.0 20000;109701.0 20000;109702.0 20000;109704.0 20000;109673.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109651.0 20000;109716.0 20000;109698.0 20000;109689.0 20000;109690.0 20000;109675.0 20000;109660.0 20000,109697 969;109698 1042;109635 1001;109699 1001;109701 1055;109702 1029;109704 955;109673 1064;109706 1048;109707 1000;109708 1002;109709 955;109710 988;109651 967;109716 1003;109667 924;109689 979;109690 1021;109675 1016;109660 981
