data,1241842800,1794332.0;65150.0;1802156.0;82416.0;1686351.0;62217.0;1808285.0;89860.0;1.259527148;1.01613046932;1.3686358661;1.10119413227,7357.0 143.0 109697;2577.0 98.0 109711;224.0 1.0 109714;3819.0 99.0 109720;17630.0 932.0 109721;7639.0 308.0 109722;2403.0 26.0 109723;2889.0 91.0 109725;2054.0 50.0 109726;1977.0 37.0 109728;3996.0 189.0 109732;2062.0 99.0 109734;1609.0 41.0 109735;4700.0 234.0 109737;5825.0 318.0 109742;3036.0 148.0 109743;993.0 27.0 109744;779.0 23.0 109745;2162.0 107.0 109746;718.0 24.0 109747;1477.0 73.0 109748;686.0 36.0 109749;12986.0 317.0 109667,109697.0 16553;109711.0 16553;109714.0 16553;109720.0 16553;109721.0 16553;109722.0 16553;109723.0 16553;109725.0 16553;109726.0 16553;109728.0 16553;109732.0 16553;109734.0 16553;109735.0 16553;109737.0 16553;109742.0 16553;109743.0 16553;109744.0 16553;109745.0 16553;109746.0 16553;109747.0 16553;109748.0 16553;109749.0 16553;109667.0 16553,109697 746;109711 695;109714 741;109720 752;109721 714;109722 766;109723 742;109725 760;109726 696;109728 682;109732 722;109734 752;109735 728;109737 692;109742 726;109743 731;109744 709;109745 685;109746 709;109747 684;109748 763;109749 692;109667 666
data,1241843100,1794509.0;65156.0;1802303.0;82422.0;1686517.0;62222.0;1808428.0;89866.0;1.25952435346;1.01611875977;1.3686279816;1.10118611299,7365.0 143.0 109697;2581.0 98.0 109711;229.0 1.0 109714;3827.0 99.0 109720;17637.0 932.0 109721;7645.0 308.0 109722;2407.0 26.0 109723;2897.0 91.0 109725;2064.0 50.0 109726;1986.0 37.0 109728;4006.0 191.0 109732;2068.0 99.0 109734;1614.0 42.0 109735;4704.0 234.0 109737;5829.0 318.0 109742;3040.0 149.0 109743;1006.0 28.0 109744;789.0 23.0 109745;2164.0 107.0 109746;722.0 24.0 109747;1481.0 73.0 109748;691.0 36.0 109749;12993.0 318.0 109667,109697.0 3447;109711.0 3447;109714.0 3447;109720.0 3447;109721.0 3447;109722.0 3447;109723.0 3447;109725.0 3447;109726.0 3447;109728.0 3447;109732.0 3447;109734.0 3447;109735.0 3447;109737.0 3447;109742.0 3447;109743.0 3447;109744.0 3447;109745.0 3447;109746.0 3447;109747.0 3447;109748.0 3447;109749.0 3447;109667.0 3447,109697 166;109711 135;109714 125;109720 169;109721 141;109722 152;109723 158;109725 140;109726 160;109728 166;109732 135;109734 143;109735 144;109737 157;109742 130;109743 155;109744 164;109745 177;109746 133;109747 151;109748 143;109749 154;109667 149
data,1241843400,1795365.0;65181.0;1803195.0;82442.0;1687442.0;62262.0;1809305.0;89908.0;1.25932423141;1.01630941337;1.36873158431;1.10093984669,7397.0 143.0 109697;2619.0 99.0 109711;255.0 1.0 109714;3856.0 99.0 109720;17676.0 935.0 109721;7679.0 308.0 109722;2447.0 27.0 109723;2924.0 91.0 109725;2100.0 50.0 109726;2022.0 37.0 109728;4066.0 192.0 109732;2108.0 101.0 109734;1653.0 43.0 109735;4745.0 236.0 109737;5878.0 319.0 109742;3110.0 151.0 109743;1039.0 29.0 109744;817.0 23.0 109745;2201.0 108.0 109746;755.0 25.0 109747;1513.0 75.0 109748;739.0 36.0 109749;13038.0 319.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 845;109711 900;109714 881;109720 880;109721 872;109722 835;109723 927;109725 896;109726 869;109728 836;109732 896;109734 854;109735 835;109737 883;109742 892;109743 909;109744 819;109745 835;109746 873;109747 841;109748 844;109749 906;109667 872
data,1241844000,1796246.0;65211.0;1804022.0;82472.0;1688312.0;62289.0;1810133.0;89953.0;1.25924330666;1.01625712931;1.36883190717;1.10074185456,7433.0 144.0 109697;2664.0 101.0 109711;287.0 1.0 109714;3899.0 102.0 109720;17728.0 940.0 109721;7711.0 309.0 109722;2471.0 27.0 109723;2952.0 92.0 109725;2122.0 50.0 109726;2048.0 37.0 109728;4104.0 193.0 109732;2158.0 104.0 109734;1690.0 43.0 109735;4811.0 239.0 109737;5912.0 319.0 109742;3148.0 151.0 109743;1069.0 30.0 109744;842.0 24.0 109745;2237.0 109.0 109746;783.0 25.0 109747;1547.0 76.0 109748;768.0 39.0 109749;13080.0 322.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 874;109711 855;109714 874;109720 864;109721 833;109722 872;109723 844;109725 900;109726 831;109728 845;109732 830;109734 877;109735 887;109737 920;109742 922;109743 922;109744 851;109745 825;109746 868;109747 930;109748 824;109749 897;109667 855
data,1241844300,1797106.0;65236.0;1804880.0;82495.0;1689222.0;62314.0;1811021.0;89985.0;1.25911577323;1.01621422795;1.36877796388;1.1005252418,7467.0 144.0 109697;2701.0 102.0 109711;308.0 2.0 109714;3942.0 103.0 109720;17799.0 942.0 109721;7746.0 311.0 109722;2498.0 28.0 109723;2981.0 92.0 109725;2140.0 50.0 109726;2082.0 39.0 109728;4137.0 193.0 109732;2225.0 107.0 109734;1714.0 43.0 109735;4853.0 240.0 109737;5940.0 320.0 109742;3186.0 152.0 109743;1104.0 31.0 109744;871.0 24.0 109745;2267.0 109.0 109746;808.0 26.0 109747;1584.0 76.0 109748;826.0 43.0 109749;13143.0 323.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 879;109711 903;109714 848;109720 889;109721 875;109722 878;109723 854;109725 879;109726 812;109728 891;109732 871;109734 902;109735 802;109737 886;109742 924;109743 887;109744 844;109745 900;109746 818;109747 865;109748 821;109749 919;109667 853
data,1241844900,1797993.0;65264.0;1805692.0;82527.0;1690081.0;62344.0;1811884.0;90025.0;1.25911875436;1.01625209158;1.36882222714;1.10029850353,7487.0 144.0 109697;2726.0 102.0 109711;323.0 2.0 109714;3972.0 103.0 109720;17903.0 950.0 109721;7785.0 314.0 109722;2519.0 28.0 109723;3010.0 94.0 109725;2156.0 50.0 109726;2104.0 39.0 109728;4162.0 194.0 109732;2275.0 108.0 109734;1736.0 43.0 109735;4925.0 245.0 109737;5966.0 321.0 109742;3219.0 152.0 109743;1128.0 31.0 109744;907.0 25.0 109745;2291.0 110.0 109746;827.0 26.0 109747;1636.0 81.0 109748;895.0 46.0 109749;13182.0 324.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 918;109714 833;109720 863;109721 860;109722 807;109723 858;109725 918;109726 828;109728 874;109732 821;109734 891;109735 881;109737 878;109742 878;109743 889;109744 892;109745 911;109746 913;109747 885;109748 863;109749 836;109667 839
data,1241845500,1798887.0;65286.0;1806573.0;82566.0;1690947.0;62376.0;1812738.0;90054.0;1.25930101271;1.01641566147;1.36883717637;1.1002157679,7504.0 145.0 109697;2750.0 103.0 109711;339.0 2.0 109714;3989.0 104.0 109720;18041.0 961.0 109721;7827.0 315.0 109722;2547.0 28.0 109723;3033.0 94.0 109725;2168.0 50.0 109726;2122.0 39.0 109728;4193.0 196.0 109732;2334.0 113.0 109734;1759.0 44.0 109735;5005.0 250.0 109737;5994.0 322.0 109742;3245.0 152.0 109743;1150.0 31.0 109744;936.0 27.0 109745;2317.0 111.0 109746;848.0 26.0 109747;1709.0 85.0 109748;979.0 49.0 109749;13226.0 324.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 864;109711 853;109714 896;109720 881;109721 879;109722 884;109723 843;109725 825;109726 854;109728 898;109732 869;109734 867;109735 832;109737 887;109742 881;109743 829;109744 867;109745 867;109746 901;109747 889;109748 823;109749 935;109667 876
data,1241846100,1799724.0;65317.0;1807451.0;82592.0;1691809.0;62396.0;1813682.0;90099.0;1.25907363296;1.01621382085;1.36879530441;1.10004896673,7515.0 145.0 109697;2774.0 103.0 109711;355.0 2.0 109714;4011.0 104.0 109720;18201.0 966.0 109721;7882.0 321.0 109722;2563.0 28.0 109723;3055.0 94.0 109725;2185.0 50.0 109726;2139.0 39.0 109728;4245.0 200.0 109732;2403.0 115.0 109734;1787.0 44.0 109735;5106.0 252.0 109737;6022.0 323.0 109742;3262.0 152.0 109743;1170.0 31.0 109744;956.0 27.0 109745;2334.0 111.0 109746;874.0 28.0 109747;1778.0 87.0 109748;1027.0 51.0 109749;13249.0 324.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 837;109711 888;109714 895;109720 860;109721 941;109722 854;109723 852;109725 885;109726 841;109728 874;109732 932;109734 849;109735 862;109737 896;109742 838;109743 893;109744 889;109745 851;109746 835;109747 875;109748 855;109749 865;109667 833
data,1241846700,1800547.0;65334.0;1808335.0;82625.0;1692691.0;62415.0;1814560.0;90125.0;1.25920894049;1.01619371351;1.36879735953;1.09992185307,7530.0 145.0 109697;2800.0 105.0 109711;372.0 2.0 109714;4031.0 104.0 109720;18367.0 973.0 109721;7947.0 323.0 109722;2580.0 28.0 109723;3082.0 96.0 109725;2201.0 51.0 109726;2158.0 39.0 109728;4303.0 202.0 109732;2473.0 117.0 109734;1798.0 44.0 109735;5178.0 255.0 109737;6052.0 326.0 109742;3280.0 152.0 109743;1184.0 31.0 109744;983.0 29.0 109745;2361.0 113.0 109746;897.0 28.0 109747;1831.0 88.0 109748;1091.0 54.0 109749;13278.0 325.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 905;109711 877;109714 852;109720 919;109721 874;109722 860;109723 897;109725 876;109726 909;109728 894;109732 864;109734 855;109735 862;109737 870;109742 861;109743 834;109744 873;109745 850;109746 832;109747 841;109748 858;109749 896;109667 841
data,1241847300,1801408.0;65364.0;1809187.0;82667.0;1693565.0;62455.0;1815418.0;90165.0;1.25927964834;1.01633950925;1.36878367098;1.09969546018,7549.0 147.0 109697;2828.0 105.0 109711;388.0 2.0 109714;4042.0 104.0 109720;18510.0 977.0 109721;8004.0 325.0 109722;2594.0 28.0 109723;3116.0 98.0 109725;2213.0 51.0 109726;2169.0 40.0 109728;4367.0 206.0 109732;2553.0 124.0 109734;1805.0 44.0 109735;5259.0 260.0 109737;6082.0 327.0 109742;3294.0 152.0 109743;1195.0 32.0 109744;1003.0 29.0 109745;2385.0 115.0 109746;917.0 28.0 109747;1897.0 91.0 109748;1159.0 61.0 109749;13300.0 326.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 836;109711 845;109714 869;109720 835;109721 856;109722 853;109723 875;109725 826;109726 830;109728 910;109732 923;109734 842;109735 874;109737 901;109742 865;109743 912;109744 837;109745 876;109746 878;109747 881;109748 965;109749 878;109667 833
data,1241847900,1802197.0;65386.0;1810060.0;82694.0;1694435.0;62483.0;1816324.0;90199.0;1.25921103485;1.0163761182;1.36875555098;1.0994503525,7560.0 148.0 109697;2848.0 105.0 109711;398.0 3.0 109714;4053.0 104.0 109720;18650.0 983.0 109721;8048.0 326.0 109722;2608.0 28.0 109723;3151.0 99.0 109725;2221.0 51.0 109726;2188.0 40.0 109728;4443.0 211.0 109732;2658.0 128.0 109734;1814.0 44.0 109735;5339.0 262.0 109737;6124.0 329.0 109742;3305.0 152.0 109743;1207.0 32.0 109744;1022.0 29.0 109745;2416.0 115.0 109746;928.0 28.0 109747;1950.0 92.0 109748;1258.0 64.0 109749;13313.0 326.0 109667,109697.0 20000;109711.0 20000;109714.0 20000;109720.0 20000;109721.0 20000;109722.0 20000;109723.0 20000;109725.0 20000;109726.0 20000;109728.0 20000;109732.0 20000;109734.0 20000;109735.0 20000;109737.0 20000;109742.0 20000;109743.0 20000;109744.0 20000;109745.0 20000;109746.0 20000;109747.0 20000;109748.0 20000;109749.0 20000;109667.0 20000,109697 859;109711 858;109714 916;109720 835;109721 906;109722 836;109723 864;109725 844;109726 813;109728 886;109732 887;109734 860;109735 932;109737 847;109742 887;109743 856;109744 812;109745 856;109746 918;109747 894;109748 896;109749 875;109667 863
