
New Run at  02/05/2015 20:34:36
, Time, randomAccesses; randomClicks; exp3Access; exp3Clicks; ucb1Accesses; ucb1Clicks; greedyAccesses; greedyClicks; exp3CTRRatio; ucb1CTRRatio; greedyCTRRatio; extremeGreedyCTRRatio, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241679900,1343741.0;49105.0;1351317.0;62207.0;1268846.0;47809.0;1352628.0;65289.0;1.25971375141;1.03107581003;1.32084390537;1.03881799828,823.0 22.0 109680;3376.0 118.0 109666;2304.0 57.0 109667;4062.0 152.0 109668;29553.0 1865.0 109670;3020.0 44.0 109660;2415.0 111.0 109674;9452.0 634.0 109676;1227.0 25.0 109678;1694.0 66.0 109679;1598.0 35.0 109648;924.0 26.0 109681;664.0 24.0 109682;17603.0 824.0 109635;8738.0 343.0 109652;4870.0 155.0 109656;439.0 12.0 109683;8360.0 218.0 109628;5531.0 219.0 109661;11849.0 588.0 109663,109648.0 14595;109666.0 14595;109635.0 14595;109668.0 14595;109670.0 14595;109628.0 14595;109674.0 14595;109676.0 14595;109678.0 14595;109679.0 14595;109680.0 14595;109681.0 14595;109682.0 14595;109683.0 14595;109652.0 14595;109656.0 14595;109667.0 14595;109660.0 14595;109661.0 14595;109663.0 14595,109680 783;109666 751;109667 741;109668 696;109670 734;109660 728;109674 757;109676 744;109678 737;109679 746;109648 738;109681 686;109682 698;109635 710;109652 747;109656 657;109683 747;109628 755;109661 713;109663 727
data,1241680500,1344748.0;49126.0;1352278.0;62249.0;1269893.0;47837.0;1353601.0;65347.0;1.26007356208;1.03116059833;1.32149185608;1.03880048717,838.0 23.0 109680;3413.0 118.0 109666;2319.0 57.0 109667;4088.0 152.0 109668;29999.0 1897.0 109670;8377.0 219.0 109628;2478.0 113.0 109674;9532.0 639.0 109676;1241.0 25.0 109678;1740.0 66.0 109679;1609.0 35.0 109648;940.0 26.0 109681;687.0 24.0 109682;450.0 12.0 109683;8750.0 343.0 109652;17619.0 824.0 109635;4884.0 155.0 109656;3030.0 44.0 109660;5548.0 220.0 109661;11921.0 588.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 982;109666 1038;109667 989;109668 987;109670 973;109628 993;109674 999;109676 973;109678 1022;109679 987;109648 1044;109681 957;109682 960;109683 1014;109652 1019;109635 1047;109656 982;109660 978;109661 967;109663 1089
data,1241681400,1345717.0;49147.0;1353321.0;62282.0;1270902.0;47855.0;1354634.0;65404.0;1.26013900626;1.03103161656;1.32202316101;1.03878166553,861.0 24.0 109680;3432.0 118.0 109666;2334.0 57.0 109667;4110.0 152.0 109668;30528.0 1921.0 109670;8399.0 220.0 109628;2535.0 113.0 109674;9609.0 641.0 109676;1257.0 25.0 109678;1776.0 66.0 109679;1635.0 36.0 109648;951.0 26.0 109681;718.0 24.0 109682;17644.0 824.0 109635;8767.0 344.0 109652;4898.0 155.0 109656;471.0 13.0 109683;3051.0 44.0 109660;5565.0 220.0 109661;11965.0 590.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109680 1002;109666 985;109667 982;109668 965;109670 1033;109628 1063;109674 1053;109676 1010;109678 974;109679 977;109648 1019;109681 1026;109682 943;109635 981;109652 965;109656 1024;109683 1015;109660 1043;109661 946;109663 994
data,1241682000,1346712.0;49174.0;1354364.0;62324.0;1271903.0;47890.0;1355657.0;65456.0;1.26025697739;1.03116945129;1.32232690446;1.03853381604,1646.0 36.0 109648;3444.0 118.0 109666;17672.0 826.0 109635;4136.0 153.0 109668;31119.0 1952.0 109670;8416.0 220.0 109628;2573.0 113.0 109674;9693.0 647.0 109676;1274.0 25.0 109678;1793.0 66.0 109679;878.0 24.0 109680;962.0 26.0 109681;733.0 24.0 109682;2352.0 57.0 109667;8779.0 344.0 109652;4916.0 155.0 109656;490.0 13.0 109683;3066.0 44.0 109660;5587.0 221.0 109661;12020.0 591.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 1049;109666 970;109635 1049;109668 985;109670 1023;109628 1002;109674 966;109676 949;109678 996;109679 979;109680 929;109681 1027;109682 1008;109667 1023;109652 1019;109656 1032;109683 1012;109660 962;109661 1000;109663 1020
data,1241682900,1347684.0;49196.0;1355389.0;62373.0;1272928.0;47911.0;1356687.0;65511.0;1.26063963086;1.03107361985;1.32279591417;1.03859920593,1658.0 36.0 109648;3459.0 118.0 109666;17702.0 830.0 109635;4163.0 154.0 109668;31704.0 1986.0 109670;3084.0 44.0 109660;2606.0 114.0 109674;9784.0 651.0 109676;1293.0 25.0 109678;1807.0 66.0 109679;901.0 25.0 109680;977.0 26.0 109681;747.0 25.0 109682;2369.0 57.0 109667;8794.0 344.0 109652;4936.0 155.0 109656;504.0 13.0 109683;8432.0 221.0 109628;5603.0 223.0 109661;12051.0 591.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 998;109666 1003;109635 999;109668 973;109670 1030;109660 968;109674 978;109676 935;109678 1005;109679 1053;109680 1012;109681 1024;109682 953;109667 1007;109652 1019;109656 1044;109683 927;109628 1040;109661 1025;109663 1007
data,1241683500,1348717.0;49220.0;1356433.0;62400.0;1273880.0;47928.0;1357694.0;65548.0;1.26056563957;1.03095571309;1.32292970612;1.0385346687,1676.0 36.0 109648;3477.0 118.0 109666;17743.0 831.0 109635;4181.0 154.0 109668;32298.0 2005.0 109670;3097.0 44.0 109660;2638.0 114.0 109674;9893.0 655.0 109676;1310.0 25.0 109678;1827.0 67.0 109679;909.0 25.0 109680;993.0 27.0 109681;764.0 25.0 109682;2381.0 57.0 109667;8804.0 344.0 109652;4956.0 156.0 109656;524.0 13.0 109683;8445.0 221.0 109628;5622.0 223.0 109661;12080.0 591.0 109663,109648.0 20000;109666.0 20000;109635.0 20000;109668.0 20000;109670.0 20000;109628.0 20000;109674.0 20000;109676.0 20000;109678.0 20000;109679.0 20000;109680.0 20000;109681.0 20000;109682.0 20000;109683.0 20000;109652.0 20000;109656.0 20000;109667.0 20000;109660.0 20000;109661.0 20000;109663.0 20000,109648 990;109666 953;109635 1070;109668 992;109670 1007;109660 971;109674 992;109676 1066;109678 1043;109679 1001;109680 1025;109681 962;109682 1033;109667 1019;109652 896;109656 1023;109683 960;109628 1022;109661 992;109663 983
