data,1241736600,1515343.0;55509.0;1525651.0;71911.0;1419393.0;53836.0;1519296.0;74994.0;1.286730732;1.03542266894;1.34750897852;1.07106494625,2179.0 94.0 109696;1523.0 41.0 109697;1317.0 48.0 109698;1329.0 69.0 109699;1458.0 56.0 109700;634.0 13.0 109701;486.0 5.0 109702;9218.0 676.0 109703;1822.0 109.0 109704;600.0 20.0 109705;115.0 1.0 109706;24671.0 1143.0 109635;1336.0 44.0 109651;6052.0 77.0 109660;5523.0 117.0 109667;2381.0 107.0 109673;55.0 3.0 109675;4597.0 170.0 109683;3995.0 173.0 109689;2625.0 102.0 109690;21024.0 1800.0 109692;1710.0 58.0 109693,109696.0 1157;109697.0 1157;109698.0 1157;109699.0 1157;109700.0 1157;109701.0 1157;109702.0 1157;109703.0 1157;109704.0 1157;109705.0 1157;109706.0 1157;109635.0 1157;109651.0 1157;109660.0 1157;109667.0 1157;109673.0 1157;109675.0 1157;109683.0 1157;109689.0 1157;109690.0 1157;109692.0 1157;109693.0 1157,109696 51;109697 52;109698 57;109699 56;109700 50;109701 51;109702 62;109703 45;109704 65;109705 64;109706 48;109635 47;109651 51;109660 48;109667 46;109673 52;109675 52;109683 40;109689 51;109690 67;109692 43;109693 59
data,1241736900,1516200.0;55538.0;1526537.0;71935.0;1420262.0;53867.0;1520164.0;75037.0;1.28646853631;1.03542960447;1.34756981732;1.0708481683,2213.0 94.0 109696;1559.0 41.0 109697;1363.0 49.0 109698;1392.0 72.0 109699;1496.0 58.0 109700;677.0 14.0 109701;515.0 5.0 109702;9246.0 676.0 109703;1860.0 111.0 109704;642.0 22.0 109705;171.0 3.0 109706;24697.0 1143.0 109635;1377.0 45.0 109651;6093.0 78.0 109660;5558.0 117.0 109667;2412.0 108.0 109673;112.0 7.0 109675;4644.0 171.0 109683;4040.0 173.0 109689;2662.0 104.0 109690;21064.0 1801.0 109692;1743.0 58.0 109693,109696.0 18843;109697.0 18843;109698.0 18843;109699.0 18843;109700.0 18843;109701.0 18843;109702.0 18843;109703.0 18843;109704.0 18843;109705.0 18843;109706.0 18843;109635.0 18843;109651.0 18843;109660.0 18843;109667.0 18843;109673.0 18843;109675.0 18843;109683.0 18843;109689.0 18843;109690.0 18843;109692.0 18843;109693.0 18843,109696 880;109697 836;109698 875;109699 925;109700 834;109701 861;109702 844;109703 841;109704 870;109705 881;109706 893;109635 854;109651 868;109660 816;109667 841;109673 872;109675 797;109683 836;109689 831;109690 865;109692 867;109693 856
data,1241737200,1517119.0;55578.0;1527456.0;71972.0;1421177.0;53906.0;1521039.0;75092.0;1.28620915192;1.03539406101;1.3476280897;1.07050246265,2245.0 96.0 109696;1591.0 42.0 109697;1399.0 50.0 109698;1464.0 77.0 109699;1539.0 58.0 109700;716.0 15.0 109701;554.0 6.0 109702;9288.0 681.0 109703;1921.0 116.0 109704;702.0 24.0 109705;200.0 4.0 109706;24743.0 1144.0 109635;1410.0 45.0 109651;6118.0 79.0 109660;5581.0 118.0 109667;2449.0 109.0 109673;206.0 11.0 109675;4681.0 172.0 109683;4074.0 174.0 109689;2704.0 104.0 109690;21102.0 1804.0 109692;1768.0 58.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 968;109697 910;109698 932;109699 879;109700 891;109701 932;109702 878;109703 967;109704 920;109705 883;109706 914;109635 936;109651 929;109660 881;109667 862;109673 911;109675 937;109683 925;109689 921;109690 870;109692 875;109693 879
data,1241737500,1518036.0;55608.0;1528365.0;72013.0;1422012.0;53939.0;1521975.0;75145.0;1.28625955926;1.03548646063;1.34783697284;1.07038761345,2290.0 99.0 109696;1625.0 43.0 109697;1430.0 50.0 109698;1534.0 80.0 109699;1567.0 59.0 109700;750.0 16.0 109701;567.0 6.0 109702;9355.0 686.0 109703;2000.0 120.0 109704;777.0 32.0 109705;246.0 7.0 109706;24762.0 1145.0 109635;1428.0 45.0 109651;6151.0 79.0 109660;5613.0 118.0 109667;2480.0 111.0 109673;268.0 12.0 109675;4709.0 172.0 109683;4097.0 174.0 109689;2747.0 106.0 109690;21164.0 1808.0 109692;1804.0 60.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 903;109697 909;109698 951;109699 899;109700 867;109701 917;109702 880;109703 903;109704 962;109705 944;109706 883;109635 859;109651 873;109660 937;109667 930;109673 863;109675 920;109683 937;109689 899;109690 903;109692 936;109693 925
data,1241737800,1518943.0;55647.0;1529274.0;72044.0;1422924.0;53971.0;1522897.0;75196.0;1.2859149146;1.03532924391;1.34779527312;1.07009519478,2346.0 102.0 109696;1645.0 43.0 109697;1455.0 50.0 109698;1609.0 84.0 109699;1587.0 59.0 109700;776.0 16.0 109701;591.0 6.0 109702;9456.0 692.0 109703;2075.0 122.0 109704;873.0 36.0 109705;303.0 10.0 109706;24786.0 1146.0 109635;1446.0 45.0 109651;6165.0 79.0 109660;5627.0 118.0 109667;2499.0 111.0 109673;343.0 17.0 109675;4732.0 172.0 109683;4119.0 174.0 109689;2785.0 107.0 109690;21227.0 1810.0 109692;1828.0 60.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 932;109697 887;109698 921;109699 903;109700 831;109701 928;109702 939;109703 900;109704 932;109705 917;109706 934;109635 942;109651 880;109660 856;109667 904;109673 877;109675 914;109683 930;109689 923;109690 932;109692 922;109693 896
data,1241738100,1519804.0;55681.0;1530195.0;72085.0;1423849.0;54000.0;1523797.0;75244.0;1.28581557218;1.03516691274;1.34779958211;1.06985703362,2392.0 103.0 109696;1667.0 43.0 109697;1471.0 50.0 109698;1718.0 90.0 109699;1616.0 59.0 109700;798.0 16.0 109701;608.0 6.0 109702;9549.0 695.0 109703;2144.0 126.0 109704;1002.0 45.0 109705;364.0 13.0 109706;24809.0 1147.0 109635;1463.0 45.0 109651;6181.0 79.0 109660;5642.0 118.0 109667;2518.0 111.0 109673;443.0 27.0 109675;4755.0 173.0 109683;4135.0 175.0 109689;2812.0 107.0 109690;21269.0 1812.0 109692;1838.0 60.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 918;109697 940;109698 902;109699 939;109700 911;109701 948;109702 913;109703 833;109704 957;109705 898;109706 916;109635 943;109651 838;109660 925;109667 919;109673 922;109675 919;109683 882;109689 901;109690 917;109692 900;109693 859
data,1241738400,1520732.0;55710.0;1531084.0;72114.0;1424783.0;54032.0;1524712.0;75298.0;1.28570133156;1.0351942353;1.34807839606;1.06976407936,2437.0 104.0 109696;1683.0 43.0 109697;1486.0 50.0 109698;1795.0 93.0 109699;1640.0 59.0 109700;814.0 17.0 109701;626.0 6.0 109702;9627.0 700.0 109703;2220.0 131.0 109704;1142.0 52.0 109705;422.0 15.0 109706;24829.0 1147.0 109635;1473.0 45.0 109651;6200.0 79.0 109660;5657.0 118.0 109667;2535.0 111.0 109673;575.0 32.0 109675;4772.0 173.0 109683;4152.0 175.0 109689;2833.0 107.0 109690;21311.0 1812.0 109692;1854.0 60.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 897;109697 919;109698 927;109699 884;109700 888;109701 929;109702 976;109703 861;109704 891;109705 907;109706 910;109635 898;109651 883;109660 932;109667 875;109673 905;109675 903;109683 889;109689 923;109690 955;109692 915;109693 933
data,1241738700,1521656.0;55750.0;1531994.0;72157.0;1425682.0;54067.0;1525611.0;75350.0;1.28556196668;1.03509739906;1.34806569258;1.06956940972,2463.0 104.0 109696;1692.0 43.0 109697;1509.0 51.0 109698;1884.0 99.0 109699;1660.0 60.0 109700;837.0 17.0 109701;637.0 6.0 109702;9702.0 703.0 109703;2332.0 138.0 109704;1266.0 57.0 109705;484.0 18.0 109706;24849.0 1148.0 109635;1487.0 46.0 109651;6214.0 80.0 109660;5666.0 118.0 109667;2553.0 112.0 109673;719.0 40.0 109675;4792.0 173.0 109683;4166.0 175.0 109689;2854.0 107.0 109690;21352.0 1815.0 109692;1875.0 62.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 912;109697 923;109698 1008;109699 872;109700 907;109701 863;109702 904;109703 906;109704 963;109705 892;109706 926;109635 921;109651 910;109660 880;109667 844;109673 926;109675 909;109683 909;109689 906;109690 945;109692 899;109693 875
data,1241739000,1522565.0;55779.0;1532863.0;72190.0;1426554.0;54091.0;1526511.0;75398.0;1.28551994334;1.03500372499;1.34823316477;1.06942099607,2497.0 106.0 109696;1704.0 43.0 109697;1520.0 51.0 109698;1962.0 103.0 109699;1682.0 61.0 109700;860.0 19.0 109701;651.0 6.0 109702;9809.0 711.0 109703;2434.0 141.0 109704;1364.0 58.0 109705;527.0 19.0 109706;24874.0 1148.0 109635;1501.0 46.0 109651;6230.0 80.0 109660;5681.0 119.0 109667;2577.0 112.0 109673;847.0 46.0 109675;4803.0 173.0 109683;4179.0 175.0 109689;2869.0 107.0 109690;21399.0 1819.0 109692;1892.0 62.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 908;109697 948;109698 909;109699 925;109700 870;109701 922;109702 907;109703 923;109704 905;109705 892;109706 953;109635 925;109651 932;109660 938;109667 882;109673 963;109675 851;109683 883;109689 849;109690 898;109692 900;109693 917
data,1241739300,1523465.0;55822.0;1533733.0;72231.0;1427473.0;54129.0;1527416.0;75457.0;1.28528948411;1.03487808474;1.34824645742;1.06904437673,2521.0 106.0 109696;1717.0 43.0 109697;1530.0 51.0 109698;2038.0 105.0 109699;1695.0 61.0 109700;879.0 19.0 109701;668.0 7.0 109702;9934.0 722.0 109703;2561.0 152.0 109704;1433.0 59.0 109705;558.0 19.0 109706;24894.0 1150.0 109635;1518.0 46.0 109651;6239.0 80.0 109660;5692.0 119.0 109667;2592.0 114.0 109673;1004.0 52.0 109675;4820.0 174.0 109683;4189.0 176.0 109689;2884.0 107.0 109690;21458.0 1822.0 109692;1908.0 62.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 871;109697 955;109698 868;109699 901;109700 947;109701 876;109702 909;109703 961;109704 910;109705 956;109706 938;109635 930;109651 921;109660 848;109667 873;109673 900;109675 916;109683 889;109689 923;109690 952;109692 905;109693 851
data,1241739600,1524332.0;55854.0;1534634.0;72281.0;1428351.0;54155.0;1528282.0;75504.0;1.28541872659;1.03473443701;1.34831618587;1.06887809061,2554.0 108.0 109696;1730.0 44.0 109697;1547.0 51.0 109698;2098.0 109.0 109699;1715.0 62.0 109700;898.0 19.0 109701;691.0 7.0 109702;10103.0 736.0 109703;2715.0 165.0 109704;1492.0 63.0 109705;588.0 20.0 109706;24907.0 1151.0 109635;1534.0 47.0 109651;6244.0 80.0 109660;5708.0 120.0 109667;2613.0 114.0 109673;1090.0 54.0 109675;4834.0 174.0 109683;4207.0 176.0 109689;2899.0 107.0 109690;21544.0 1827.0 109692;1922.0 62.0 109693,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109705.0 20000;109706.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000;109692.0 20000;109693.0 20000,109696 919;109697 934;109698 912;109699 887;109700 931;109701 925;109702 884;109703 852;109704 930;109705 928;109706 911;109635 882;109651 965;109660 887;109667 933;109673 894;109675 888;109683 918;109689 939;109690 894;109692 866;109693 921
